1	1	0	0
2	1	0	1
3	1	-1	1
4	1	-1	2
5	1	-2	2
6	1	-3	2
7	1	-3	3
8	0	-3	3
9	-1	-3	3
10	-2	-3	3
11	-3	-3	3
12	-2	-3	3
13	-2	-4	3
14	-2	-3	3
15	-1	-3	3
16	-1	-4	3
17	-1	-5	3
18	0	-5	3
19	0	-5	2
20	0	-4	2
21	0	-4	3
22	0	-3	3
23	0	-3	4
24	-1	-3	4
25	-1	-4	4
26	0	-4	4
27	0	-4	3
28	-1	-4	3
29	-1	-4	2
30	-1	-4	3
31	0	-4	3
32	0	-4	4
33	0	-4	5
34	1	-4	5
35	1	-3	5
36	1	-2	5
37	2	-2	5
38	1	-2	5
39	2	-2	5
40	2	-2	6
41	1	-2	6
42	1	-2	5
43	2	-2	5
44	2	-2	6
45	2	-1	6
46	2	-1	7
47	2	0	7
48	2	0	6
49	2	-1	6
50	2	-1	5
51	1	-1	5
52	1	-1	4
53	1	-1	5
54	1	-1	6
55	1	-1	5
56	1	-1	6
57	0	-1	6
58	0	0	6
59	0	-1	6
60	0	-1	5
61	0	-2	5
62	-1	-2	5
63	0	-2	5
64	0	-2	4
65	1	-2	4
66	0	-2	4
67	0	-2	5
68	0	-3	5
69	0	-4	5
70	0	-4	6
71	1	-4	6
72	1	-4	5
73	1	-4	4
74	2	-4	4
75	3	-4	4
76	4	-4	4
77	3	-4	4
78	3	-4	3
79	3	-4	2
80	3	-5	2
81	3	-4	2
82	3	-4	3
83	3	-5	3
84	3	-4	3
85	3	-4	4
86	3	-4	3
87	3	-4	2
88	3	-4	1
89	2	-4	1
90	1	-4	1
91	1	-5	1
92	0	-5	1
93	0	-6	1
94	0	-6	0
95	0	-6	1
96	0	-6	2
97	-1	-6	2
98	-1	-6	1
99	-1	-5	1
100	-1	-4	1
