1	0.181237	0.329267	0.92668
2	-0.185292	0.984565	0.266195
3	-1.08283	0.549511	0.338029
4	-0.397141	0.960904	-0.262464
5	0.334066	0.467218	-0.73322
6	0.809955	-0.319684	-0.34039
7	1.4512	-0.234015	-1.10293
8	0.998055	-0.455792	-0.239521
9	0.26078	-0.674307	0.399758
10	0.213704	-0.701425	1.39828
11	0.219601	-0.903027	2.37773
12	0.452856	-0.276309	3.12125
13	0.490836	-1.27536	3.14253
14	-0.506368	-1.23938	3.20802
15	-0.457557	-0.516602	3.89737
16	-1.31519	-1.0232	3.98586
17	-2.13182	-1.47528	3.62708
18	-1.99111	-1.25582	4.5925
19	-1.9857	-1.46817	3.61532
20	-0.997336	-1.31618	3.60948
21	-1.56581	-0.705848	3.05782
22	-1.36581	0.159543	2.59837
23	-0.67499	0.649704	2.06684
24	-0.832634	0.313944	2.99551
25	-0.312492	-0.505614	2.75513
26	-0.470497	-0.458098	3.74143
27	0.189059	-0.582768	3.00018
28	0.840781	-0.604846	3.75832
29	1.07517	-0.69786	2.79064
30	1.62517	-0.635591	1.9578
31	2.01044	-0.501031	2.87074
32	2.60854	0.00511128	2.24938
33	2.5718	0.0321495	1.25042
34	2.56532	0.787921	1.90522
35	2.36586	1.76051	1.78565
36	3.3635	1.79741	1.84365
37	3.98412	1.86735	2.62463
38	3.64903	1.7619	3.5609
39	4.11068	2.32335	4.24767
40	4.30929	2.55119	3.29444
41	4.64502	1.95569	4.02428
42	4.18951	1.41129	3.31991
43	4.50894	1.90838	4.12667
44	5.29321	2.24319	3.60436
45	4.85162	3.08541	3.91364
46	4.82811	3.12085	2.91454
47	5.79262	3.29666	3.11152
48	5.33325	3.21957	2.22663
49	5.92249	2.44702	1.99006
50	6.38821	1.78928	1.39805
51	7.09817	1.49016	2.0356
52	7.23272	1.42183	1.04706
53	7.14165	1.7727	0.115072
54	7.77285	1.81697	-0.659281
55	8.09976	1.42757	-1.52039
56	8.5492	2.00529	-2.20174
57	9.0027	1.43337	-1.51819
58	9.84375	1.95323	-1.6678
59	9.1576	1.2788	-1.94046
60	9.911	1.0084	-2.53984
61	9.96642	0.131374	-2.0626
62	9.87266	0.0509766	-1.07025
63	9.25218	0.0654585	-0.286166
64	9.73749	0.0419951	-1.1602
65	9.89356	0.12503	-0.175945
66	10.1341	0.00324307	0.787011
67	10.6032	0.385809	-0.00899461
68	10.9705	-0.420167	0.455228
69	11.8768	-0.801359	0.637851
70	12.1248	-0.722204	-0.327652
71	12.0952	-0.481671	0.642535
72	11.9613	-0.752269	-0.310802
73	11.6428	-1.16892	-1.16226
74	11.6122	-0.614372	-0.33067
75	11.7391	-0.476111	0.651567
76	11.7097	-0.447917	1.65074
77	12.1634	-0.512194	2.53958
78	12.2097	-1.03542	1.68864
79	12.2233	-1.04638	0.688793
80	12.0482	-2.01647	0.856974
81	12.0575	-1.06392	0.552719
82	11.4036	-0.848626	-0.172604
83	12.1639	-1.49807	-0.159439
84	12.7035	-0.773407	0.269181
85	12.5835	-0.181742	-0.528021
86	12.0654	-0.406093	-1.35342
87	11.4134	-0.890258	-1.93689
88	10.9751	-1.46604	-2.62712
89	10.975	-1.46621	-1.62712
90	10.5407	-2.14069	-1.03013
91	9.91195	-2.81882	-1.41076
92	10.0394	-3.13398	-0.470322
93	10.9409	-3.4599	-0.185403
94	11.4663	-4.03904	-0.808724
95	11.5984	-3.70938	-1.74354
96	11.597	-3.61352	-2.73894
97	12.1387	-4.28627	-2.23498
98	12.7022	-4.46804	-3.04083
99	13.2514	-3.71514	-3.40353
100	13.0105	-2.7522	-3.52482
