#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            273       -1.68819       -1.49815      0.0124687
            274       -1.68662       -1.49883      0.0124422
            275       -1.68509       -1.49951      0.0124153
            276        -1.6836       -1.50018      0.0123883
            277       -1.68218       -1.50084       0.012361
            278       -1.68085       -1.50148      0.0123334
            279       -1.67962       -1.50212      0.0123057
            280        -1.6785       -1.50275      0.0122779
            281       -1.67749       -1.50337        0.01225
            282       -1.67662       -1.50399      0.0122219
            283        -1.6759        -1.5046      0.0121938
            284       -1.67531        -1.5052      0.0121657
            285       -1.67487       -1.50579      0.0121376
            286       -1.67457       -1.50638      0.0121095
            287       -1.67441       -1.50697      0.0120814
            288       -1.67438       -1.50755      0.0120534
            289       -1.67448       -1.50813      0.0120256
            290       -1.67469        -1.5087      0.0119978
            291       -1.67501       -1.50927      0.0119702
            292       -1.67543       -1.50984      0.0119427
            293       -1.67593       -1.51041      0.0119154
            294        -1.6765       -1.51097      0.0118882
            295       -1.67713       -1.51154      0.0118613
            296       -1.67778        -1.5121      0.0118345
            297       -1.67845       -1.51266      0.0118079
            298       -1.67912       -1.51322      0.0117815
            299       -1.67977       -1.51377      0.0117552
            300       -1.68037       -1.51433      0.0117292
            301       -1.68091       -1.51488      0.0117032
            302       -1.68137       -1.51543      0.0116775
            303       -1.68172       -1.51598      0.0116518
            304       -1.68195       -1.51653      0.0116263
            305       -1.68204       -1.51707      0.0116008
            306       -1.68196       -1.51761      0.0115754
            307       -1.68171       -1.51814        0.01155
            308       -1.68126       -1.51867      0.0115247
            309        -1.6806        -1.5192      0.0114993
            310       -1.67971       -1.51972      0.0114738
            311       -1.67859       -1.52023      0.0114483
            312       -1.67721       -1.52073      0.0114227
            313       -1.67558       -1.52122      0.0113969
            314        -1.6737       -1.52171      0.0113709
            315       -1.67156       -1.52219      0.0113448
            316       -1.66917       -1.52265      0.0113184
            317       -1.66653       -1.52311      0.0112918
            318       -1.66367       -1.52355      0.0112649
            319       -1.66059       -1.52398      0.0112378
            320       -1.65732       -1.52439      0.0112104
            321       -1.65391        -1.5248      0.0111827
            322       -1.65036       -1.52519      0.0111548
            323       -1.64673       -1.52556      0.0111266
            324       -1.64306       -1.52593      0.0110982
            325        -1.6394       -1.52628      0.0110695
            326        -1.6358       -1.52661      0.0110407
            327       -1.63231       -1.52693      0.0110116
            328       -1.62898       -1.52725      0.0109825
            329       -1.62587       -1.52755      0.0109532
            330       -1.62302       -1.52783      0.0109238
            331       -1.62049       -1.52811      0.0108944
            332        -1.6183       -1.52839       0.010865
            333       -1.61649       -1.52865      0.0108356
            334        -1.6151       -1.52891      0.0108062
            335       -1.61414       -1.52916      0.0107769
            336       -1.61361       -1.52942      0.0107478
            337       -1.61354       -1.52966      0.0107188
            338       -1.61389       -1.52991        0.01069
            339       -1.61467       -1.53016      0.0106614
            340       -1.61586       -1.53042       0.010633
            341       -1.61744       -1.53067      0.0106049
            342       -1.61938       -1.53093       0.010577
            343       -1.62165        -1.5312      0.0105495
            344       -1.62423       -1.53147      0.0105223
            345       -1.62708       -1.53174      0.0104955
            346       -1.63019       -1.53203       0.010469
            347       -1.63352       -1.53232      0.0104429
            348       -1.63703       -1.53262      0.0104172
            349       -1.64071       -1.53293       0.010392
            350       -1.64452       -1.53325      0.0103672
            351       -1.64843       -1.53358      0.0103428
            352       -1.65241       -1.53391       0.010319
            353       -1.65642       -1.53426      0.0102956
            354       -1.66044       -1.53462      0.0102726
            355       -1.66443       -1.53498      0.0102502
            356       -1.66836       -1.53536      0.0102283
            357       -1.67219       -1.53574      0.0102068
            358       -1.67588       -1.53613      0.0101858
            359       -1.67941       -1.53653      0.0101652
            360       -1.68274       -1.53694      0.0101451
            361       -1.68586       -1.53735      0.0101254
            362       -1.68872       -1.53777       0.010106
            363        -1.6913       -1.53819       0.010087
            364       -1.69358       -1.53862      0.0100684
            365       -1.69556       -1.53905        0.01005
            366       -1.69721       -1.53948      0.0100318
            367       -1.69852       -1.53991      0.0100138
            368       -1.69948       -1.54035     0.00999598
            369        -1.7001       -1.54078     0.00997826
            370       -1.70038       -1.54121     0.00996061
            371       -1.70032       -1.54164     0.00994299
            372       -1.69993       -1.54207     0.00992536
            373       -1.69923       -1.54249     0.00990769
            374       -1.69823        -1.5429     0.00988995
            375       -1.69695       -1.54332      0.0098721
            376       -1.69541       -1.54372     0.00985413
            377       -1.69362       -1.54412     0.00983601
            378       -1.69162       -1.54451     0.00981773
            379       -1.68942       -1.54489     0.00979927
            380       -1.68706       -1.54526     0.00978062
            381       -1.68455       -1.54563     0.00976178
            382       -1.68193       -1.54599     0.00974274
            383       -1.67921       -1.54633     0.00972351
            384       -1.67642       -1.54667     0.00970409
            385       -1.67358         -1.547     0.00968448
            386        -1.6707       -1.54732     0.00966469
            387        -1.6678       -1.54763     0.00964473
            388        -1.6649       -1.54794     0.00962461
            389         -1.662       -1.54823     0.00960433
            390       -1.65912       -1.54851     0.00958391
            391       -1.65624       -1.54879     0.00956336
            392       -1.65338       -1.54906     0.00954269
            393       -1.65053       -1.54932      0.0095219
            394       -1.64769       -1.54956       0.009501
            395       -1.64485       -1.54981     0.00948001
            396       -1.64199       -1.55004     0.00945893
            397       -1.63911       -1.55026     0.00943776
            398        -1.6362       -1.55048     0.00941652
            399       -1.63323       -1.55069      0.0093952
            400       -1.63019       -1.55089     0.00937382
            401       -1.62707       -1.55108     0.00935237
            402       -1.62386       -1.55126     0.00933085
            403       -1.62053       -1.55143     0.00930928
            404       -1.61708       -1.55159     0.00928766
            405       -1.61349       -1.55174     0.00926598
            406       -1.60978       -1.55189     0.00924426
            407       -1.60593       -1.55202      0.0092225
            408       -1.60195       -1.55214     0.00920071
            409       -1.59785       -1.55225      0.0091789
            410       -1.59362       -1.55235     0.00915706
            411        -1.5893       -1.55244     0.00913522
            412       -1.58491       -1.55252     0.00911339
            413       -1.58047       -1.55259     0.00909158
            414       -1.57601       -1.55265     0.00906979
            415       -1.57157       -1.55269     0.00904805
            416       -1.56721       -1.55273     0.00902637
            417       -1.56296       -1.55275     0.00900476
            418       -1.55886       -1.55277     0.00898323
            419       -1.55496       -1.55277     0.00896179
            420       -1.55133       -1.55277     0.00894045
            421       -1.54802       -1.55276     0.00891922
            422       -1.54506       -1.55274      0.0088981
            423        -1.5425       -1.55271      0.0088771
            424       -1.54039       -1.55269     0.00885621
            425       -1.53875       -1.55265     0.00883543
            426       -1.53761       -1.55262     0.00881477
            427         -1.537       -1.55258      0.0087942
            428       -1.53691       -1.55254     0.00877373
            429       -1.53734       -1.55251     0.00875335
            430       -1.53829       -1.55248     0.00873305
            431       -1.53973       -1.55245     0.00871284
            432       -1.54163       -1.55242     0.00869271
            433       -1.54395        -1.5524     0.00867265
            434       -1.54664       -1.55239     0.00865268
            435       -1.54964       -1.55238     0.00863279
            436       -1.55291       -1.55238     0.00861299
            437       -1.55637       -1.55239     0.00859329
            438       -1.55996       -1.55241     0.00857369
            439       -1.56362       -1.55244     0.00855419
            440       -1.56728       -1.55247     0.00853482
            441       -1.57088       -1.55251     0.00851557
            442       -1.57437       -1.55256     0.00849645
            443       -1.57768       -1.55262     0.00847746
            444       -1.58077       -1.55268      0.0084586
            445        -1.5836       -1.55275     0.00843988
            446       -1.58614       -1.55282     0.00842128
