#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            151      -0.327828      -0.313242    0.000923582
            152      -0.328417      -0.313342    0.000922885
            153      -0.328893      -0.313444    0.000922433
            154      -0.329256      -0.313547     0.00092214
            155      -0.329505      -0.313649    0.000921921
            156      -0.329629      -0.313752    0.000921684
            157      -0.329642      -0.313853    0.000921353
            158      -0.329534      -0.313952    0.000920852
            159      -0.329306      -0.314049    0.000920109
            160      -0.328962      -0.314142    0.000919068
            161      -0.328507      -0.314231     0.00091768
            162       -0.32794      -0.314316    0.000915909
            163      -0.327267      -0.314395     0.00091373
            164      -0.326487      -0.314469    0.000911128
            165      -0.325604      -0.314537    0.000908102
            166      -0.324619      -0.314597     0.00090466
            167      -0.323555      -0.314651    0.000900832
            168      -0.322397      -0.314697    0.000896649
            169      -0.321159      -0.314735    0.000892158
            170      -0.319848      -0.314765    0.000887417
            171       -0.31847      -0.314787    0.000882492
            172      -0.317029        -0.3148    0.000877457
            173      -0.315535      -0.314804    0.000872395
            174      -0.313993        -0.3148    0.000867394
            175      -0.312416      -0.314786    0.000862544
            176      -0.310806      -0.314763     0.00085794
            177       -0.30917      -0.314732    0.000853675
            178      -0.307516      -0.314691    0.000849841
            179      -0.305864      -0.314642    0.000846523
            180      -0.304208      -0.314584    0.000843802
            181      -0.302562      -0.314518    0.000841751
            182      -0.300939      -0.314443    0.000840426
            183      -0.299346      -0.314361    0.000839873
            184      -0.297783       -0.31427    0.000840127
            185      -0.296268      -0.314173    0.000841202
            186      -0.294802      -0.314069    0.000843102
            187      -0.293393      -0.313958    0.000845812
            188      -0.292051      -0.313842    0.000849303
            189      -0.290784       -0.31372    0.000853526
            190      -0.289599      -0.313593    0.000858423
            191      -0.288498      -0.313462    0.000863925
            192      -0.287493      -0.313326    0.000869948
            193      -0.286587      -0.313188    0.000876404
            194      -0.285786      -0.313047    0.000883195
            195      -0.285087      -0.312903    0.000890228
            196      -0.284499      -0.312758    0.000897404
            197      -0.284031      -0.312612    0.000904619
            198      -0.283679      -0.312466    0.000911776
            199      -0.283443       -0.31232    0.000918785
            200       -0.28333      -0.312175    0.000925555
            201      -0.283337      -0.312032    0.000932004
            202      -0.283467      -0.311891    0.000938056
            203      -0.283715      -0.311752    0.000943648
            204      -0.284078      -0.311616    0.000948723
            205      -0.284558      -0.311484    0.000953232
            206      -0.285146      -0.311356     0.00095714
            207      -0.285833      -0.311233    0.000960426
            208      -0.286624      -0.311115    0.000963068
            209      -0.287504      -0.311002    0.000965063
            210      -0.288475      -0.310894    0.000966411
            211      -0.289528      -0.310793    0.000967122
            212      -0.290654      -0.310698    0.000967214
            213      -0.291848       -0.31061    0.000966714
            214      -0.293098      -0.310528    0.000965654
            215      -0.294398      -0.310453    0.000964072
            216      -0.295732      -0.310385    0.000962015
            217      -0.297096      -0.310323    0.000959529
            218      -0.298479      -0.310269    0.000956664
            219      -0.299877      -0.310222    0.000953472
            220      -0.301276      -0.310181    0.000950005
            221      -0.302677      -0.310147    0.000946313
            222      -0.304066       -0.31012    0.000942447
            223      -0.305433      -0.310099    0.000938455
            224      -0.306773      -0.310084    0.000934383
            225      -0.308074      -0.310075    0.000930272
            226      -0.309339      -0.310072    0.000926162
            227      -0.310564      -0.310074    0.000922084
            228      -0.311733      -0.310081    0.000918069
            229      -0.312851      -0.310093     0.00091414
            230      -0.313912       -0.31011    0.000910316
            231       -0.31492      -0.310131    0.000906613
            232      -0.315866      -0.310155    0.000903042
            233      -0.316754      -0.310184    0.000899611
            234       -0.31758      -0.310215    0.000896321
            235      -0.318346       -0.31025    0.000893175
            236      -0.319058      -0.310287     0.00089017
