#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            260         3.0213        3.00331    0.000848355
            261          3.022        3.00338    0.000848123
            262        3.02275        3.00345    0.000848104
            263        3.02355        3.00353    0.000848316
            264        3.02439        3.00361    0.000848777
            265        3.02528        3.00369    0.000849504
            266         3.0262        3.00377    0.000850516
            267        3.02716        3.00386    0.000851829
            268        3.02815        3.00395    0.000853459
            269        3.02918        3.00405    0.000855422
            270        3.03022        3.00414    0.000857731
            271        3.03129        3.00424    0.000860396
            272        3.03237        3.00435    0.000863427
            273        3.03347        3.00445    0.000866829
            274        3.03457        3.00456    0.000870607
            275        3.03567        3.00468    0.000874761
            276        3.03677        3.00479    0.000879288
            277        3.03787        3.00491    0.000884184
            278        3.03895        3.00503    0.000889439
            279        3.04001        3.00516    0.000895042
            280        3.04105        3.00529     0.00090098
            281        3.04207        3.00542    0.000907234
            282        3.04307        3.00555    0.000913787
            283        3.04403        3.00569    0.000920616
            284        3.04495        3.00583    0.000927698
            285        3.04584        3.00597    0.000935009
            286         3.0467        3.00611    0.000942523
            287        3.04751        3.00625    0.000950212
            288        3.04828         3.0064    0.000958051
            289          3.049        3.00655     0.00096601
            290        3.04968         3.0067    0.000974061
            291        3.05031        3.00685    0.000982179
            292         3.0509          3.007    0.000990335
            293        3.05144        3.00715    0.000998502
            294        3.05193         3.0073     0.00100666
            295        3.05237        3.00745     0.00101477
            296        3.05277        3.00761     0.00102283
            297        3.05311        3.00776      0.0010308
            298        3.05342        3.00791     0.00103866
            299        3.05367        3.00807      0.0010464
            300        3.05388        3.00822       0.001054
            301        3.05404        3.00837     0.00106143
            302        3.05417        3.00852      0.0010687
            303        3.05424        3.00867     0.00107577
            304        3.05428        3.00882     0.00108264
            305        3.05428        3.00897      0.0010893
            306        3.05424        3.00912     0.00109574
            307        3.05416        3.00927     0.00110195
            308        3.05405        3.00941     0.00110792
            309         3.0539        3.00956     0.00111366
            310        3.05372         3.0097     0.00111914
            311        3.05351        3.00984     0.00112437
            312        3.05328        3.00998     0.00112936
            313        3.05302        3.01012     0.00113409
            314        3.05273        3.01025     0.00113857
            315        3.05242        3.01039      0.0011428
            316         3.0521        3.01052     0.00114678
            317        3.05175        3.01065     0.00115051
            318        3.05139        3.01078     0.00115401
            319        3.05102         3.0109     0.00115727
            320        3.05064        3.01103     0.00116029
            321        3.05025        3.01115      0.0011631
            322        3.04986        3.01127     0.00116568
            323        3.04946        3.01139     0.00116806
            324        3.04907         3.0115     0.00117023
            325        3.04868        3.01162      0.0011722
            326        3.04829        3.01173     0.00117399
            327        3.04792        3.01184     0.00117561
            328        3.04755        3.01195     0.00117705
            329         3.0472        3.01206     0.00117834
            330        3.04686        3.01216     0.00117948
            331        3.04655        3.01227     0.00118049
            332        3.04625        3.01237     0.00118136
            333        3.04598        3.01247     0.00118212
            334        3.04574        3.01257     0.00118277
            335        3.04552        3.01267     0.00118332
            336        3.04534        3.01276     0.00118379
            337        3.04519        3.01286     0.00118418
            338        3.04507        3.01296      0.0011845
            339        3.04499        3.01305     0.00118477
            340        3.04495        3.01314       0.001185
            341        3.04495        3.01324     0.00118518
            342        3.04499        3.01333     0.00118535
            343        3.04507        3.01342      0.0011855
            344        3.04519        3.01352     0.00118564
            345        3.04536        3.01361     0.00118579
            346        3.04557         3.0137     0.00118596
            347        3.04583        3.01379     0.00118615
            348        3.04613        3.01389     0.00118637
            349        3.04647        3.01398     0.00118664
            350        3.04686        3.01407     0.00118697
            351        3.04729        3.01417     0.00118735
            352        3.04777        3.01426     0.00118781
            353        3.04829        3.01436     0.00118835
            354        3.04884        3.01446     0.00118898
            355        3.04944        3.01456     0.00118971
            356        3.05007        3.01466     0.00119054
            357        3.05075        3.01476     0.00119149
            358        3.05145        3.01486     0.00119256
            359        3.05219        3.01496     0.00119376
            360        3.05296        3.01507      0.0011951
