10000	1.48089	0	
20000	1.49629	0.0153971	
30000	1.50601	0.0131726	
40000	1.49491	0.0144929	
50000	1.48635	0.0141134	
60000	1.47826	0.0140805	
70000	1.48214	0.0125155	
80000	1.48345	0.0109176	
90000	1.49133	0.0124436	
100000	1.49806	0.0130054	
110000	1.50094	0.012112	
120000	1.50158	0.0110754	
130000	1.50111	0.0101991	
140000	1.49989	0.00952093	
150000	1.50217	0.00915164	
160000	1.50397	0.00874763	
170000	1.50224	0.00839678	
180000	1.50326	0.0079825	
190000	1.50479	0.00770321	
200000	1.5044	0.00731831	
210000	1.50225	0.00728556	
220000	1.5034	0.00704123	
230000	1.50365	0.00673298	
240000	1.50143	0.00682011	
250000	1.50022	0.00665141	
260000	1.49977	0.00640653	
270000	1.49894	0.00621996	
280000	1.49691	0.00632725	
290000	1.499	0.00645267	
300000	1.49963	0.00626529	
310000	1.49859	0.00614816	
320000	1.49703	0.00615335	
330000	1.49925	0.00636133	
340000	1.49987	0.00620231	
350000	1.49893	0.00609522	
360000	1.4986	0.00593275	
370000	1.49883	0.00577477	
380000	1.49982	0.00570875	
390000	1.49899	0.00562263	
400000	1.49926	0.00548701	
410000	1.49819	0.00545702	
420000	1.49759	0.00536	
430000	1.49602	0.00546278	
440000	1.49752	0.00554409	
450000	1.49721	0.00542867	
460000	1.49749	0.00531665	
470000	1.49698	0.00522676	
480000	1.49592	0.00522602	
490000	1.49578	0.00512009	
500000	1.49584	0.00501698	
510000	1.49478	0.00502983	
520000	1.49527	0.00495584	
530000	1.49455	0.00491337	
540000	1.49413	0.00484003	
550000	1.4934	0.00480703	
560000	1.49292	0.00474489	
570000	1.49268	0.00466686	
580000	1.49272	0.00458586	
590000	1.49245	0.00451559	
600000	1.49156	0.00452858	
610000	1.49199	0.00447492	
620000	1.49295	0.0045047	
630000	1.49353	0.00447085	
640000	1.4935	0.00440057	
650000	1.49441	0.00442757	
660000	1.49447	0.00436038	
670000	1.49439	0.00429559	
680000	1.49417	0.00423771	
690000	1.49488	0.00423618	
700000	1.49491	0.00417528	
710000	1.49567	0.00418593	
720000	1.49552	0.00413003	
730000	1.49537	0.00407575	
740000	1.49544	0.0040208	
750000	1.49664	0.0041471	
760000	1.49623	0.00411358	
770000	1.49563	0.00410364	
780000	1.49596	0.00406444	
790000	1.4958	0.00401611	
800000	1.49549	0.0039777	
810000	1.4954	0.00392919	
820000	1.49574	0.00389591	
830000	1.49628	0.00388655	
840000	1.49708	0.0039223	
850000	1.49725	0.00387956	
860000	1.49764	0.00385369	
870000	1.49775	0.00381094	
880000	1.49813	0.00378618	
890000	1.49852	0.00376366	
900000	1.4986	0.00372244	
910000	1.49957	0.00380745	
920000	1.49925	0.0037793	
930000	1.49875	0.00377259	
940000	1.49877	0.00373231	
950000	1.49849	0.00370358	
960000	1.49846	0.00366492	
970000	1.49753	0.00374381	
980000	1.49752	0.00370541	
990000	1.49779	0.00367764	
1000000	1.49753	0.00365046	
