10000	5.02125	0	
20000	5.03258	0.0113238	
30000	5.10223	0.0699632	
40000	5.04512	0.0755625	
50000	5.01642	0.065186	
60000	5.00483	0.0544717	
70000	5.00473	0.0460371	
80000	4.99875	0.0403151	
90000	5.01498	0.0390823	
100000	5.01442	0.0349607	
110000	5.01832	0.0318626	
120000	5.01027	0.0301801	
130000	5.0121	0.0278218	
140000	5.01449	0.0258685	
150000	5.01791	0.0243237	
160000	5.02419	0.0236052	
170000	5.02135	0.0223542	
180000	5.00983	0.0240226	
190000	5.00502	0.0232254	
200000	5.01037	0.0226736	
210000	5.01314	0.0217442	
220000	5.00972	0.0210125	
230000	5.00436	0.0207824	
240000	5.00608	0.0199724	
250000	5.0087	0.0193351	
260000	5.00377	0.0192208	
270000	5.00387	0.0184956	
280000	4.99969	0.0183068	
290000	4.9982	0.017727	
300000	4.99538	0.0173567	
310000	5.0018	0.017974	
320000	5.0023	0.0174104	
330000	4.99982	0.0170561	
340000	5.00263	0.0167834	
350000	4.99738	0.0171202	
360000	4.99134	0.0177016	
370000	4.98919	0.0173496	
380000	4.98825	0.0169133	
390000	4.98615	0.0166068	
400000	4.98501	0.0162262	
410000	4.98548	0.0158323	
420000	4.98665	0.0154955	
430000	4.99396	0.0168037	
440000	4.99775	0.0168479	
450000	4.9995	0.0165621	
460000	4.99634	0.016504	
470000	5.00063	0.0167114	
480000	5.00598	0.0172097	
490000	5.00718	0.0168976	
500000	5.00976	0.0167567	
510000	5.01011	0.0164286	
520000	5.01128	0.0161517	
530000	5.0118	0.0158525	
540000	5.00898	0.0158092	
550000	5.00702	0.0156423	
560000	5.00592	0.0154001	
570000	5.00373	0.0152854	
580000	5.0032	0.0150287	
590000	5.00344	0.0147737	
600000	5.00268	0.0145454	
610000	5.00339	0.0143229	
620000	5.0018	0.0141797	
630000	5.0024	0.0139657	
640000	5.00241	0.0137458	
650000	5.00343	0.0135715	
660000	5.00469	0.0134231	
670000	5.00269	0.0133707	
680000	5.00139	0.0132371	
690000	4.99937	0.0131997	
700000	4.99901	0.0130146	
710000	4.99911	0.0128304	
720000	4.99935	0.0126532	
730000	4.99958	0.0124808	
740000	4.99866	0.0123445	
750000	4.9982	0.0121878	
760000	4.99834	0.0120272	
770000	4.997	0.0119459	
780000	4.9975	0.0118024	
790000	4.99623	0.0117212	
800000	4.99514	0.0116251	
810000	4.99436	0.011507	
820000	4.99354	0.011395	
830000	4.99186	0.0113828	
840000	4.99221	0.0112519	
850000	4.99155	0.0111379	
860000	4.99141	0.0110085	
870000	4.99085	0.010896	
880000	4.98994	0.0108093	
890000	4.98961	0.0106925	
900000	4.98944	0.0105742	
910000	4.99062	0.0105235	
920000	4.99232	0.0105458	
930000	4.99304	0.0104566	
940000	4.9949	0.0105108	
950000	4.99404	0.0104353	
960000	4.99494	0.0103651	
970000	4.9943	0.0102777	
980000	4.99366	0.0101919	
990000	4.99109	0.0104113	
1000000	4.98953	0.010424	
