10000	1.74756	0	
20000	1.62887	0.11869	
30000	1.59069	0.078445	
40000	1.5753	0.0575658	
50000	1.55947	0.0473169	
60000	1.54304	0.0419805	
70000	1.53006	0.0377802	
80000	1.5179	0.0349061	
90000	1.51866	0.0307937	
100000	1.51599	0.0276722	
110000	1.51385	0.0251211	
120000	1.51267	0.0229629	
130000	1.51215	0.0211292	
140000	1.51475	0.0197336	
150000	1.5164	0.018445	
160000	1.51565	0.0172701	
170000	1.51723	0.0162995	
180000	1.52025	0.015662	
190000	1.5189	0.0148761	
200000	1.51523	0.0145841	
210000	1.51292	0.0140624	
220000	1.51303	0.0134084	
230000	1.51604	0.0131627	
240000	1.51489	0.0126551	
250000	1.51271	0.0123329	
260000	1.5111	0.011957	
270000	1.51354	0.0117614	
280000	1.51469	0.0113914	
290000	1.51457	0.0109922	
300000	1.51595	0.0107092	
310000	1.51617	0.0103603	
320000	1.5159	0.010035	
330000	1.5143	0.0098579	
340000	1.51419	0.00956414	
350000	1.51587	0.00943697	
360000	1.51605	0.00917294	
370000	1.51586	0.00892369	
380000	1.51404	0.00887501	
390000	1.51565	0.00879478	
400000	1.51541	0.00857563	
410000	1.51533	0.00836419	
420000	1.51396	0.00827803	
430000	1.51231	0.00824992	
440000	1.51148	0.00810286	
450000	1.51209	0.0079448	
460000	1.51266	0.00779074	
470000	1.51327	0.00764775	
480000	1.51262	0.00751536	
490000	1.513	0.00737025	
500000	1.51325	0.00722587	
510000	1.51317	0.00708329	
520000	1.51245	0.00698297	
530000	1.51397	0.00701772	
540000	1.51483	0.00694019	
550000	1.5145	0.00682079	
560000	1.51356	0.00676418	
570000	1.51322	0.00665338	
580000	1.51268	0.00655991	
590000	1.51127	0.00659819	
600000	1.51121	0.00648761	
610000	1.5104	0.00643205	
620000	1.51034	0.0063277	
630000	1.50941	0.00629528	
640000	1.50922	0.00619929	
650000	1.50958	0.00611426	
660000	1.50884	0.00606635	
670000	1.50891	0.00597548	
680000	1.50889	0.00588697	
690000	1.50883	0.00580137	
700000	1.50931	0.00573792	
710000	1.50879	0.00568034	
720000	1.50898	0.00560394	
730000	1.50904	0.00552698	
740000	1.50887	0.00545419	
750000	1.50912	0.00538674	
760000	1.50863	0.00533837	
770000	1.50767	0.0053554	
780000	1.50706	0.0053207	
790000	1.50658	0.00527532	
800000	1.50655	0.00520904	
810000	1.50592	0.00518264	
820000	1.50515	0.0051775	
830000	1.50463	0.00514041	
840000	1.50436	0.00508628	
850000	1.50427	0.00502684	
860000	1.50397	0.00497712	
870000	1.50447	0.00494484	
880000	1.50445	0.00488839	
890000	1.50372	0.00488726	
900000	1.50344	0.00484103	
910000	1.50354	0.00478861	
920000	1.50353	0.00473628	
930000	1.50346	0.00468565	
940000	1.50352	0.00463603	
950000	1.50297	0.00462072	
960000	1.50345	0.00459825	
970000	1.50289	0.00458551	
980000	1.50273	0.00454116	
990000	1.50254	0.00449925	
1000000	1.50285	0.00446458	
