#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         153    -5.48279    -5.72883    0.017303
         154    -5.46854    -5.72714    0.017273
         155    -5.65452    -5.72667   0.0171679
         156    -5.52112    -5.72536   0.0171084
         157    -5.55182    -5.72425   0.0170351
         158    -5.56656    -5.72325   0.0169564
         159    -5.58989    -5.72241   0.0168705
         160    -5.67069    -5.72209   0.0167682
         161    -5.67066    -5.72177   0.0166671
         162    -5.69514    -5.72161    0.016565
         163    -5.76825    -5.72189   0.0164659
         164    -5.71661    -5.72186   0.0163655
         165    -5.71819    -5.72184   0.0162663
         166     -5.8322     -5.7225   0.0161819
         167    -5.76976    -5.72279   0.0160875
         168    -5.70786     -5.7227    0.015992
         169    -5.64428    -5.72223   0.0159041
         170    -5.59585    -5.72149   0.0158279
         171    -5.51901    -5.72031   0.0157796
         172    -5.53102    -5.71921   0.0157261
         173    -5.55002    -5.71823   0.0156656
         174    -5.55801    -5.71731   0.0156026
         175     -5.4514    -5.71579   0.0155873
         176    -5.43631     -5.7142   0.0155794
         177    -5.45505    -5.71274     0.01556
         178    -5.58809    -5.71204   0.0154883
         179    -5.61036    -5.71147   0.0154122
         180    -5.59936    -5.71084   0.0153392
         181     -5.5707    -5.71007    0.015274
         182    -5.62273    -5.70959   0.0151976
         183    -5.66054    -5.70932   0.0151169
         184    -5.64908      -5.709   0.0150383
         185    -5.56425    -5.70821   0.0149773
         186    -5.62063    -5.70774   0.0149042
         187    -5.62214    -5.70728   0.0148315
         188    -5.55053    -5.70645   0.0147761
         189     -5.5182    -5.70545   0.0147314
         190    -5.47799    -5.70426   0.0147025
         191    -5.52308    -5.70331    0.014656
         192    -5.61697    -5.70286   0.0145866
         193    -5.64073    -5.70254   0.0145146
         194    -5.60839    -5.70205   0.0144479
         195     -5.5837    -5.70144   0.0143865
         196    -5.56648    -5.70076   0.0143296
         197    -5.46702    -5.69957   0.0143059
         198    -5.51724    -5.69865   0.0142633
         199    -5.53081    -5.69781   0.0142165
         200    -5.49496    -5.69679   0.0141815
         201     -5.5028    -5.69583   0.0141438
         202     -5.5495     -5.6951   0.0140923
         203    -5.55792    -5.69443   0.0140391
         204    -5.50057    -5.69348   0.0140024
         205    -5.42003    -5.69214   0.0139975
         206    -5.51127    -5.69126    0.013957
         207    -5.60987    -5.69087   0.0138951
         208    -5.65013    -5.69067   0.0138297
         209    -5.60413    -5.69026   0.0137698
         210    -5.60839    -5.68987   0.0137097
         211    -5.55276    -5.68922   0.0136601
         212    -5.58412    -5.68873   0.0136047
         213    -5.51122    -5.68789   0.0135663
         214    -5.54882    -5.68724   0.0135185
         215    -5.58073    -5.68675   0.0134647
         216    -5.51593    -5.68596   0.0134255
         217    -5.52257     -5.6852   0.0133848
         218    -5.64207      -5.685   0.0133248
         219    -5.62233    -5.68472    0.013267
         220    -5.59292     -5.6843   0.0132133
         221     -5.4959    -5.68345    0.013181
         222    -5.55642    -5.68288    0.013134
         223    -5.53168     -5.6822   0.0130926
         224     -5.5411    -5.68157   0.0130493
         225    -5.53413    -5.68091   0.0130078
         226    -5.44883    -5.67989   0.0129907
         227    -5.51106    -5.67914   0.0129547
         228    -5.51762    -5.67843   0.0129173
         229    -5.50971     -5.6777   0.0128818
         230    -5.57588    -5.67726   0.0128334
         231    -5.59319    -5.67689    0.012783
         232    -5.58645     -5.6765   0.0127339
         233    -5.64517    -5.67637   0.0126799
         234    -5.62218    -5.67614   0.0126279
         235    -5.54678    -5.67558   0.0125861
         236    -5.55618    -5.67508    0.012543
         237    -5.52822    -5.67446   0.0125053
         238     -5.4862    -5.67367   0.0124778
         239    -5.38517    -5.67246   0.0124838
         240     -5.4445    -5.67151   0.0124679
         241    -5.47276    -5.67069   0.0124434
         242     -5.5815    -5.67032   0.0123974
         243    -5.52593    -5.66972   0.0123607
         244     -5.5457    -5.66922   0.0123204
         245    -5.50398    -5.66854   0.0122886
         246     -5.5467    -5.66805   0.0122486
         247    -5.53579    -5.66751   0.0122107
         248     -5.5048    -5.66685   0.0121791
         249    -5.50919    -5.66622   0.0121466
         250    -5.59037    -5.66592   0.0121018
         251     -5.6351    -5.66579   0.0120543
         252    -5.60755    -5.66556   0.0120086
         253    -5.56329    -5.66516    0.011968
         254    -5.63859    -5.66505   0.0119213
         255    -5.62331    -5.66489   0.0118757
         256    -5.60083    -5.66464   0.0118319
         257    -5.57925    -5.66431   0.0117906
         258    -5.49043    -5.66363   0.0117641
         259    -5.53083    -5.66312   0.0117299
         260    -5.53191    -5.66262   0.0116956
         261    -5.61784    -5.66245    0.011652
         262    -5.58966    -5.66217   0.0116109
         263    -5.66523    -5.66218   0.0115667
         264    -5.70498    -5.66234   0.0115241
         265    -5.58884    -5.66206   0.0114839
         266    -5.64028    -5.66198    0.011441
         267    -5.51721    -5.66144    0.011411
         268    -5.46143    -5.66069   0.0113928
         269     -5.4809    -5.66003   0.0113701
         270     -5.5343    -5.65956   0.0113375
         271     -5.5563    -5.65918    0.011302
         272    -5.54043    -5.65874   0.0112689
         273    -5.48208     -5.6581   0.0112462
         274    -5.41489    -5.65721   0.0112401
         275    -5.50064    -5.65664   0.0112137
         276    -5.46706    -5.65595   0.0111941
         277    -5.51155    -5.65543   0.0111658
         278    -5.63045    -5.65534    0.011126
         279    -5.59673    -5.65513   0.0110881
         280    -5.50671     -5.6546   0.0110611
         281    -5.47752    -5.65397   0.0110397
         282    -5.53979    -5.65356    0.011008
         283    -5.59692    -5.65336   0.0109709
         284    -5.58997    -5.65314   0.0109346
         285    -5.61899    -5.65302   0.0108968
         286    -5.57572    -5.65275   0.0108621
         287    -5.57268    -5.65247   0.0108278
         288    -5.61826    -5.65235   0.0107909
         289    -5.56632    -5.65206   0.0107576
         290      -5.615    -5.65193   0.0107213
         291    -5.54632    -5.65157   0.0106906
         292    -5.53841    -5.65118    0.010661
         293    -5.57298    -5.65091    0.010628
         294    -5.63033    -5.65084   0.0105921
         295    -5.53363    -5.65044   0.0105636
         296    -5.54599    -5.65009   0.0105338
         297    -5.52446    -5.64967   0.0105068
         298    -5.43776    -5.64896   0.0104956
         299     -5.6051    -5.64881   0.0104615
         300    -5.64336    -5.64879   0.0104267
         301    -5.69197    -5.64894    0.010393
         302    -5.69513    -5.64909   0.0103597
         303    -5.73033    -5.64936    0.010329
         304      -5.657    -5.64938   0.0102951
         305     -5.6004    -5.64922   0.0102626
         306     -5.6235    -5.64914   0.0102294
         307    -5.61494    -5.64903   0.0101967
         308    -5.66518    -5.64908   0.0101637
         309    -5.60526    -5.64894   0.0101318
         310    -5.50498    -5.64847   0.0101097
         311    -5.43601    -5.64779   0.0101003
         312    -5.54979    -5.64747   0.0100728
         313    -5.56298     -5.6472   0.0100442
         314    -5.67365    -5.64729   0.0100126
         315    -5.64299    -5.64728  0.00998081
         316    -5.66728    -5.64734  0.00994943
         317    -5.60698    -5.64721  0.00991886
         318    -5.57123    -5.64697  0.00989054
         319    -5.52654    -5.64659  0.00986674
         320    -5.49849    -5.64613  0.00984676
         321     -5.5022    -5.64568  0.00982628
         322    -5.57693    -5.64547  0.00979809
         323    -5.63026    -5.64542  0.00976787
         324    -5.61904    -5.64534  0.00973806
         325    -5.67183    -5.64542  0.00970844
         326    -5.53433    -5.64508  0.00968463
         327    -5.52289    -5.64471  0.00966222
         328    -5.51743    -5.64432  0.00964055
         329    -5.46832    -5.64379  0.00962608
         330     -5.5592    -5.64353  0.00960032
         331    -5.59016    -5.64337  0.00957267
         332    -5.57456    -5.64316  0.00954608
         333     -5.5861    -5.64299  0.00951896
         334    -5.58879    -5.64283  0.00949184
         335    -5.59054    -5.64267  0.00946479
         336    -5.60578    -5.64256  0.00943726
         337     -5.5237    -5.64221  0.00941584
         338    -5.62693    -5.64216  0.00938809
         339    -5.61359    -5.64208  0.00936078
         340    -5.55537    -5.64182  0.00933672
         341    -5.56397     -5.6416  0.00931213
         342    -5.55705    -5.64135  0.00928818
         343    -5.47752    -5.64087  0.00927337
         344    -5.52851    -5.64054  0.00925217
         345    -5.51804    -5.64019  0.00923216
         346    -5.55697    -5.63995  0.00920861
         347    -5.54607    -5.63968  0.00918605
         348    -5.62306    -5.63963  0.00915977
         349    -5.50343    -5.63924  0.00914184
         350    -5.50723    -5.63886   0.0091235
         351    -5.52754    -5.63855  0.00910301
         352    -5.52916    -5.63823  0.00908246
         353    -5.48503     -5.6378  0.00906709
         354    -5.44378    -5.63725  0.00905803
         355    -5.40271    -5.63659  0.00905657
         356    -5.47497    -5.63614   0.0090425
         357    -5.47095    -5.63568  0.00902901
         358    -5.47921    -5.63524  0.00901436
         359    -5.44696    -5.63471  0.00900449
         360    -5.52103     -5.6344  0.00898501
         361    -5.44419    -5.63387  0.00897556
         362    -5.52188    -5.63356   0.0089561
         363    -5.61049     -5.6335  0.00893165
         364    -5.62784    -5.63348  0.00890713
         365    -5.54829    -5.63325  0.00888578
         366    -5.58892    -5.63313  0.00886233
         367    -5.59559    -5.63303  0.00883877
         368    -5.45759    -5.63255   0.0088276
         369     -5.4327    -5.63201  0.00882027
         370    -5.49891    -5.63165  0.00880377
         371    -5.50356     -5.6313   0.0087868
         372    -5.48939    -5.63092  0.00877146
         373    -5.55376    -5.63071  0.00875038
         374    -5.58751     -5.6306  0.00872775
         375     -5.5569     -5.6304  0.00870669
         376    -5.56381    -5.63023  0.00868533
         377    -5.53189    -5.62996  0.00866621
         378    -5.47004    -5.62954  0.00865361
         379     -5.4838    -5.62916  0.00863931
         380    -5.50969    -5.62884   0.0086223
         381    -5.49754     -5.6285  0.00860655
         382    -5.43456    -5.62799  0.00859898
         383     -5.4331    -5.62748  0.00859157
         384    -5.52125     -5.6272  0.00857365
         385    -5.55107    -5.62701  0.00855366
         386    -5.51095    -5.62671  0.00853678
         387    -5.57912    -5.62658  0.00851561
         388    -5.45379    -5.62614   0.0085053
         389    -5.37949     -5.6255  0.00850704
         390    -5.40896    -5.62495  0.00850333
         391    -5.40202    -5.62438  0.00850067
         392    -5.46282    -5.62397  0.00848897
         393    -5.47598    -5.62359  0.00847572
         394    -5.50159    -5.62328  0.00845986
         395    -5.52863    -5.62304  0.00844184
         396    -5.60345    -5.62299  0.00842066
         397    -5.63806    -5.62303  0.00839954
         398    -5.49971    -5.62272  0.00838415
         399     -5.4948     -5.6224  0.00836926
         400    -5.47914    -5.62204    0.008356
         401    -5.37629    -5.62143   0.0083576
         402    -5.45986    -5.62103  0.00834647
         403     -5.4694    -5.62065  0.00833423
         404    -5.41584    -5.62014  0.00832901
         405    -5.45388    -5.61973  0.00831856
         406    -5.55264    -5.61957  0.00829971
