#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2424     6.85128      7.2673   0.0112602
        2425     7.05096     7.26721   0.0112559
        2426     7.12102     7.26715   0.0112514
        2427     7.49815     7.26724   0.0112472
        2428      7.2653     7.26724   0.0112425
        2429     7.38533     7.26729    0.011238
        2430     7.24957     7.26729   0.0112334
        2431     7.13208     7.26723   0.0112289
        2432      7.7347     7.26742   0.0112259
        2433     7.64917     7.26758   0.0112224
        2434     7.51898     7.26768   0.0112183
        2435     7.48074     7.26777    0.011214
        2436     7.22591     7.26775   0.0112094
        2437     7.13895      7.2677    0.011205
        2438     7.06616     7.26762   0.0112007
        2439     6.95944     7.26749   0.0111968
        2440     7.09632     7.26742   0.0111924
        2441     6.79574     7.26723   0.0111895
        2442     7.09541     7.26716   0.0111851
        2443     6.96584     7.26703   0.0111812
        2444     7.00581     7.26693   0.0111772
        2445      6.9753     7.26681   0.0111732
        2446     7.19959     7.26678   0.0111687
        2447     6.69522     7.26655   0.0111666
        2448     6.88423     7.26639   0.0111631
        2449     6.98635     7.26628   0.0111592
        2450     7.25852     7.26627   0.0111546
        2451     7.11427     7.26621   0.0111502
        2452     7.50777     7.26631   0.0111461
        2453     7.42254     7.26637   0.0111417
        2454     7.57853      7.2665   0.0111379
        2455     7.89458     7.26676   0.0111363
        2456     7.29266     7.26677   0.0111318
        2457     7.94952     7.26704   0.0111307
        2458       8.163     7.26741   0.0111322
        2459     7.92083     7.26767   0.0111308
        2460     7.54816     7.26779   0.0111269
        2461     7.60478     7.26793   0.0111232
        2462     7.31684     7.26795   0.0111187
        2463     7.12919     7.26789   0.0111143
        2464     6.82437     7.26771   0.0111113
        2465     7.19382     7.26768   0.0111068
        2466     7.45945     7.26776   0.0111026
        2467     6.95144     7.26763   0.0110988
        2468     6.59802     7.26736   0.0110976
        2469     6.73528     7.26714   0.0110952
        2470     6.75633     7.26693   0.0110927
        2471     6.74758     7.26672   0.0110902
        2472     7.18936     7.26669   0.0110857
        2473     6.78593      7.2665    0.011083
        2474     6.85366     7.26633   0.0110797
        2475     7.55849     7.26645   0.0110759
        2476     7.44341     7.26652   0.0110716
        2477     7.35775     7.26656   0.0110672
        2478     7.53738     7.26667   0.0110633
        2479     7.58405      7.2668   0.0110596
        2480     7.61349     7.26694    0.011056
        2481     7.08494     7.26686   0.0110518
        2482     7.35392      7.2669   0.0110474
        2483     7.12879     7.26684   0.0110431
        2484     7.14894     7.26679   0.0110387
        2485      7.2316     7.26678   0.0110343
        2486      7.3215      7.2668   0.0110299
        2487     7.15761     7.26676   0.0110255
        2488     7.27172     7.26676   0.0110211
        2489      7.5021     7.26685   0.0110171
        2490     7.93872     7.26712    0.011016
        2491     8.06753     7.26745   0.0110162
        2492      8.0552     7.26776   0.0110163
        2493     7.91853     7.26802    0.011015
        2494     7.48406     7.26811   0.0110109
        2495     7.61915     7.26825   0.0110074
        2496     7.55327     7.26836   0.0110036
        2497     8.10905      7.2687   0.0110044
        2498     7.81634     7.26892   0.0110021
        2499     7.85313     7.26915   0.0110002
        2500     7.48662     7.26924   0.0109962
        2501      7.6109     7.26938   0.0109926
        2502     7.69175     7.26955   0.0109895
        2503     8.35874     7.26998   0.0109937
        2504     8.28111     7.27039   0.0109968
        2505      7.8312     7.27061   0.0109946
        2506     7.91687     7.27087   0.0109933
        2507     8.26525     7.27126    0.010996
        2508     8.10958      7.2716   0.0109967
        2509     7.67057     7.27176   0.0109935
        2510     7.52153     7.27186   0.0109896
        2511     7.80626     7.27207   0.0109873
        2512     7.69745     7.27224   0.0109842
        2513     7.84817     7.27247   0.0109822
        2514     7.55485     7.27258   0.0109784
        2515     7.47005     7.27266   0.0109743
        2516     7.69695     7.27283   0.0109713
        2517     7.38438     7.27287    0.010967
        2518     7.27954     7.27287   0.0109626
        2519      7.3046     7.27289   0.0109583
        2520     6.94616     7.27276   0.0109547
        2521        7.25     7.27275   0.0109504
        2522     7.36342     7.27278   0.0109461
        2523     7.30763      7.2728   0.0109418
        2524     7.29629     7.27281   0.0109374
        2525     7.64422     7.27295   0.0109341
        2526     7.49706     7.27304   0.0109301
        2527     7.80674     7.27325   0.0109278
        2528      7.7508     7.27344   0.0109251
        2529     7.73203     7.27362   0.0109223
        2530     7.85907     7.27386   0.0109205
        2531     7.78774     7.27406    0.010918
        2532     7.69362     7.27422    0.010915
        2533     7.52492     7.27432   0.0109111
        2534     7.39138     7.27437   0.0109069
        2535     7.12511     7.27431   0.0109028
        2536     7.06224     7.27423   0.0108988
        2537     7.38689     7.27427   0.0108946
        2538     7.31485     7.27429   0.0108903
        2539     7.46336     7.27436   0.0108863
        2540     7.43326     7.27442   0.0108822
        2541     7.43727     7.27449   0.0108781
        2542     7.49595     7.27458   0.0108741
        2543     7.07436      7.2745   0.0108702
        2544     7.08832     7.27442   0.0108661
        2545     7.13555     7.27437    0.010862
        2546     6.87546     7.27421   0.0108589
        2547     6.83781     7.27404   0.0108559
        2548     6.99227     7.27393   0.0108522
        2549     6.91719     7.27379   0.0108489
        2550     6.54872     7.27351   0.0108484
        2551     6.61205     7.27325   0.0108472
        2552     6.46724     7.27293   0.0108476
        2553     6.48345     7.27262   0.0108477
        2554     6.34183     7.27226   0.0108496
        2555     6.35969      7.2719   0.0108512
        2556     6.39391     7.27156   0.0108524
        2557     6.47431     7.27125   0.0108526
        2558     6.28465     7.27086   0.0108552
        2559     6.43284     7.27053   0.0108559
        2560     6.96403     7.27041   0.0108524
        2561     7.07041     7.27033   0.0108484
        2562     7.12818     7.27028   0.0108443
        2563      6.9815     7.27017   0.0108407
        2564      7.1461     7.27012   0.0108366
        2565     7.28447     7.27012   0.0108323
        2566     7.38124     7.27017   0.0108282
        2567     6.92927     7.27003   0.0108248
        2568     7.03654     7.26994    0.010821
        2569     6.81844     7.26977   0.0108182
        2570     6.53721     7.26948   0.0108177
        2571        6.95     7.26936   0.0108142
        2572     7.16225     7.26932   0.0108101
        2573     6.73493     7.26911   0.0108079
        2574     7.20599     7.26908   0.0108037
        2575     7.23878     7.26907   0.0107995
        2576     7.58061     7.26919    0.010796
        2577      7.9617     7.26946   0.0107952
        2578     7.62341      7.2696   0.0107919
        2579     7.62758     7.26974   0.0107886
        2580     7.54311     7.26984   0.0107849
        2581     7.57853     7.26996   0.0107814
        2582     7.72173     7.27014   0.0107786
        2583     7.54484     7.27025    0.010775
        2584     8.00934     7.27053   0.0107746
        2585     7.83128     7.27075   0.0107726
        2586     7.59108     7.27087   0.0107692
        2587     7.83587     7.27109   0.0107672
        2588      7.5328     7.27119   0.0107635
        2589      7.3102     7.27121   0.0107594
        2590     7.38639     7.27125   0.0107553
        2591     7.02452     7.27116   0.0107516
        2592      7.1834     7.27112   0.0107475
        2593     7.06998     7.27104   0.0107436
        2594     7.06242     7.27096   0.0107398
        2595     6.87209     7.27081   0.0107368
        2596     7.01771     7.27071   0.0107331
        2597     7.35233     7.27074    0.010729
        2598     7.57228     7.27086   0.0107255
        2599      7.7469     7.27104   0.0107229
        2600     7.75797     7.27123   0.0107204
        2601     7.47774     7.27131   0.0107166
        2602     7.71891     7.27148   0.0107139
        2603     7.76721     7.27167   0.0107114
        2604     7.56337     7.27178   0.0107079
        2605     7.41157     7.27184   0.0107039
        2606     7.48886     7.27192   0.0107001
        2607     7.22672      7.2719   0.0106961
        2608     7.32081     7.27192    0.010692
        2609     7.43428     7.27199   0.0106881
        2610     7.14031     7.27193   0.0106841
        2611     7.21867     7.27191     0.01068
        2612      7.0475     7.27183   0.0106763
        2613     7.49028     7.27191   0.0106725
        2614     7.47231     7.27199   0.0106687
        2615     6.96477     7.27187   0.0106653
        2616     6.84823     7.27171   0.0106624
        2617     6.94179     7.27158   0.0106591
        2618     7.26821     7.27158    0.010655
        2619     7.10549     7.27152   0.0106511
        2620     7.24216     7.27151   0.0106471
        2621     7.08451     7.27144   0.0106433
        2622     7.11736     7.27138   0.0106394
        2623     7.28902     7.27138   0.0106353
        2624     6.74255     7.27118   0.0106332
        2625     6.64679     7.27094   0.0106318
        2626     6.59876     7.27069   0.0106308
        2627     7.15652     7.27064   0.0106268
        2628      7.5474     7.27075   0.0106233
        2629     7.60306     7.27088     0.01062
        2630     7.46936     7.27095   0.0106163
        2631     7.02232     7.27086   0.0106126
        2632     7.38882      7.2709   0.0106087
        2633     7.33613     7.27093   0.0106047
        2634     7.33052     7.27095   0.0106007
        2635     7.60459     7.27108   0.0105974
        2636     7.73733     7.27125   0.0105949
        2637     7.63928     7.27139   0.0105918
        2638     7.85273     7.27161   0.0105901
        2639     7.66409     7.27176   0.0105871
        2640     7.37347      7.2718   0.0105832
        2641     7.43204     7.27186   0.0105793
        2642     7.44438     7.27193   0.0105755
        2643     7.58444     7.27204   0.0105722
        2644     7.60425     7.27217   0.0105689
        2645     7.56287     7.27228   0.0105655
        2646     7.79523     7.27248   0.0105634
        2647     7.67321     7.27263   0.0105605
        2648     7.57966     7.27275   0.0105571
        2649     7.49996     7.27283   0.0105535
        2650     7.79431     7.27303   0.0105513
        2651      8.1079     7.27334    0.010552
        2652     7.89225     7.27358   0.0105506
        2653     7.70113     7.27374   0.0105479
        2654     7.42736      7.2738   0.0105441
        2655     7.27678      7.2738   0.0105401
        2656     7.18983     7.27376   0.0105362
        2657      7.1783     7.27373   0.0105323
        2658     6.88525     7.27358   0.0105293
        2659     7.16362     7.27354   0.0105255
        2660     7.03089     7.27345   0.0105219
        2661     7.26037     7.27345   0.0105179
        2662     7.25312     7.27344    0.010514
        2663     7.10234     7.27337   0.0105102
        2664     7.45149     7.27344   0.0105065
        2665     7.30164     7.27345   0.0105026
        2666     7.18582     7.27342   0.0104987
        2667     7.55111     7.27352   0.0104953
        2668     7.50396     7.27361   0.0104917
        2669     6.91309     7.27347   0.0104886
        2670     6.29453     7.27311   0.0104911
        2671     6.53094     7.27283   0.0104909
        2672     6.68366     7.27261   0.0104893
        2673     6.83459     7.27244   0.0104866
        2674      6.8159     7.27227   0.0104841
        2675      7.1809     7.27224   0.0104802
        2676      7.1728      7.2722   0.0104764
        2677     6.96769     7.27209   0.0104731
        2678     6.87447     7.27194   0.0104702
        2679     7.03107     7.27185   0.0104667
        2680     6.86804      7.2717   0.0104639
        2681     6.56948     7.27144   0.0104632
        2682     6.88023     7.27129   0.0104604
        2683     7.14308     7.27124   0.0104566
        2684      6.9407     7.27112   0.0104534
        2685     6.93078     7.27099   0.0104503
        2686     6.91763     7.27086   0.0104472
        2687     6.57933     7.27061   0.0104465
        2688     6.92956     7.27048   0.0104434
        2689     7.07412     7.27041   0.0104397
        2690     6.98028      7.2703   0.0104364
        2691     7.00342      7.2702    0.010433
        2692     7.45415     7.27027   0.0104294
        2693     7.16022     7.27023   0.0104256
        2694     7.14233     7.27018   0.0104218
        2695     7.69835     7.27034   0.0104191
        2696     7.85788     7.27055   0.0104176
        2697     7.81878     7.27076   0.0104157
        2698     7.73371     7.27093   0.0104132
        2699     7.57727     7.27104     0.01041
        2700     7.98119     7.27131   0.0104095
        2701       7.469     7.27138   0.0104059
        2702     7.63203     7.27151   0.0104029
        2703      7.6057     7.27164   0.0103998
        2704     7.31781     7.27165   0.0103959
        2705     7.09962     7.27159   0.0103923
        2706     6.95016     7.27147   0.0103891
        2707     6.93321     7.27135    0.010386
        2708     6.86339      7.2712   0.0103833
        2709     6.85507     7.27104   0.0103806
        2710     6.64807     7.27081   0.0103793
        2711     7.06849     7.27074   0.0103757
        2712     7.26858     7.27074   0.0103719
        2713     7.17277      7.2707   0.0103682
        2714     7.45208     7.27077   0.0103646
        2715     7.77463     7.27095   0.0103624
        2716     7.80054     7.27115   0.0103604
        2717     7.54839     7.27125   0.0103571
        2718     7.53753     7.27135   0.0103538
        2719     7.57522     7.27146   0.0103506
        2720     7.29733     7.27147   0.0103468
        2721     7.19314     7.27144    0.010343
        2722     7.26685     7.27144   0.0103392
        2723     7.14858     7.27139   0.0103355
        2724     7.46716     7.27147   0.0103319
        2725       7.678     7.27161   0.0103292
        2726      8.4284     7.27204   0.0103342
        2727      8.8015      7.2726   0.0103456
        2728     8.20958     7.27294   0.0103475
        2729     8.24066      7.2733   0.0103498
        2730     7.85969     7.27351   0.0103482
        2731     7.98148     7.27377   0.0103477
        2732     8.08804     7.27407   0.0103482
        2733     7.30599     7.27408   0.0103444
        2734     7.47657     7.27416   0.0103409
        2735     7.78667     7.27434   0.0103388
        2736     7.36756     7.27438   0.0103351
        2737     7.45131     7.27444   0.0103315
        2738     7.39462     7.27449   0.0103278
        2739     7.15482     7.27444   0.0103241
        2740     6.84745     7.27429   0.0103215
        2741     7.13767     7.27424   0.0103179
        2742     7.17602      7.2742   0.0103142
        2743     7.03804     7.27411   0.0103108
        2744     6.88063     7.27397    0.010308
        2745     7.34621       7.274   0.0103043
        2746      7.3124     7.27401   0.0103006
        2747     7.23971       7.274   0.0102968
        2748     7.49402     7.27408   0.0102934
        2749     7.42086     7.27413   0.0102898
        2750     7.27438     7.27413    0.010286
        2751     6.98057     7.27403   0.0102829
        2752     6.89389     7.27389     0.01028
        2753     7.22831     7.27387   0.0102763
        2754      7.2243     7.27385   0.0102726
        2755     7.16504     7.27381    0.010269
        2756     7.09891     7.27375   0.0102654
        2757     6.94598     7.27363   0.0102624
        2758     7.13756     7.27358   0.0102588
        2759     7.31065      7.2736   0.0102551
        2760     7.27525      7.2736   0.0102514
        2761     7.20424     7.27357   0.0102477
        2762     7.66183     7.27371   0.0102449
        2763     7.51831      7.2738   0.0102416
        2764     7.36619     7.27383    0.010238
        2765     7.22166     7.27381   0.0102343
        2766     7.11612     7.27376   0.0102307
        2767     7.43387     7.27382   0.0102272
        2768     7.16448     7.27378   0.0102236
        2769     6.63152     7.27354   0.0102225
        2770      6.7838     7.27337   0.0102204
        2771     6.56292     7.27311   0.0102199
        2772     6.68114      7.2729   0.0102184
        2773     6.97988     7.27279   0.0102153
        2774     6.95547     7.27268   0.0102122
        2775     7.07793     7.27261   0.0102088
        2776     6.56186     7.27235   0.0102083
        2777     6.66387     7.27213    0.010207
        2778     6.66004     7.27191   0.0102057
        2779     6.80907     7.27175   0.0102034
        2780     6.61693     7.27151   0.0102025
        2781     6.80046     7.27134   0.0102002
        2782     7.33563     7.27136   0.0101966
        2783     7.60169     7.27148   0.0101936
        2784     7.62269     7.27161   0.0101907
        2785     6.74318     7.27142   0.0101888
        2786     6.64453     7.27119   0.0101876
        2787      6.5371     7.27093   0.0101874
        2788     6.64972     7.27071   0.0101862
        2789     6.78328     7.27053    0.010184
        2790     7.05938     7.27046   0.0101806
        2791     7.55943     7.27056   0.0101775
        2792     7.15951     7.27052    0.010174
        2793     7.19159     7.27049   0.0101703
        2794     7.24193     7.27048   0.0101667
        2795     7.57863     7.27059   0.0101637
        2796      7.7379     7.27076   0.0101614
        2797     7.59719     7.27088   0.0101584
        2798     7.84521     7.27108   0.0101569
        2799     7.86273     7.27129   0.0101555
        2800     7.82956     7.27149   0.0101538
        2801     7.27423     7.27149   0.0101502
        2802     6.88379     7.27135   0.0101475
        2803     6.80931     7.27119   0.0101452
        2804     6.43496     7.27089    0.010146
        2805     6.62644     7.27066    0.010145
        2806     6.64519     7.27044   0.0101438
        2807     6.74579     7.27025   0.0101419
        2808     6.86627     7.27011   0.0101393
        2809     6.74606     7.26992   0.0101374
        2810     7.20054      7.2699   0.0101338
        2811     7.22492     7.26988   0.0101302
        2812     7.29874     7.26989   0.0101266
        2813     7.16198     7.26985   0.0101231
        2814      6.8965     7.26972   0.0101204
        2815     6.79355     7.26955   0.0101182
        2816     6.88947     7.26942   0.0101155
        2817     6.62559     7.26919   0.0101145
        2818     6.97396     7.26908   0.0101115
        2819     6.74487      7.2689   0.0101096
        2820     6.77192     7.26872   0.0101075
        2821     6.47267     7.26844   0.0101079
        2822     6.38675     7.26813   0.0101091
        2823       6.229     7.26776   0.0101123
        2824     6.16003     7.26737   0.0101163
        2825     6.15187     7.26697   0.0101204
        2826     6.24636     7.26661   0.0101233
        2827     6.14776     7.26621   0.0101274
        2828     6.31995     7.26588   0.0101294
        2829     6.27665     7.26553   0.0101318
        2830     6.35751     7.26521   0.0101333
        2831     6.68026       7.265   0.0101318
        2832     6.57861     7.26476   0.0101312
        2833     6.28095     7.26441   0.0101335
        2834     7.03211     7.26433   0.0101303
        2835     7.07868     7.26426   0.0101269
        2836     7.08288      7.2642   0.0101236
        2837      7.1455     7.26416   0.0101201
        2838     7.13808     7.26411   0.0101166
        2839      7.1176     7.26406   0.0101132
        2840     7.33379     7.26409   0.0101096
        2841     7.62505     7.26421   0.0101069
        2842     7.33961     7.26424   0.0101034
        2843     7.32477     7.26426   0.0100998
        2844       7.343     7.26429   0.0100963
        2845     7.14216     7.26425   0.0100929
        2846     7.13921      7.2642   0.0100894
        2847     7.09624     7.26414    0.010086
        2848     7.39415     7.26419   0.0100826
        2849     7.49667     7.26427   0.0100794
        2850     7.40642     7.26432    0.010076
        2851     7.53152     7.26442   0.0100729
        2852     7.64852     7.26455   0.0100702
        2853     7.61327     7.26467   0.0100675
        2854     8.18911       7.265   0.0100691
        2855     7.99488     7.26525   0.0100689
        2856     8.06293     7.26553   0.0100692
        2857     7.97093     7.26578   0.0100687
        2858     8.28549     7.26613   0.0100715
        2859     8.29583     7.26649   0.0100744
        2860     7.99868     7.26675   0.0100741
        2861     7.97049       7.267   0.0100736
        2862     7.80395     7.26718   0.0100719
        2863     7.94739     7.26742   0.0100711
        2864     7.96786     7.26767   0.0100706
        2865     7.92776      7.2679   0.0100697
        2866     8.07299     7.26818   0.0100701
        2867     8.02355     7.26844   0.0100701
        2868     7.92454     7.26867   0.0100691
        2869     7.71429     7.26883   0.0100668
        2870     7.96515     7.26907   0.0100662
        2871       8.445     7.26948   0.0100711
        2872      8.2529     7.26982   0.0100734
        2873     8.13217     7.27012   0.0100743
        2874     7.78787      7.2703   0.0100724
        2875     8.23818     7.27064   0.0100746
        2876     7.77903     7.27081   0.0100726
        2877     7.63855     7.27094   0.0100699
        2878     7.77666     7.27112    0.010068
        2879     7.78338      7.2713    0.010066
        2880     7.76083     7.27147    0.010064
        2881     7.45734     7.27153   0.0100607
        2882      7.2638     7.27153   0.0100572
        2883      6.9265     7.27141   0.0100544
        2884     6.58436     7.27117   0.0100538
        2885     6.88056     7.27103   0.0100512
        2886      6.8334     7.27088   0.0100488
        2887     6.89008     7.27075   0.0100462
        2888      7.0064     7.27066   0.0100432
        2889     6.83345     7.27051   0.0100408
        2890     7.38206     7.27055   0.0100374
        2891     7.80394     7.27073   0.0100357
        2892     7.76961      7.2709   0.0100337
        2893      8.0141     7.27116   0.0100335
        2894     7.78069     7.27134   0.0100316
        2895     7.87868     7.27155   0.0100303
        2896     8.06495     7.27182   0.0100306
        2897     8.08362      7.2721    0.010031
        2898     8.36389     7.27248   0.0100346
        2899      8.4216     7.27287    0.010039
        2900     8.78113     7.27339    0.010049
        2901     8.84404     7.27393   0.0100601
        2902     8.42692     7.27433   0.0100645
        2903     8.38586     7.27471   0.0100683
        2904     8.22288     7.27504   0.0100701
        2905     8.04442     7.27531   0.0100701
        2906     7.99159     7.27555   0.0100697
        2907     8.46478     7.27596   0.0100745
        2908     8.53109     7.27639   0.0100803
        2909      9.1471     7.27704   0.0100973
        2910     8.30862     7.27739   0.0101001
        2911     7.77868     7.27756   0.0100981
        2912     8.21941     7.27789   0.0100998
        2913     8.05231     7.27815   0.0100998
        2914     7.87646     7.27836   0.0100985
        2915      7.1692     7.27832   0.0100951
        2916     7.03139     7.27824   0.0100919
        2917     7.11209     7.27818   0.0100887
        2918     7.43819     7.27823   0.0100853
        2919     7.61508     7.27835   0.0100825
        2920     7.26959     7.27835   0.0100791
        2921     7.46191     7.27841   0.0100758
        2922     7.05263     7.27833   0.0100727
        2923     6.91395     7.27821     0.01007
        2924     6.85274     7.27806   0.0100676
        2925     7.16993     7.27802   0.0100642
        2926      7.1947       7.278   0.0100608
        2927     6.97276     7.27789    0.010058
        2928     7.06459     7.27782   0.0100548
        2929     6.90593     7.27769   0.0100521
        2930      6.8295     7.27754   0.0100499
        2931     6.80863     7.27738   0.0100477
        2932     6.86633     7.27724   0.0100453
        2933      6.9649     7.27713   0.0100424
        2934     6.87075     7.27699   0.0100399
        2935     6.78593     7.27683   0.0100379
        2936     7.04071     7.27675   0.0100348
        2937     6.98672     7.27665   0.0100319
        2938     7.10388     7.27659   0.0100287
        2939     7.31356      7.2766   0.0100252
        2940     7.76416     7.27677   0.0100232
        2941     7.18064     7.27673   0.0100199
        2942     7.08229     7.27667   0.0100167
        2943     7.82278     7.27685    0.010015
        2944     7.55927     7.27695    0.010012
        2945     7.80679     7.27713   0.0100103
        2946     7.98712     7.27737   0.0100098
        2947     8.15422     7.27767   0.0100108
        2948     7.93104     7.27789   0.0100098
        2949     7.80553     7.27807    0.010008
        2950     7.87576     7.27827   0.0100067
        2951     7.89042     7.27848   0.0100055
        2952     7.70636     7.27862   0.0100031
        2953     7.18459     7.27859  0.00999979
        2954     7.54626     7.27868  0.00999681
        2955     7.65879     7.27881  0.00999426
        2956     7.80094     7.27899  0.00999244
        2957     7.60639      7.2791  0.00998967
        2958     7.37957     7.27913  0.00998635
        2959      7.3002     7.27914  0.00998298
        2960     7.84874     7.27933  0.00998146
        2961     7.75966     7.27949  0.00997941
        2962     7.97531     7.27973   0.0099788
        2963     8.11976     7.28001  0.00997946
        2964     7.78954     7.28018  0.00997757
        2965     7.84575     7.28037  0.00997603
        2966     7.85086     7.28057  0.00997452
        2967     7.43836     7.28062   0.0099713
        2968     7.31217     7.28063  0.00996795
        2969     7.28167     7.28063  0.00996459
        2970     7.23797     7.28062  0.00996125
        2971     7.27049     7.28061   0.0099579
        2972     7.65301     7.28074  0.00995533
        2973     7.45363      7.2808  0.00995215
        2974      7.8442     7.28099  0.00995061
        2975     7.98562     7.28122  0.00995008
        2976     8.05287     7.28148  0.00995012
        2977     8.13733     7.28177  0.00995093
        2978     7.85853     7.28196  0.00994947
        2979     7.78973     7.28213  0.00994759
        2980     7.77715      7.2823  0.00994564
        2981     7.52918     7.28238  0.00994265
        2982     7.31335     7.28239  0.00993932
        2983     7.74013     7.28255  0.00993717
        2984     7.74326      7.2827  0.00993504
        2985     7.60441     7.28281   0.0099323
        2986     8.14835      7.2831   0.0099332
        2987     7.90367     7.28331  0.00993205
        2988     7.91073     7.28352  0.00993094
        2989     7.92462     7.28373  0.00992994
        2990     8.29941     7.28407  0.00993242
        2991     8.59004     7.28451   0.0099387
        2992     7.96032     7.28473  0.00993794
        2993     7.86424     7.28493  0.00993651
        2994      7.9717     7.28516  0.00993583
        2995     7.31681     7.28517  0.00993252
        2996     7.59493     7.28527  0.00992975
        2997     7.68293      7.2854  0.00992732
        2998     8.20605     7.28571  0.00992876
        2999     8.05356     7.28597  0.00992875
        3000     7.99467      7.2862  0.00992825
        3001     7.71176     7.28634  0.00992595
        3002     7.32425     7.28636  0.00992265
        3003     7.49966     7.28643   0.0099196
        3004     7.60156     7.28653  0.00991685
        3005     7.28965     7.28653  0.00991355
        3006     6.80778     7.28637  0.00991154
        3007      7.4515     7.28643  0.00990839
        3008     7.66547     7.28656   0.0099059
        3009     7.27451     7.28655  0.00990261
        3010     7.49766     7.28662  0.00989957
        3011     7.49553     7.28669  0.00989652
        3012     7.52619     7.28677  0.00989356
        3013     7.85548     7.28696  0.00989207
        3014     7.64613     7.28708  0.00988951
        3015     7.22871     7.28706  0.00988625
        3016     7.17542     7.28702  0.00988304
        3017     6.86311     7.28688  0.00988076
        3018     7.21519     7.28686  0.00987752
        3019     7.43471     7.28691  0.00987437
        3020      7.4784     7.28697   0.0098713
        3021     7.66976      7.2871  0.00986884
        3022     8.13212     7.28738  0.00986954
        3023     7.71163     7.28752  0.00986727
        3024     7.37029     7.28754  0.00986405
        3025       7.365     7.28757  0.00986082
        3026     7.14248     7.28752  0.00985768
        3027     7.53962     7.28761  0.00985477
        3028     7.23964     7.28759  0.00985153
        3029     7.43703     7.28764   0.0098484
        3030     7.21098     7.28761  0.00984518
        3031      7.2322      7.2876  0.00984195
        3032     7.21673     7.28757  0.00983874
        3033     6.89778     7.28744  0.00983633
        3034     7.12562     7.28739  0.00983323
        3035     7.13641     7.28734  0.00983012
        3036      7.2133     7.28732  0.00982691
        3037      7.1138     7.28726  0.00982384
        3038     6.73225     7.28708  0.00982231
        3039     6.99236     7.28698  0.00981955
        3040     7.02626     7.28689   0.0098167
        3041     6.69652      7.2867  0.00981539
        3042     6.65713     7.28649  0.00981434
        3043     6.61077     7.28627  0.00981363
        3044     6.84094     7.28612   0.0098115
        3045     6.96515     7.28602  0.00980884
        3046     6.55533     7.28578  0.00980855
        3047     6.62971     7.28556   0.0098077
        3048     6.82321     7.28541  0.00980565
        3049     6.92565     7.28529  0.00980315
        3050     7.00172      7.2852  0.00980037
        3051     6.93758     7.28509  0.00979782
        3052     7.17702     7.28505  0.00979468
        3053     6.94032     7.28494  0.00979212
        3054     7.13969     7.28489  0.00978903
        3055     7.44132     7.28494  0.00978596
        3056     7.17768     7.28491  0.00978282
        3057     7.10092     7.28485   0.0097798
        3058     7.18855     7.28482  0.00977666
        3059     7.15413     7.28477  0.00977355
        3060     6.74777      7.2846  0.00977194
        3061     7.05287     7.28452  0.00976904
        3062     6.56451     7.28429  0.00976868
        3063     6.40668       7.284  0.00976969
        3064     6.67616      7.2838  0.00976851
        3065     6.70726     7.28361  0.00976714
        3066     6.67068     7.28341    0.009766
        3067     6.89027     7.28328  0.00976365
        3068     6.51588     7.28303  0.00976368
        3069     6.79445     7.28288  0.00976179
        3070      6.9247     7.28276  0.00975931
        3071     6.68152     7.28256  0.00975809
        3072     7.02625     7.28248  0.00975527
        3073     6.93523     7.28237  0.00975275
        3074     7.13851     7.28232  0.00974969
        3075     7.12791     7.28227  0.00974665
        3076     7.38961      7.2823  0.00974355
        3077     6.85965     7.28217  0.00974135
        3078     7.25589     7.28216  0.00973819
        3079     6.96997     7.28206  0.00973555
        3080     7.12551     7.28201  0.00973252
        3081     7.11183     7.28195  0.00972952
        3082     7.19666     7.28192   0.0097264
        3083     6.91307      7.2818  0.00972399
        3084     7.27887      7.2818  0.00972083
        3085     7.20121     7.28178  0.00971772
        3086     7.32014     7.28179  0.00971458
        3087     6.83275     7.28164  0.00971252
        3088     6.80539     7.28149   0.0097106
        3089     6.96764     7.28139  0.00970798
        3090     7.11931     7.28134  0.00970498
        3091     7.04314     7.28126  0.00970215
        3092     7.15231     7.28122   0.0096991
        3093     7.07115     7.28115   0.0096962
        3094     7.29944     7.28115  0.00969307
        3095      6.8457     7.28101  0.00969096
        3096     6.89831     7.28089  0.00968862
        3097     6.96941     7.28079  0.00968601
        3098      7.1884     7.28076  0.00968293
        3099      6.9043     7.28064  0.00968057
        3100     7.03234     7.28056  0.00967778
        3101     7.24829     7.28055  0.00967466
        3102      7.5777     7.28064  0.00967202
        3103     7.61698     7.28075  0.00966951
        3104     7.48634     7.28082  0.00966662
        3105     7.67913     7.28095  0.00966436
        3106     7.50272     7.28102  0.00966151
        3107     7.59023     7.28112  0.00965891
        3108     7.80554     7.28129  0.00965728
        3109     8.33456     7.28163  0.00966011
        3110     8.26421     7.28194  0.00966217
        3111     7.93649     7.28215  0.00966136
        3112      7.8663     7.28234  0.00966008
        3113     7.73251     7.28248  0.00965806
        3114     7.87806     7.28268  0.00965685
        3115     8.50867     7.28307  0.00966177
        3116     8.52231     7.28347  0.00966685
        3117      8.4184     7.28383   0.0096706
        3118     7.95709     7.28405  0.00966991
        3119      7.5318     7.28413  0.00966713
        3120     7.54505     7.28421   0.0096644
        3121      7.6451     7.28433  0.00966199
        3122      7.8765     7.28451  0.00966076
        3123     7.84278     7.28469  0.00965932
        3124     7.13992     7.28465  0.00965634
