# VELOCITY:     ACTUAL_POFV:     AVE_POFV:        ERROR:
        1.88385       0.263331       0.405616      0.0228221
        1.94181       0.237933        0.45119      0.0363347
        1.99978       0.278028       0.454878      0.0321599
        2.05774       0.488964       0.426435       0.016983
        2.11571       0.285615       0.378952      0.0290111
        2.17367       0.419957        0.41402      0.0197795
        2.23163       0.341205       0.395725      0.0187356
         2.2896       0.340486       0.379671      0.0277922
        2.34756        0.46692       0.400992      0.0241031
        2.40553        0.62043       0.392894      0.0273345
        2.46349       0.433455       0.389633       0.014429
        2.52146       0.403424       0.348952      0.0228705
        2.57942       0.394398       0.363604      0.0248743
        2.63739       0.439365       0.326899      0.0146381
        2.69535       0.313729       0.343295      0.0175702
        2.75332       0.425308       0.331407      0.0198557
        2.81128        0.41764        0.32445      0.0228098
        2.86924       0.393839       0.301372      0.0158092
        2.92721       0.303107       0.273741      0.0178266
        2.98517        0.28889       0.246359      0.0152547
        3.04314       0.293283       0.245676       0.022518
         3.1011       0.163973       0.250126      0.0227422
        3.15907       0.167647       0.230682      0.0201499
        3.21703       0.128431       0.196112      0.0178485
          3.275       0.124038       0.153066      0.0120055
        3.33296       0.125715       0.163294      0.0133713
        3.39093       0.171721       0.181136      0.0144085
        3.44889       0.108943       0.161435       0.013117
        3.50685       0.134821       0.164967       0.017227
        3.56482       0.120204       0.135721      0.0140762
        3.62278       0.148319       0.130623      0.0131824
        3.68075       0.193445       0.124877      0.0147589
        3.73871       0.123239       0.124273      0.0107113
        3.79668      0.0874577        0.11287      0.0111908
        3.85464       0.150076       0.105291     0.00840623
        3.91261        0.13546      0.0882431     0.00768311
        3.97057      0.0817869       0.106968      0.0187088
        4.02854      0.0444077      0.0970909      0.0128111
         4.0865      0.0515162      0.0774562      0.0110128
        4.14446      0.0189292      0.0750201      0.0112669
        4.20243       0.105988       0.064708      0.0091449
        4.26039      0.0629376      0.0591438     0.00670478
        4.31836      0.0229227      0.0478688     0.00850907
        4.37632      0.0122201      0.0368733      0.0062152
        4.43429      0.0355422      0.0410976     0.00749399
        4.49225        0.07372       0.042127      0.0102329
        4.55022     0.00255584      0.0268896     0.00463531
        4.60818     0.00247597      0.0279678     0.00611086
        4.66615     0.00279545      0.0410931     0.00758451
        4.72411     0.00263571      0.0396688     0.00815316
        4.78207     0.00143766      0.0213342     0.00520468
        4.84004     0.00143766      0.0192221     0.00409308
          4.898     0.00351428      0.0179131     0.00441677
        4.95597      0.0397753      0.0179175     0.00449801
        5.01393      0.0315487      0.0176247     0.00316171
         5.0719       0.120364      0.0263837     0.00740839
        5.12986      0.0781129      0.0222571     0.00638361
        5.18783      0.0440883       0.013254     0.00441394
        5.24579     0.00966427     0.00462802     0.00158667
        5.30376     0.00279545     0.00493863      0.0021135
        5.36172      0.0023961     0.00683776     0.00281006
        5.41968     0.00662921     0.00560421     0.00233236
        5.47765     0.00407337     0.00334567     0.00142522
        5.53561      0.0112617     0.00418874     0.00153483
        5.59358     0.00231623     0.00420205     0.00191954
        5.65154     0.00183701     0.00546222     0.00192267
        5.70951     0.00247597      0.0102855     0.00487819
        5.76747     0.00039935      0.0025514     0.00109142
      0.0289823              0    0.000525461    0.000481696
      0.0869468     0.00934479     0.00329569     0.00155587
       0.144911       0.019648      0.0091262     0.00357723
       0.202876      0.0318681      0.0119553     0.00274292
        0.26084       0.103192      0.0218844     0.00555064
       0.318805      0.0477623       0.023465     0.00319621
        0.37677      0.0107825      0.0548035      0.0109287
       0.434734      0.0503181      0.0596125     0.00677286
       0.492699      0.0339448      0.0881555      0.0144629
       0.550663      0.0609408      0.0742371     0.00991789
       0.608628       0.103272      0.0796304     0.00868138
       0.666592       0.218924       0.112163      0.0155523
       0.724557       0.187695       0.118477      0.0165019
       0.782521       0.218445       0.164217      0.0159381
       0.840486       0.222837       0.187665      0.0130778
        0.89845        0.30718       0.207065      0.0148881
       0.956415       0.372035       0.214682      0.0129906
        1.01438       0.297596       0.225494      0.0126785
        1.07234       0.189611       0.258548      0.0151672
        1.13031       0.309976        0.24977      0.0144103
        1.18827       0.268523       0.262058      0.0156692
        1.24624       0.285695       0.304767      0.0190456
         1.3042       0.260856       0.332507      0.0255492
        1.36217       0.349431         0.3227      0.0182034
        1.42013       0.268443       0.330443      0.0195295
         1.4781       0.260137       0.304406      0.0181447
        1.53606       0.328585       0.360815      0.0178324
        1.59402       0.252469       0.368003      0.0180981
        1.65199       0.446074       0.419259      0.0209376
        1.70995       0.286015       0.383725      0.0176702
        1.76792       0.190889       0.369844      0.0196726
        1.82588       0.159021       0.394953      0.0206926
        1.88385       0.286174       0.399329        0.02247
        1.94181       0.323314        0.44446      0.0350401
        1.99978       0.285136       0.445944      0.0316838
        2.05774       0.218844       0.415509      0.0192861
        2.11571       0.293363       0.374448      0.0278318
        2.17367       0.342802       0.410271      0.0190903
        2.23163       0.316285       0.391544      0.0182101
         2.2896       0.527382       0.387445      0.0273952
        2.34756       0.438646       0.402974      0.0229158
        2.40553       0.505178       0.398804      0.0265269
        2.46349       0.510849       0.396012      0.0150139
        2.52146       0.531056       0.358537      0.0235898
        2.57942       0.425228       0.366847      0.0237757
        2.63739       0.334016       0.327274      0.0138725
        2.69535       0.305982       0.341331      0.0167549
        2.75332       0.412768        0.33569      0.0192669
        2.81128        0.46684       0.331944      0.0228072
        2.86924       0.421554       0.307697      0.0161932
        2.92721        0.29504       0.274862      0.0169236
        2.98517       0.195202       0.243667      0.0146875
        3.04314       0.155906       0.240951      0.0218229
         3.1011       0.359575       0.255887      0.0222629
        3.15907       0.279305       0.233242      0.0192512
        3.21703         0.1595       0.194185      0.0170128
          3.275       0.162695       0.153573      0.0113843
        3.33296       0.106547       0.160308      0.0129969
        3.39093       0.216767       0.183012      0.0137717
        3.44889       0.157743       0.161241      0.0124281
        3.50685       0.164612       0.164948      0.0163203
        3.56482       0.239131       0.141164       0.014349
        3.62278       0.138814       0.131054      0.0124957
        3.68075       0.222598        0.13002      0.0148512
        3.73871        0.15982       0.126144      0.0103096
        3.79668        0.14105       0.114353      0.0106996
        3.85464         0.1476       0.107518     0.00825347
        3.91261       0.166369       0.092355      0.0083065
        3.97057      0.0787518       0.105483      0.0177829
        4.02854      0.0978408      0.0971304      0.0121369
         4.0865      0.0703655       0.077083      0.0104395
        4.14446      0.0647746      0.0744809      0.0106868
        4.20243      0.0709246      0.0650352     0.00866944
        4.26039      0.0376188      0.0580109     0.00644689
        4.31836      0.0157344      0.0461775     0.00822759
        4.37632      0.0135779      0.0356473      0.0060078
        4.43429      0.0100636      0.0394642     0.00727539
        4.49225     0.00622986      0.0402377     0.00986724
        4.55022      0.0351428       0.027324     0.00441166
        4.60818      0.0115812      0.0271054     0.00584978
        4.66615     0.00551103      0.0392204     0.00741293
        4.72411      0.0039935      0.0377911     0.00793731
        4.78207     0.00183701       0.020308      0.0050309
        4.84004     0.00127792      0.0182776     0.00398512
          4.898     0.00135779      0.0170417     0.00426939
        4.95597     0.00327467      0.0171468     0.00432679
        5.01393      0.0817869      0.0210016     0.00444697
         5.0719      0.0326668      0.0267144     0.00702585
        5.12986     0.00982401      0.0216027     0.00608108
        5.18783     0.00439285      0.0127876      0.0042062
        5.24579      0.0031948     0.00455259     0.00150495
        5.30376     0.00279545     0.00482583     0.00200527
        5.36172     0.00263571      0.0066166     0.00267085
        5.41968     0.00295519     0.00546479     0.00221377
        5.47765      0.0111019     0.00375389     0.00140746
        5.53561     0.00271558      0.0041112     0.00145601
        5.59358     0.00279545     0.00412802     0.00181994
        5.65154              0     0.00517474     0.00184284
        5.70951              0     0.00974414     0.00465138
        5.76747              0     0.00241712     0.00104221
      0.0289823              0    0.000499188    0.000458327
      0.0869468              0     0.00313091     0.00148678
       0.144911              0     0.00866989     0.00342735
       0.202876     0.00231623      0.0114733     0.00264778
        0.26084      0.0220441      0.0218924     0.00527312
       0.318805     0.00095844      0.0223396     0.00322843
        0.37677      0.0023961      0.0521831      0.0106918
       0.434734      0.0487207      0.0590679     0.00645607
       0.492699      0.0687681      0.0871861      0.0137722
       0.550663      0.0902531      0.0750379     0.00945427
       0.608628      0.0685285      0.0790753     0.00826504
       0.666592       0.225553       0.117832      0.0157743
       0.724557       0.163174       0.120712      0.0158274
       0.782521       0.303506       0.171181      0.0165932
       0.840486       0.234259       0.189995      0.0126297
        0.89845       0.235696       0.208497      0.0142123
       0.956415       0.293043         0.2186      0.0129184
        1.01438        0.27052       0.227745      0.0122429
        1.07234       0.455738       0.268407      0.0173195
        1.13031         0.2702       0.250792       0.013726
        1.18827       0.205985       0.259254      0.0151345
        1.24624       0.267565       0.302907      0.0181839
         1.3042       0.382817       0.335023      0.0243953
        1.36217       0.340326       0.323581      0.0173146
        1.42013       0.335215       0.330682      0.0185545
         1.4781       0.325391       0.305455      0.0172678
        1.53606       0.334176       0.359483      0.0169905
        1.59402       0.310854       0.365146      0.0174173
        1.65199       0.260935       0.411343      0.0213348
        1.70995        0.37499       0.383288       0.016792
        1.76792       0.320439       0.367374      0.0188434
        1.82588        0.43042       0.396726      0.0197338
        1.88385       0.296957       0.394211      0.0219218
        1.94181       0.410133       0.442744      0.0333301
        1.99978       0.326349       0.439964      0.0306587
        2.05774        0.29472        0.40947      0.0192442
        2.11571       0.406459       0.376048      0.0264862
        2.17367        0.33154       0.406335      0.0185372
        2.23163       0.300791       0.387006       0.017856
         2.2896       0.311892       0.383668      0.0262846
        2.34756       0.262533       0.395952      0.0228206
        2.40553       0.311333        0.39443      0.0255586
        2.46349       0.301669       0.391295      0.0149859
        2.52146       0.342403        0.35773      0.0224241
        2.57942       0.338889       0.365449       0.022628
        2.63739       0.489683       0.335394      0.0153729
        2.69535       0.579697       0.353249      0.0197053
        2.75332       0.377386       0.337774       0.018416
        2.81128       0.363808       0.333537      0.0217224
        2.86924       0.230585       0.303842      0.0158359
        2.92721       0.206863       0.271462      0.0164154
        2.98517       0.213892       0.242178      0.0140284
        3.04314       0.333857       0.245596      0.0212204
         3.1011       0.297516       0.257968      0.0212468
        3.15907       0.221799       0.232669      0.0182971
        3.21703       0.330103       0.200981      0.0174668
          3.275       0.225713        0.15718      0.0113722
        3.33296       0.105109       0.157548      0.0126367
        3.39093        0.13538        0.18063      0.0132874
        3.44889       0.151274       0.160742      0.0118167
        3.50685       0.274194       0.170411      0.0163929
        3.56482       0.196081        0.14391      0.0138918
        3.62278       0.173717       0.133187      0.0120516
        3.68075      0.0813077       0.127584       0.014307
        3.73871       0.101355       0.124905     0.00986837
        3.79668       0.103192       0.113795      0.0101792
        3.85464      0.0918505       0.106734     0.00787788
        3.91261      0.0933681      0.0924056     0.00789133
        3.97057       0.103272       0.105373      0.0168941
        4.02854      0.0745986      0.0960038      0.0115822
         4.0865      0.0775538      0.0771065     0.00991756
        4.14446      0.0710045      0.0743071      0.0101539
        4.20243      0.0361811      0.0635925     0.00835515
        4.26039       0.033785      0.0567996     0.00623731
        4.31836      0.0349032      0.0456138      0.0078355
        4.37632      0.0523149      0.0364806     0.00576493
        4.43429      0.0651739      0.0407497     0.00702427
        4.49225       0.048561      0.0406538     0.00938265
        4.55022      0.0529538      0.0286055     0.00437324
        4.60818      0.0642954      0.0289649     0.00584537
        4.66615      0.0339448      0.0389566     0.00704697
        4.72411      0.0169324      0.0367482     0.00760865
        4.78207      0.0115812      0.0198717     0.00479824
        4.84004       0.028913      0.0188094     0.00382118
          4.898      0.0269162      0.0175355     0.00408437
        4.95597      0.0246798      0.0175235     0.00412681
        5.01393      0.0329065      0.0215969     0.00426427
         5.0719     0.00966427      0.0258619     0.00672608
        5.12986      0.0108623      0.0210657     0.00580069
        5.18783      0.0163734      0.0129669     0.00399971
        5.24579      7.987e-05     0.00432896     0.00144623
        5.30376     0.00031948     0.00460051     0.00191762
        5.36172     0.00023961     0.00629775     0.00255627
        5.41968      0.0301909      0.0067011     0.00242383
        5.47765      0.0111019     0.00412129     0.00138421
        5.53561     0.00686882     0.00424909     0.00138972
        5.59358     0.00231623     0.00403743      0.0017312
        5.65154     0.00207662     0.00501983      0.0017572
        5.70951     0.00215649     0.00936476     0.00443426
        5.76747     0.00487207     0.00253987    0.000997298
      0.0289823     0.00023961    0.000486827    0.000436669
      0.0869468      0.0015974     0.00305788     0.00141777
       0.144911     0.00271558     0.00838635     0.00327585
       0.202876     0.00263571      0.0110525     0.00255492
        0.26084       0.139134      0.0274753     0.00740981
       0.318805      0.0222837       0.022337      0.0030747
        0.37677      0.0478421      0.0519764      0.0101846
       0.434734      0.0494395      0.0586094      0.0061649
       0.492699       0.136019      0.0895115      0.0133113
       0.550663       0.108943      0.0766524     0.00914088
       0.608628       0.169085      0.0833615     0.00891383
       0.666592       0.142808       0.119022      0.0150679
       0.724557       0.161817       0.122669      0.0151943
       0.782521       0.135859       0.169499       0.015888
       0.840486       0.124677       0.186884      0.0124054
        0.89845       0.147839       0.205608       0.013826
       0.956415       0.186337       0.217064      0.0123943
        1.01438       0.196081       0.226238      0.0117523
        1.07234       0.219643       0.266085      0.0166497
        1.13031       0.188893       0.247844      0.0133851
        1.18827       0.279146       0.260201      0.0144434
        1.24624       0.339767       0.304662      0.0174025
         1.3042        0.33817       0.335173      0.0232341
        1.36217       0.261654       0.320633      0.0167393
        1.42013       0.266047       0.327604      0.0179244
         1.4781       0.269002       0.303719      0.0165325
        1.53606       0.382737        0.36059      0.0162175
        1.59402       0.428103       0.368144      0.0168439
        1.65199       0.613082       0.420949      0.0223774
        1.70995       0.537366       0.390625      0.0175222
        1.76792       0.747104       0.385457      0.0251687
        1.82588       0.444077       0.398981      0.0189225
        1.88385       0.341764       0.391713      0.0210197
        1.94181       0.415244       0.441434      0.0317687
        1.99978       0.469236       0.441358      0.0292305
        2.05774        0.47962        0.41281      0.0186155
        2.11571        0.39336       0.376872      0.0252377
        2.17367       0.269881       0.399837      0.0187588
        2.23163       0.225473       0.379314      0.0185888
         2.2896        0.32547       0.380896      0.0251787
        2.34756       0.254865       0.389233      0.0227013
        2.40553       0.255185       0.387799      0.0251869
        2.46349       0.477303       0.395391      0.0148214
        2.52146       0.342802       0.357019      0.0213675
        2.57942        0.19688       0.357422      0.0229301
        2.63739        0.22715        0.33024      0.0154809
        2.69535       0.418279       0.356346      0.0190087
        2.75332       0.183222       0.330415      0.0189526
        2.81128       0.173398       0.325912      0.0219858
        2.86924       0.194803       0.298649      0.0159103
        2.92721       0.271718       0.271474      0.0156337
        2.98517       0.373392       0.248426      0.0146861
        3.04314       0.311014       0.248711      0.0204373
         3.1011       0.526583       0.270759      0.0237756
        3.15907       0.160459       0.229231       0.017746
        3.21703       0.308538       0.206103      0.0173698
          3.275       0.193765       0.158922      0.0109633
        3.33296       0.231703       0.161079      0.0125186
        3.39093       0.166369       0.179951       0.012672
        3.44889       0.200394       0.162631      0.0114038
        3.50685      0.0795506       0.166084      0.0161732
        3.56482      0.0413727       0.139027      0.0140622
        3.62278       0.127233       0.132904       0.011481
        3.68075       0.104869       0.126503      0.0136665
        3.73871      0.0888155       0.123186     0.00954691
        3.79668       0.108224        0.11353      0.0096979
        3.85464       0.134341       0.108049     0.00761164
        3.91261      0.0208461       0.088998     0.00821841
        3.97057      0.0784324        0.10409      0.0161383
        4.02854          0.123      0.0972893      0.0111018
         4.0865      0.0293123      0.0748306     0.00970293
        4.14446      0.0328266      0.0723318     0.00986061
        4.20243      0.0601421      0.0634282      0.0079589
        4.26039      0.0134182      0.0547338     0.00627306
        4.31836       0.052235      0.0459291     0.00746872
        4.37632       0.132744      0.0410646     0.00708214
        4.43429      0.0720428      0.0422398     0.00684602
        4.49225      0.0238811      0.0398551     0.00896979
        4.55022      0.0303506      0.0286886     0.00416578
        4.60818      0.0543116      0.0301719     0.00569027
        4.66615      0.0261974       0.038349     0.00673755
        4.72411      0.0293123      0.0363941     0.00725457
        4.78207      0.0711642      0.0223142     0.00515406
        4.84004      0.0110221      0.0184386     0.00365717
          4.898      0.0267565      0.0179746     0.00391341
        4.95597      0.0309896      0.0181647      0.0039798
        5.01393      0.0618194      0.0235122     0.00447072
         5.0719       0.038737       0.026475     0.00643367
        5.12986     0.00726817      0.0204087     0.00556155
        5.18783     0.00854609      0.0127564     0.00381478
        5.24579      0.0436889     0.00620324     0.00228971
        5.30376     0.00431298     0.00458682     0.00182636
        5.36172     0.00335454      0.0061576     0.00243838
        5.41968     0.00047922     0.00640482     0.00232645
        5.47765     0.00063896     0.00395547     0.00132819
        5.53561     0.00167727     0.00412662     0.00132893
        5.59358              0     0.00384517      0.0016594
        5.65154              0     0.00478079      0.0016897
        5.70951              0     0.00891882     0.00424547
        5.76747              0     0.00241892    0.000957113
      0.0289823     0.00111818    0.000515525    0.000417762
      0.0869468     0.00447272     0.00312219     0.00135479
       0.144911     0.00247597      0.0081177     0.00313795
       0.202876     0.00982401      0.0109967      0.0024394
        0.26084      0.0543915      0.0286988      0.0071733
       0.318805      0.0764356       0.024796     0.00379286
        0.37677      0.0691674      0.0527578     0.00975161
       0.434734      0.0845025      0.0597863     0.00599597
       0.492699      0.0784324      0.0890079      0.0127158
       0.550663       0.111099      0.0782182     0.00885847
       0.608628       0.136338      0.0857695     0.00882793
       0.666592       0.181545       0.121864      0.0146486
       0.724557       0.186257       0.125559       0.014776
       0.782521       0.157584       0.168958      0.0151751
       0.840486       0.144405       0.184954      0.0119909
        0.89845       0.125396       0.201962      0.0136698
       0.956415       0.269961       0.219468      0.0120619
        1.01438       0.226751       0.226261      0.0112182
        1.07234       0.283698       0.266886      0.0159121
        1.13031       0.150236       0.243408       0.013492
        1.18827       0.230265       0.258841      0.0138509
        1.24624       0.370357       0.307648      0.0168657
         1.3042       0.323873       0.334659      0.0221837
        1.36217       0.224275       0.316253      0.0165415
        1.42013       0.160778       0.320021      0.0186448
         1.4781       0.201911       0.299091      0.0164159
        1.53606       0.218684        0.35414      0.0167139
        1.59402       0.249274       0.362741      0.0169227
        1.65199       0.383296       0.419238      0.0214256
        1.70995       0.658209       0.402788      0.0205173
        1.76792       0.378504       0.385141      0.0240267
        1.82588       0.444237       0.401038      0.0181739
        1.88385       0.553739       0.399078      0.0213155
        1.94181       0.417561       0.440349      0.0303432
        1.99978       0.538643        0.44578      0.0282343
        2.05774       0.359415       0.410383      0.0179268
        2.11571       0.382977        0.37715      0.0240921
        2.17367       0.321237       0.396264      0.0182432
        2.23163        0.30127       0.375767      0.0180792
         2.2896       0.403184       0.381909      0.0240546
        2.34756       0.354303       0.387646      0.0217249
        2.40553       0.316205       0.384545      0.0242514
        2.46349       0.371476       0.394304      0.0141875
        2.52146       0.335294       0.356032      0.0204191
        2.57942       0.348074       0.356997      0.0218917
        2.63739       0.439205       0.335193      0.0155494
        2.69535       0.285775       0.353138      0.0184133
        2.75332       0.312452       0.329598      0.0181087
        2.81128       0.229546       0.321531      0.0214183
        2.86924       0.249115       0.296398      0.0153456
        2.92721       0.346237       0.274873       0.015288
        2.98517       0.300311       0.250785      0.0142067
        3.04314       0.366843       0.254081      0.0202014
         3.1011       0.318841       0.272945      0.0227951
        3.15907       0.197838       0.227804      0.0169967
        3.21703       0.254466       0.208301      0.0167188
          3.275       0.241767       0.162688      0.0110928
        3.33296       0.300471       0.167415      0.0134578
        3.39093       0.268763       0.183988      0.0127228
        3.44889       0.171641        0.16304      0.0108928
        3.50685      0.0724421       0.161828      0.0159884
        3.56482      0.0487207       0.134922      0.0140094
        3.62278       0.140092        0.13323      0.0109638
        3.68075      0.0654934        0.12373      0.0133237
        3.73871      0.0698863       0.120763     0.00941535
        3.79668       0.266846       0.120498      0.0114914
        3.85464      0.0756369       0.106576     0.00740687
        3.91261      0.0526343      0.0873451     0.00800934
        3.97057       0.142009       0.105813      0.0154965
        4.02854      0.0626181      0.0957133      0.0107084
         4.0865       0.227709      0.0817796      0.0114838
        4.14446      0.0983999      0.0735167     0.00948333
        4.20243      0.0739596      0.0639069     0.00761151
        4.26039      0.0460051       0.054337     0.00600046
        4.31836      0.0361013      0.0454824     0.00714258
        4.37632     0.00998375      0.0396518      0.0068997
        4.43429      0.0152552      0.0410133     0.00664381
        4.49225     0.00830648      0.0384211     0.00867595
        4.55022      0.0137376       0.028009     0.00403148
        4.60818       0.101435      0.0334111     0.00628635
        4.66615      0.0108623      0.0370996     0.00654611
        4.72411      0.0222039      0.0357491     0.00695343
        4.78207      0.0211656       0.022262     0.00492005
        4.84004      0.0213253      0.0185698     0.00349329
          4.898     0.00023961      0.0171684     0.00381765
        4.95597     0.00023961      0.0173499     0.00388141
        5.01393      0.0445675      0.0244693     0.00436875
         5.0719     0.00926492      0.0256927     0.00618861
        5.12986     0.00742791      0.0198187     0.00533996
        5.18783     0.00295519      0.0123109      0.0036673
        5.24579              0     0.00592127     0.00220293
        5.30376              0     0.00437833      0.0017552
        5.36172              0     0.00587771     0.00234356
        5.41968              0     0.00611369     0.00223884
        5.47765              0     0.00377567     0.00127993
        5.53561              0     0.00393904     0.00128169
        5.59358              0     0.00367039     0.00159315
        5.65154              0     0.00456348     0.00162681
        5.70951              0     0.00851342      0.0040718
        5.76747              0     0.00230897    0.000919902
      0.0289823              0    0.000493111    0.000400199
      0.0869468              0     0.00298644     0.00130267
       0.144911              0     0.00776476      0.0030213
       0.202876              0      0.0105185     0.00237973
        0.26084     0.00111818      0.0274996     0.00696093
       0.318805     0.00990388      0.0241485     0.00368281
        0.37677      0.0914512      0.0544401     0.00947163
       0.434734       0.068848      0.0601803     0.00574821
       0.492699      0.0664519      0.0880272      0.0122007
       0.550663      0.0801895      0.0783039     0.00847374
       0.608628      0.0858603      0.0857735     0.00844411
       0.666592      0.0867389       0.120336      0.0140911
       0.724557       0.146162       0.126455      0.0141607
       0.782521       0.124997       0.167046      0.0146352
       0.840486       0.107505       0.181586       0.011933
        0.89845       0.150874       0.199741      0.0132547
       0.956415       0.138415       0.215944      0.0120412
        1.01438       0.188972        0.22464      0.0108469
        1.07234       0.358696       0.270877       0.015713
        1.13031       0.225473       0.242628      0.0129279
        1.18827       0.213892       0.256886      0.0133858
        1.24624       0.258539       0.305513       0.016267
         1.3042        0.39328       0.337208      0.0213651
        1.36217       0.333937       0.317022      0.0158402
        1.42013       0.395437         0.3233      0.0181202
         1.4781       0.461888        0.30617      0.0171604
        1.53606       0.206065       0.347702      0.0171825
        1.59402       0.265568       0.358516       0.016706
        1.65199       0.271318       0.412807      0.0214376
        1.70995       0.557573       0.409518      0.0206996
        1.76792        0.49168       0.389773      0.0234243
        1.82588       0.427624       0.402194      0.0174204
        1.88385       0.489444       0.403007      0.0207476
        1.94181       0.355102       0.436643      0.0292494
        1.99978       0.556375       0.450589      0.0274131
        2.05774       0.492638       0.413959      0.0175005
        2.11571       0.400069       0.378146      0.0230652
        2.17367        0.33809       0.393735      0.0176244
        2.23163       0.415724       0.377504      0.0173764
         2.2896       0.304305       0.378535      0.0232441
        2.34756       0.462607       0.390905      0.0210234
        2.40553       0.296557        0.38072      0.0234968
        2.46349       0.235696       0.387408      0.0151542
        2.52146       0.286015       0.352987      0.0197569
        2.57942       0.379063       0.357957      0.0209609
        2.63739       0.234898       0.330832      0.0154727
        2.69535        0.26429       0.349275      0.0180134
        2.75332       0.286654       0.327731      0.0174174
        2.81128       0.296637       0.320449      0.0205144
        2.86924       0.328505       0.297794      0.0147417
        2.92721        0.28242       0.275201      0.0146268
        2.98517       0.551982        0.26388      0.0186734
        3.04314       0.260776       0.254372      0.0193252
         3.1011       0.350629       0.276323      0.0220529
        3.15907       0.358616       0.233491      0.0171829
        3.21703       0.286494       0.211701      0.0163339
          3.275       0.370916       0.171741      0.0138197
        3.33296       0.299193       0.173144      0.0140394
        3.39093       0.176353       0.183656       0.012174
        3.44889       0.279066       0.168085      0.0115283
        3.50685       0.124278       0.160195      0.0153763
        3.56482      0.0981603       0.133324      0.0134911
        3.62278      0.0983999       0.131716      0.0105912
        3.68075      0.0905726       0.122288      0.0128222
        3.73871        0.16589       0.122726     0.00920815
        3.79668      0.0877772       0.119076      0.0110795
        3.85464      0.0614999       0.104616     0.00733953
        3.91261      0.0596629      0.0861416     0.00775101
        3.97057      0.0999973        0.10556      0.0148248
        4.02854      0.0416123      0.0933611       0.010498
         4.0865      0.0338649      0.0796964      0.0111718
        4.14446      0.0586246      0.0728692     0.00909309
        4.20243      0.0472831      0.0631841     0.00731481
        4.26039      0.0252389      0.0530719     0.00587142
        4.31836      0.0210058      0.0444182     0.00691086
        4.37632      0.0134182      0.0385112     0.00669332
        4.43429     0.00950453      0.0396433     0.00649465
        4.49225     0.00670908      0.0370423     0.00840758
        4.55022     0.00431298      0.0269787     0.00398566
        4.60818      0.0031948      0.0320973     0.00614877
        4.66615      0.0156545      0.0361672     0.00632755
        4.72411      0.0119805      0.0347157     0.00672747
        4.78207      0.0330662      0.0227317     0.00472851
        4.84004      0.0365006      0.0193494     0.00342729
          4.898      0.0635765      0.0191862     0.00415078
        4.95597      0.0531136      0.0189049     0.00401205
        5.01393      0.0112617       0.023895     0.00421637
         5.0719      0.0095844      0.0249924     0.00595904
        5.12986      0.0134182      0.0195404     0.00511503
        5.18783     0.00519155      0.0120013      0.0035209
        5.24579              0     0.00566383     0.00212214
        5.30376              0     0.00418797     0.00168918
        5.36172              0     0.00562216     0.00225555
        5.41968              0     0.00584788     0.00215723
        5.47765              0     0.00361151     0.00123477
        5.53561              0     0.00376778     0.00123736
        5.59358              0     0.00351081     0.00153185
        5.65154              0     0.00436507     0.00156813
        5.70951              0     0.00814327     0.00391155
        5.76747              0     0.00220858    0.000885367
      0.0289823              0    0.000472564    0.000384051
      0.0869468              0     0.00286201     0.00125432
       0.144911     0.00966427      0.0078439     0.00289645
       0.202876      0.0182902      0.0108424      0.0023025
        0.26084      0.0158941       0.027016     0.00668766
       0.318805      0.0189292      0.0239311     0.00353577
        0.37677      0.0164532      0.0528573     0.00920828
       0.434734       0.040574      0.0593634     0.00556645
       0.492699      0.0678097      0.0871848      0.0117213
       0.550663      0.0549506      0.0773308     0.00817634
       0.608628      0.0670908       0.084995     0.00812807
       0.666592      0.0827454        0.11877      0.0135907
       0.724557       0.173877       0.128431      0.0137078
       0.782521       0.136897        0.16579      0.0140792
       0.840486       0.176353       0.181368      0.0114378
        0.89845       0.145843       0.197495      0.0128913
       0.956415       0.180347       0.214461      0.0116305
        1.01438       0.102793       0.219563       0.011522
        1.07234        0.16006        0.26626      0.0157221
        1.13031       0.145923       0.238598       0.013002
        1.18827       0.337531       0.260247      0.0132431
        1.24624       0.188174       0.300624      0.0163074
         1.3042       0.184979       0.330865      0.0213957
        1.36217       0.212055       0.312648      0.0157724
        1.42013       0.369958       0.325244      0.0174691
         1.4781       0.246719       0.303692      0.0166232
        1.53606       0.335694       0.347202      0.0164738
        1.59402          0.221       0.352786      0.0169641
        1.65199       0.291446        0.40775      0.0211323
        1.70995       0.545752       0.415194      0.0206007
        1.76792       0.365405       0.388757      0.0224703
        1.82588       0.379622       0.401254      0.0167199
        1.88385       0.672346       0.414229      0.0227164
        1.94181       0.691834       0.447275       0.029901
        1.99978       0.630494       0.458085      0.0272766
        2.05774       0.542477       0.419314      0.0175715
        2.11571        0.50422       0.383399      0.0226945
        2.17367        0.60837       0.402678      0.0190243
        2.23163        0.36285       0.376893      0.0166631
         2.2896       0.280823       0.374464      0.0226294
        2.34756       0.369399       0.390009      0.0201665
        2.40553       0.269162       0.376071      0.0229729
        2.46349       0.434094       0.389353      0.0146471
        2.52146       0.207502       0.346925      0.0198419
        2.57942       0.414126       0.360297      0.0202178
        2.63739       0.359016       0.332006      0.0148725
        2.69535       0.446074       0.353308      0.0177086
        2.75332       0.451505       0.332888      0.0174385
        2.81128       0.180107       0.314601      0.0204761
        2.86924       0.322835       0.298837      0.0141644
        2.92721       0.251111       0.274197      0.0140517
        2.98517       0.313091       0.265931      0.0180076
