#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
              1        2.73005        2.73005              0
              2        2.73016         2.7301    4.12358e-05
              3        2.73033        2.73018       6.61e-05
              4        2.73053        2.73027     9.1589e-05
              5        2.73079        2.73037    0.000118572
              6        2.73109        2.73049    0.000147205
              7        2.73143        2.73063    0.000177487
              8        2.73183        2.73078    0.000209377
              9        2.73226        2.73094     0.00024282
             10        2.73275        2.73112    0.000277762
             11        2.73328        2.73132    0.000314149
             12        2.73385        2.73153    0.000351932
             13        2.73447        2.73176    0.000391065
             14        2.73514          2.732    0.000431506
             15        2.73586        2.73225    0.000473219
             16        2.73661        2.73253     0.00051617
             17        2.73742        2.73282    0.000560323
             18        2.73827        2.73312    0.000605648
             19        2.73917        2.73344    0.000652118
             20        2.74011        2.73377    0.000699704
             21         2.7411        2.73412    0.000748377
             22        2.74213        2.73448    0.000798115
             23        2.74321        2.73486    0.000848893
             24        2.74434        2.73526     0.00090069
             25        2.74551        2.73567    0.000953485
             26        2.74673        2.73609     0.00100726
             27        2.74799        2.73653     0.00106199
             28         2.7493        2.73699     0.00111766
             29        2.75066        2.73746     0.00117426
             30        2.75205        2.73795     0.00123176
             31         2.7535        2.73845     0.00129015
             32        2.75499        2.73897     0.00134941
             33        2.75653         2.7395     0.00140953
             34        2.75811        2.74005     0.00147049
             35        2.75973        2.74061     0.00153228
             36         2.7614        2.74119     0.00159488
             37        2.76312        2.74178     0.00165827
             38        2.76488        2.74239     0.00172244
             39        2.76668        2.74301     0.00178738
             40        2.76853        2.74365     0.00185307
             41        2.77042         2.7443     0.00191949
             42        2.77236        2.74497     0.00198663
             43        2.77434        2.74565     0.00205447
             44        2.77636        2.74635     0.00212299
             45        2.77842        2.74706     0.00219219
             46        2.78053        2.74779     0.00226203
             47        2.78268        2.74853      0.0023325
             48        2.78487        2.74929      0.0024036
             49         2.7871        2.75006     0.00247528
             50        2.78937        2.75085     0.00254755
             51        2.79168        2.75165     0.00262037
             52        2.79403        2.75246     0.00269373
             53        2.79641        2.75329     0.00276761
             54        2.79884        2.75413     0.00284197
             55         2.8013        2.75499     0.00291681
             56         2.8038        2.75586     0.00299208
             57        2.80633        2.75675     0.00306778
             58        2.80889        2.75765     0.00314386
             59        2.81149        2.75856     0.00322031
             60        2.81412        2.75949     0.00329709
             61        2.81678        2.76043     0.00337418
             62        2.81947        2.76138     0.00345153
             63        2.82219        2.76234     0.00352912
             64        2.82493        2.76332      0.0036069
             65        2.82769        2.76431     0.00368485
             66        2.83048        2.76531     0.00376292
             67        2.83328        2.76633     0.00384107
             68        2.83611        2.76735     0.00391925
             69        2.83894        2.76839     0.00399742
             70        2.84179        2.76944     0.00407553
             71        2.84466         2.7705     0.00415352
             72        2.84752        2.77157     0.00423135
             73        2.85039        2.77265     0.00430896
             74        2.85327        2.77374     0.00438628
             75        2.85613        2.77484     0.00446325
             76        2.85899        2.77595     0.00453981
             77        2.86184        2.77706     0.00461588
             78        2.86468        2.77818     0.00469139
             79        2.86749        2.77931     0.00476626
             80        2.87028        2.78045     0.00484041
             81        2.87303        2.78159     0.00491375
             82        2.87575        2.78274     0.00498619
             83        2.87843         2.7839     0.00505763
             84        2.88105        2.78505     0.00512798
             85        2.88362        2.78621     0.00519712
             86        2.88613        2.78737     0.00526494
             87        2.88856        2.78854     0.00533134
             88        2.89091         2.7897     0.00539617
             89        2.89316        2.79086     0.00545933
             90        2.89532        2.79202     0.00552067
             91        2.89737        2.79318     0.00558006
             92        2.89929        2.79433     0.00563734
             93        2.90108        2.79548     0.00569237
             94        2.90272        2.79662     0.00574499
             95         2.9042        2.79776     0.00579504
             96         2.9055        2.79888     0.00584236
             97        2.90662        2.79999     0.00588676
             98        2.90752        2.80109     0.00592808
             99         2.9082        2.80217     0.00596612
            100        2.90864        2.80323     0.00600073
            101        2.90882        2.80428     0.00603169
            102        2.90872         2.8053     0.00605884
            103        2.90831         2.8063       0.006082
            104        2.90758        2.80728     0.00610098
            105        2.90649        2.80822     0.00611561
            106        2.90504        2.80913     0.00612574
            107        2.90318        2.81001     0.00613122
            108        2.90089        2.81085     0.00613192
            109        2.89815        2.81166     0.00612775
            110        2.89493        2.81241     0.00611862
            111        2.89119        2.81312     0.00610451
            112         2.8869        2.81378     0.00608545
            113        2.88203        2.81438     0.00606149
            114        2.87656        2.81493     0.00603281
            115        2.87044        2.81541     0.00599963
            116        2.86365        2.81583      0.0059623
            117        2.85615        2.81617      0.0059213
            118        2.84791        2.81644     0.00587722
            119         2.8389        2.81663     0.00583086
            120        2.82908        2.81673     0.00578319
            121        2.81844        2.81675     0.00573541
            122        2.80694        2.81667     0.00568897
            123        2.79456        2.81649     0.00564555
            124        2.78129         2.8162     0.00560716
            125         2.7671        2.81581     0.00557604
            126          2.752        2.81531     0.00555474
            127        2.73598        2.81468     0.00554601
            128        2.71903        2.81393     0.00555279
            129        2.70119        2.81306      0.0055781
            130        2.68247        2.81205     0.00562492
            131         2.6629        2.81092     0.00569604
            132        2.64254        2.80964     0.00579396
            133        2.62143        2.80823     0.00592068
            134        2.59966        2.80667     0.00607764
            135         2.5773        2.80497     0.00626561
            136        2.55446        2.80313     0.00648465
            137        2.53125        2.80114     0.00673413
            138         2.5078        2.79902      0.0070128
            139        2.48427        2.79675     0.00731881
            140        2.46079        2.79435     0.00764983
            141        2.43756        2.79182     0.00800316
            142        2.41475        2.78917     0.00837575
            143        2.39255        2.78639     0.00876437
            144        2.37117        2.78351     0.00916559
            145         2.3508        2.78053     0.00957588
            146        2.33164        2.77745     0.00999169
            147         2.3139         2.7743      0.0104094
            148        2.29777        2.77108      0.0108256
            149        2.28343        2.76781      0.0112368
            150        2.27105        2.76449      0.0116397
            151        2.26077        2.76116      0.0120311
            152        2.25272        2.75781      0.0124083
            153          2.247        2.75447      0.0127684
            154        2.24368        2.75116      0.0131093
            155        2.24281        2.74788      0.0134287
            156        2.24439        2.74465       0.013725
            157        2.24842        2.74149      0.0139968
            158        2.25483        2.73841       0.014243
            159        2.26356        2.73542      0.0144632
            160        2.27449        2.73254      0.0146569
            161         2.2875        2.72978      0.0148242
            162        2.30242        2.72714      0.0149656
            163         2.3191        2.72464      0.0150817
            164        2.33734        2.72228      0.0151735
            165        2.35694        2.72006      0.0152422
            166         2.3777          2.718      0.0152893
            167        2.39942        2.71609      0.0153163
            168        2.42187        2.71434      0.0153249
            169        2.44486        2.71275       0.015317
            170        2.46818        2.71131      0.0152943
            171        2.49165        2.71002      0.0152587
            172        2.51508        2.70889       0.015212
            173         2.5383         2.7079       0.015156
            174        2.56117        2.70706      0.0150924
            175        2.58353        2.70635      0.0150226
            176        2.60526        2.70578      0.0149482
            177        2.62625        2.70533      0.0148705
            178        2.64641          2.705      0.0147907
            179        2.66564        2.70478      0.0147097
            180        2.68389        2.70466      0.0146284
            181        2.70109        2.70464      0.0145476
            182         2.7172        2.70471      0.0144679
            183        2.73219        2.70486      0.0143896
            184        2.74604        2.70509      0.0143131
            185        2.75875        2.70538      0.0142387
            186        2.77029        2.70573      0.0141664
            187         2.7807        2.70613      0.0140963
            188        2.78997        2.70657      0.0140284
            189        2.79813        2.70706      0.0139625
            190        2.80521        2.70757      0.0138986
            191        2.81123        2.70812      0.0138364
            192        2.81623        2.70868      0.0137758
            193        2.82024        2.70926      0.0137166
            194         2.8233        2.70984      0.0136584
            195        2.82545        2.71044      0.0136013
            196        2.82673        2.71103      0.0135448
            197        2.82719        2.71162      0.0134889
            198        2.82686         2.7122      0.0134333
            199        2.82579        2.71277      0.0133779
            200        2.82402        2.71333      0.0133226
            201        2.82161        2.71387      0.0132672
            202        2.81859        2.71439      0.0132116
            203        2.81504        2.71488      0.0131559
            204        2.81102        2.71535      0.0130998
            205         2.8066         2.7158      0.0130435
            206        2.80186        2.71622      0.0129868
            207         2.7969        2.71661      0.0129299
            208        2.79182        2.71697      0.0128728
            209        2.78674         2.7173      0.0128156
            210        2.78177        2.71761      0.0127582
            211        2.77705        2.71789      0.0127009
            212        2.77269        2.71815      0.0126436
            213        2.76883        2.71839      0.0125865
            214        2.76557        2.71861      0.0125296
            215        2.76304        2.71881       0.012473
            216        2.76131        2.71901      0.0124168
            217        2.76047         2.7192      0.0123611
            218        2.76054        2.71939      0.0123058
            219        2.76157        2.71958      0.0122511
            220        2.76353        2.71978      0.0121971
            221        2.76639        2.71999      0.0121437
            222         2.7701        2.72022      0.0120911
            223        2.77456        2.72046      0.0120393
            224        2.77969        2.72073      0.0119885
            225        2.78535        2.72102      0.0119386
            226        2.79143        2.72133      0.0118899
            227         2.7978        2.72166      0.0118423
            228        2.80431        2.72203      0.0117959
            229        2.81085        2.72241      0.0117507
            230         2.8173        2.72283      0.0117069
            231        2.82354        2.72326      0.0116643
            232        2.82948        2.72372       0.011623
            233        2.83504         2.7242       0.011583
            234        2.84017        2.72469      0.0115441
            235         2.8448        2.72521      0.0115063
            236        2.84891        2.72573      0.0114694
            237        2.85248        2.72626      0.0114335
            238        2.85551        2.72681      0.0113983
            239        2.85799        2.72736      0.0113639
            240        2.85995        2.72791      0.0113299
            241        2.86141        2.72846      0.0112965
            242         2.8624        2.72902      0.0112633
            243        2.86296        2.72957      0.0112305
            244        2.86313        2.73011      0.0111978
            245        2.86296        2.73066      0.0111652
            246        2.86249        2.73119      0.0111326
            247        2.86177        2.73172      0.0111001
            248        2.86084        2.73224      0.0110676
            249        2.85975        2.73275       0.011035
            250        2.85853        2.73326      0.0110023
            251        2.85724        2.73375      0.0109695
            252         2.8559        2.73424      0.0109367
            253        2.85456        2.73471      0.0109038
            254        2.85324        2.73518      0.0108709
            255        2.85197        2.73564      0.0108379
            256        2.85078        2.73609      0.0108049
            257        2.84968        2.73653      0.0107719
            258         2.8487        2.73696      0.0107389
            259        2.84784        2.73739      0.0107059
            260        2.84712        2.73781      0.0106731
            261        2.84655        2.73823      0.0106403
            262        2.84613        2.73864      0.0106077
            263        2.84585        2.73905      0.0105752
            264        2.84572        2.73945      0.0105428
            265        2.84573        2.73985      0.0105107
            266        2.84587        2.74025      0.0104787
            267        2.84612        2.74065       0.010447
            268        2.84648        2.74104      0.0104154
            269        2.84691        2.74144      0.0103842
            270        2.84741        2.74183      0.0103531
            271        2.84795        2.74222      0.0103223
            272         2.8485        2.74261      0.0102918
            273        2.84904          2.743      0.0102614
            274        2.84954        2.74339      0.0102314
            275        2.84996        2.74378      0.0102015
            276        2.85029        2.74416      0.0101718
            277        2.85048        2.74455      0.0101423
            278        2.85051        2.74493       0.010113
            279        2.85034        2.74531      0.0100838
            280        2.84995        2.74568      0.0100547
            281        2.84931        2.74605      0.0100257
            282        2.84839        2.74641     0.00999672
            283        2.84717        2.74677     0.00996774
            284        2.84562        2.74712     0.00993871
            285        2.84371        2.74746     0.00990962
            286        2.84144        2.74778     0.00988042
            287        2.83879         2.7481     0.00985108
            288        2.83574        2.74841     0.00982157
            289        2.83229         2.7487     0.00979187
            290        2.82844        2.74897     0.00976197
            291        2.82419        2.74923     0.00973184
            292        2.81954        2.74947     0.00970149
            293        2.81451        2.74969     0.00967092
            294        2.80912        2.74989     0.00964014
            295        2.80339        2.75008     0.00960917
            296        2.79735        2.75024     0.00957803
            297        2.79104        2.75037     0.00954677
            298         2.7845        2.75049     0.00951542
            299        2.77778        2.75058     0.00948403
            300        2.77093        2.75065     0.00945266
            301        2.76403        2.75069     0.00942136
            302        2.75713        2.75071     0.00939019
            303        2.75031        2.75071      0.0093592
            304        2.74364        2.75069     0.00932844
            305         2.7372        2.75064     0.00929796
            306        2.73107        2.75058      0.0092678
            307        2.72531         2.7505     0.00923797
            308        2.72001         2.7504     0.00920851
            309        2.71523        2.75028     0.00917941
            310        2.71103        2.75016     0.00915067
            311        2.70747        2.75002     0.00912228
            312        2.70458        2.74988      0.0090942
            313        2.70239        2.74972     0.00906641
            314        2.70092        2.74957     0.00903887
            315        2.70016        2.74941     0.00901154
            316        2.70012        2.74926     0.00898437
            317        2.70077         2.7491     0.00895733
            318        2.70206        2.74895     0.00893039
            319        2.70395        2.74881      0.0089035
            320        2.70638        2.74868     0.00887667
            321        2.70929        2.74856     0.00884986
            322        2.71261        2.74845     0.00882308
            323        2.71625        2.74835     0.00879633
            324        2.72016        2.74826     0.00876961
            325        2.72424        2.74819     0.00874294
            326        2.72843        2.74813     0.00871633
            327        2.73266        2.74808      0.0086898
            328        2.73687        2.74804     0.00866338
            329        2.74099        2.74802     0.00863707
            330        2.74498        2.74801      0.0086109
            331         2.7488        2.74802     0.00858489
            332         2.7524        2.74803     0.00855904
            333        2.75577        2.74805     0.00853337
            334        2.75886        2.74808     0.00850788
            335        2.76168        2.74812     0.00848258
            336         2.7642        2.74817     0.00845747
            337        2.76641        2.74823     0.00843255
            338        2.76832        2.74829     0.00840781
            339        2.76991        2.74835     0.00838325
            340         2.7712        2.74842     0.00835886
            341        2.77218        2.74849     0.00833464
            342        2.77286        2.74856     0.00831057
            343        2.77326        2.74863     0.00828666
            344        2.77337         2.7487     0.00826288
            345        2.77322        2.74877     0.00823924
            346        2.77282        2.74884     0.00821572
            347        2.77219        2.74891     0.00819232
            348        2.77135        2.74897     0.00816903
            349        2.77033        2.74904     0.00814585
            350        2.76914        2.74909     0.00812278
            351        2.76782        2.74915     0.00809981
            352         2.7664         2.7492     0.00807695
            353        2.76489        2.74924     0.00805419
            354        2.76335        2.74928     0.00803154
            355        2.76179        2.74931     0.00800899
            356        2.76024        2.74935     0.00798655
            357        2.75874        2.74937     0.00796422
            358         2.7573        2.74939     0.00794201
            359        2.75595        2.74941     0.00791991
            360        2.75471        2.74943     0.00789792
            361        2.75359        2.74944     0.00787605
            362         2.7526        2.74945      0.0078543
            363        2.75174        2.74945     0.00783267
            364        2.75102        2.74946     0.00781115
            365        2.75043        2.74946     0.00778975
            366        2.74997        2.74946     0.00776846
            367        2.74962        2.74946      0.0077473
            368        2.74936        2.74946     0.00772624
            369        2.74918        2.74946     0.00770531
            370        2.74906        2.74946     0.00768448
            371        2.74897        2.74946     0.00766377
            372         2.7489        2.74946     0.00764317
            373        2.74881        2.74946     0.00762268
            374        2.74869        2.74945      0.0076023
            375        2.74852        2.74945     0.00758202
            376        2.74828        2.74945     0.00756186
            377        2.74794        2.74944      0.0075418
            378         2.7475        2.74944     0.00752185
            379        2.74694        2.74943     0.00750201
            380        2.74624        2.74942     0.00748227
            381        2.74539        2.74941     0.00746264
            382         2.7444         2.7494     0.00744312
            383        2.74325        2.74938      0.0074237
            384        2.74194        2.74936     0.00740439
            385        2.74047        2.74934      0.0073852
            386        2.73884        2.74931     0.00736611
            387        2.73705        2.74928     0.00734715
            388        2.73512        2.74925      0.0073283
            389        2.73304         2.7492     0.00730958
            390        2.73082        2.74916     0.00729099
            391        2.72848         2.7491     0.00727254
            392        2.72603        2.74905     0.00725422
            393        2.72348        2.74898     0.00723605
            394        2.72085        2.74891     0.00721804
            395        2.71816        2.74883     0.00720019
            396        2.71542        2.74875      0.0071825
            397        2.71267        2.74866     0.00716498
            398        2.70991        2.74856     0.00714764
            399        2.70718        2.74846     0.00713048
            400        2.70451        2.74835      0.0071135
            401        2.70191        2.74823      0.0070967
            402        2.69941        2.74811     0.00708009
            403        2.69705        2.74798     0.00706365
            404        2.69484        2.74785     0.00704739
            405         2.6928        2.74771      0.0070313
            406        2.69097        2.74757     0.00701537
            407        2.68936        2.74743      0.0069996
            408        2.68799        2.74729     0.00698396
            409        2.68688        2.74714     0.00696844
            410        2.68602        2.74699     0.00695304
            411        2.68543        2.74684     0.00693773
            412        2.68511        2.74669     0.00692251
            413        2.68506        2.74654     0.00690736
            414        2.68526        2.74639     0.00689226
            415        2.68571        2.74625      0.0068772
            416        2.68638         2.7461     0.00686218
            417        2.68726        2.74596     0.00684717
            418        2.68832        2.74582     0.00683218
            419        2.68954        2.74569     0.00681719
            420        2.69089        2.74556     0.00680221
            421        2.69233        2.74543     0.00678723
            422        2.69384        2.74531     0.00677225
            423        2.69537        2.74519     0.00675727
            424        2.69691        2.74508     0.00674229
            425        2.69842        2.74497     0.00672732
            426        2.69986        2.74486     0.00671236
            427        2.70122        2.74476     0.00669742
            428        2.70245        2.74466      0.0066825
            429        2.70354        2.74456     0.00666761
            430        2.70447        2.74447     0.00665275
            431         2.7052        2.74438     0.00663794
            432        2.70573        2.74429     0.00662318
            433        2.70603         2.7442     0.00660847
            434         2.7061        2.74411     0.00659383
            435        2.70593        2.74403     0.00657926
            436        2.70549        2.74394     0.00656476
            437         2.7048        2.74385     0.00655035
            438        2.70384        2.74376     0.00653603
            439        2.70262        2.74366     0.00652181
            440        2.70114        2.74357     0.00650771
            441         2.6994        2.74347     0.00649372
            442        2.69741        2.74336     0.00647987
            443        2.69519        2.74325     0.00646615
            444        2.69274        2.74314     0.00645259
            445        2.69009        2.74302     0.00643919
            446        2.68726         2.7429     0.00642596
            447        2.68426        2.74276     0.00641293
            448        2.68112        2.74263     0.00640009
            449        2.67788        2.74248     0.00638746
            450        2.67457        2.74233     0.00637505
            451        2.67121        2.74217     0.00636286
            452        2.66785        2.74201     0.00635091
            453        2.66451        2.74184     0.00633919
            454        2.66124        2.74166     0.00632772
            455        2.65807        2.74148     0.00631647
            456        2.65503        2.74129     0.00630547
            457        2.65215        2.74109     0.00629469
            458        2.64946        2.74089     0.00628412
            459        2.64698        2.74069     0.00627376
            460        2.64473        2.74048     0.00626359
            461        2.64274        2.74027     0.00625359
            462        2.64099        2.74005     0.00624374
            463        2.63951        2.73984     0.00623403
            464        2.63829        2.73962     0.00622444
            465        2.63733         2.7394     0.00621494
            466        2.63661        2.73918     0.00620551
            467        2.63613        2.73896     0.00619615
            468        2.63586        2.73874     0.00618682
            469         2.6358        2.73852     0.00617752
            470        2.63592         2.7383     0.00616824
            471        2.63619        2.73808     0.00615895
            472        2.63661        2.73787     0.00614965
            473        2.63715        2.73765     0.00614033
            474        2.63779        2.73744     0.00613099
            475        2.63852        2.73723     0.00612162
            476         2.6393        2.73703     0.00611222
            477        2.64014        2.73683     0.00610278
            478        2.64102        2.73662      0.0060933
            479        2.64192        2.73643     0.00608379
            480        2.64283        2.73623     0.00607424
            481        2.64376        2.73604     0.00606465
            482        2.64469        2.73585     0.00605503
            483        2.64561        2.73566     0.00604537
            484        2.64654        2.73548     0.00603569
            485        2.64746         2.7353     0.00602597
            486        2.64838        2.73512     0.00601622
            487         2.6493        2.73494     0.00600645
            488        2.65023        2.73477     0.00599665
            489        2.65116         2.7346     0.00598682
            490         2.6521        2.73443     0.00597697
            491        2.65307        2.73426      0.0059671
            492        2.65405         2.7341     0.00595719
            493        2.65507        2.73394     0.00594727
            494        2.65613        2.73378     0.00593731
            495        2.65723        2.73363     0.00592733
            496        2.65838        2.73348     0.00591732
            497        2.65959        2.73333     0.00590728
            498        2.66087        2.73318     0.00589721
            499        2.66221        2.73304     0.00588711
            500        2.66363         2.7329     0.00587697
            501        2.66513        2.73277      0.0058668
            502        2.66671        2.73263     0.00585659
            503        2.66838        2.73251     0.00584634
            504        2.67013        2.73238     0.00583605
            505        2.67196        2.73226     0.00582572
            506        2.67387        2.73215     0.00581535
            507        2.67586        2.73204     0.00580494
            508        2.67791        2.73193     0.00579449
            509        2.68002        2.73183       0.005784
            510        2.68217        2.73173     0.00577348
            511        2.68434        2.73164     0.00576293
            512        2.68653        2.73155     0.00575234
            513         2.6887        2.73147     0.00574174
            514        2.69083        2.73139     0.00573111
            515         2.6929        2.73131     0.00572047
            516        2.69489        2.73124     0.00570982
            517        2.69676        2.73118     0.00569916
            518         2.6985        2.73111     0.00568851
            519        2.70006        2.73105     0.00567787
            520        2.70142          2.731     0.00566723
            521        2.70255        2.73094     0.00565662
            522        2.70343        2.73089     0.00564603
            523        2.70404        2.73084     0.00563547
            524        2.70434        2.73079     0.00562494
            525        2.70433        2.73074     0.00561445
            526        2.70398        2.73069     0.00560401
            527        2.70329        2.73063     0.00559361
            528        2.70225        2.73058     0.00558328
            529        2.70086        2.73052     0.00557301
            530        2.69911        2.73046     0.00556281
            531        2.69704         2.7304     0.00555269
            532        2.69465        2.73033     0.00554265
            533        2.69197        2.73026     0.00553272
            534        2.68903        2.73018      0.0055229
            535        2.68587         2.7301      0.0055132
            536        2.68254        2.73001     0.00550363
            537        2.67909        2.72992      0.0054942
            538        2.67557        2.72982     0.00548491
            539        2.67204        2.72971     0.00547578
            540        2.66856         2.7296     0.00546681
            541        2.66518        2.72948     0.00545801
            542        2.66195        2.72935     0.00544936
            543        2.65891        2.72922     0.00544087
            544        2.65609        2.72909     0.00543252
            545        2.65353        2.72895     0.00542433
            546        2.65123        2.72881     0.00541626
            547         2.6492        2.72866     0.00540831
            548        2.64742        2.72851     0.00540047
            549        2.64586        2.72836     0.00539273
            550        2.64451        2.72821     0.00538508
            551        2.64333        2.72806     0.00537751
            552        2.64226         2.7279     0.00537002
            553        2.64127        2.72775     0.00536259
            554         2.6403        2.72759     0.00535523
            555        2.63933        2.72743     0.00534795
            556        2.63829        2.72727     0.00534073
            557        2.63717        2.72711     0.00533359
            558        2.63593        2.72694     0.00532653
            559        2.63455        2.72678     0.00531957
            560        2.63301        2.72661     0.00531271
            561         2.6313        2.72644     0.00530595
            562        2.62943        2.72627     0.00529932
            563         2.6274        2.72609     0.00529281
            564        2.62523        2.72591     0.00528645
            565        2.62293        2.72573     0.00528023
            566        2.62053        2.72555     0.00527418
            567        2.61806        2.72536     0.00526828
            568        2.61556        2.72516     0.00526255
            569        2.61305        2.72497     0.00525699
            570        2.61059        2.72476     0.00525159
            571        2.60822        2.72456     0.00524636
            572        2.60597        2.72435     0.00524128
            573        2.60389        2.72414     0.00523635
            574        2.60201        2.72393     0.00523155
            575        2.60039        2.72372     0.00522686
            576        2.59904         2.7235     0.00522227
            577        2.59801        2.72328     0.00521774
            578         2.5973        2.72306     0.00521327
            579        2.59695        2.72285     0.00520881
            580        2.59696        2.72263     0.00520435
            581        2.59733        2.72241     0.00519986
            582        2.59806         2.7222     0.00519531
            583        2.59915        2.72199     0.00519069
            584        2.60056        2.72178     0.00518596
            585        2.60229        2.72158     0.00518112
            586        2.60431        2.72138     0.00517614
            587        2.60658        2.72118     0.00517101
            588        2.60906        2.72099     0.00516573
            589        2.61173         2.7208     0.00516029
            590        2.61455        2.72062     0.00515469
            591        2.61747        2.72045     0.00514892
            592        2.62047        2.72028     0.00514299
            593        2.62349        2.72012     0.00513691
            594        2.62652        2.71996     0.00513068
            595        2.62952        2.71981      0.0051243
            596        2.63245        2.71966      0.0051178
            597        2.63529        2.71952     0.00511118
            598        2.63801        2.71938     0.00510445
            599         2.6406        2.71925     0.00509762
            600        2.64304        2.71913     0.00509071
            601         2.6453          2.719     0.00508372
            602        2.64738        2.71888     0.00507667
            603        2.64927        2.71877     0.00506956
            604        2.65096        2.71866     0.00506241
            605        2.65244        2.71855     0.00505523
            606        2.65371        2.71844     0.00504802
            607        2.65477        2.71833     0.00504079
            608        2.65561        2.71823     0.00503355
            609        2.65625        2.71813     0.00502632
            610        2.65669        2.71803     0.00501909
            611        2.65693        2.71793     0.00501187
            612        2.65697        2.71783     0.00500467
            613        2.65683        2.71773     0.00499749
            614        2.65652        2.71763     0.00499035
            615        2.65604        2.71753     0.00498324
            616        2.65541        2.71743     0.00497617
            617        2.65464        2.71733     0.00496914
            618        2.65373        2.71722     0.00496217
            619         2.6527        2.71712     0.00495525
            620        2.65157        2.71701     0.00494838
            621        2.65033        2.71691     0.00494158
            622        2.64902         2.7168     0.00493484
            623        2.64763        2.71669     0.00492817
            624        2.64618        2.71657     0.00492157
            625        2.64467        2.71646     0.00491504
            626        2.64313        2.71634     0.00490858
            627        2.64155        2.71622      0.0049022
            628        2.63994         2.7161      0.0048959
            629        2.63832        2.71598     0.00488968
            630        2.63669        2.71585     0.00488353
            631        2.63504        2.71572     0.00487747
            632        2.63339        2.71559      0.0048715
            633        2.63174        2.71546      0.0048656
            634        2.63009        2.71533     0.00485979
            635        2.62843        2.71519     0.00485406
            636        2.62677        2.71505     0.00484842
            637         2.6251        2.71491     0.00484286
            638        2.62342        2.71477      0.0048374
            639        2.62173        2.71462     0.00483202
            640        2.62002        2.71447     0.00482673
            641        2.61829        2.71432     0.00482153
            642        2.61654        2.71417     0.00481642
            643        2.61475        2.71401     0.00481141
            644        2.61293        2.71386      0.0048065
            645        2.61108         2.7137     0.00480169
            646        2.60919        2.71354     0.00479698
            647        2.60726        2.71337     0.00479238
            648         2.6053        2.71321     0.00478789
            649        2.60331        2.71304      0.0047835
            650        2.60128        2.71286     0.00477923
            651        2.59924        2.71269     0.00477508
            652        2.59718        2.71251     0.00477104
            653        2.59512        2.71233     0.00476712
            654        2.59307        2.71215     0.00476331
            655        2.59104        2.71197     0.00475963
            656        2.58905        2.71178     0.00475606
            657        2.58712        2.71159      0.0047526
            658        2.58526         2.7114     0.00474926
            659        2.58348         2.7112     0.00474602
            660        2.58181        2.71101     0.00474287
            661        2.58027        2.71081     0.00473982
            662        2.57887        2.71061     0.00473685
            663        2.57762        2.71041     0.00473395
            664        2.57655        2.71021     0.00473111
            665        2.57566           2.71     0.00472832
            666        2.57496         2.7098     0.00472557
            667        2.57446         2.7096     0.00472284
            668        2.57417         2.7094     0.00472011
            669        2.57409        2.70919     0.00471739
            670        2.57421        2.70899     0.00471465
            671        2.57453        2.70879     0.00471188
            672        2.57506        2.70859     0.00470907
            673        2.57577         2.7084     0.00470621
            674        2.57665         2.7082     0.00470328
            675         2.5777        2.70801     0.00470029
            676         2.5789        2.70782     0.00469721
            677        2.58024        2.70763     0.00469405
            678        2.58169        2.70744      0.0046908
            679        2.58325        2.70726     0.00468746
            680        2.58488        2.70708     0.00468402
            681        2.58658         2.7069     0.00468048
            682        2.58833        2.70673     0.00467684
            683        2.59012        2.70656     0.00467311
            684        2.59192        2.70639     0.00466929
            685        2.59372        2.70623     0.00466537
            686        2.59551        2.70606     0.00466136
            687        2.59728        2.70591     0.00465726
            688        2.59901        2.70575     0.00465308
            689         2.6007         2.7056     0.00464883
            690        2.60233        2.70545      0.0046445
            691        2.60391         2.7053      0.0046401
            692        2.60541        2.70516     0.00463564
            693        2.60685        2.70502     0.00463112
            694         2.6082        2.70488     0.00462655
            695        2.60948        2.70474     0.00462193
            696        2.61068         2.7046     0.00461726
            697        2.61179        2.70447     0.00461256
            698        2.61281        2.70434     0.00460782
            699        2.61374        2.70421     0.00460305
            700        2.61459        2.70408     0.00459825
            701        2.61535        2.70395     0.00459343
            702        2.61602        2.70383      0.0045886
            703         2.6166        2.70371     0.00458375
            704        2.61709        2.70358     0.00457889
            705         2.6175        2.70346     0.00457402
            706        2.61782        2.70334     0.00456915
            707        2.61805        2.70322     0.00456428
            708         2.6182         2.7031     0.00455941
            709        2.61826        2.70298     0.00455455
            710        2.61824        2.70286      0.0045497
            711        2.61812        2.70274     0.00454486
            712        2.61793        2.70262     0.00454004
            713        2.61764         2.7025     0.00453524
            714        2.61727        2.70238     0.00453045
            715        2.61682        2.70226      0.0045257
            716        2.61627        2.70214     0.00452097
            717        2.61564        2.70202     0.00451627
            718        2.61492         2.7019     0.00451161
            719        2.61411        2.70178     0.00450699
            720        2.61321        2.70166     0.00450241
            721        2.61222        2.70153     0.00449787
            722        2.61114        2.70141     0.00449339
            723        2.60998        2.70128     0.00448895
            724        2.60872        2.70115     0.00448457
            725        2.60737        2.70102     0.00448025
            726        2.60594        2.70089     0.00447599
            727        2.60442        2.70076      0.0044718
            728        2.60282        2.70062     0.00446768
            729        2.60113        2.70049     0.00446364
            730        2.59937        2.70035     0.00445967
            731        2.59753        2.70021     0.00445579
            732        2.59562        2.70007     0.00445199
            733        2.59365        2.69992     0.00444828
            734        2.59161        2.69977     0.00444467
            735        2.58952        2.69962     0.00444115
            736        2.58739        2.69947     0.00443774
