#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            166        2.65326        2.68888     0.00106141
            167        2.65212        2.68866     0.00107763
            168         2.6513        2.68843     0.00109391
            169        2.65078        2.68821     0.00110989
            170        2.65055        2.68799     0.00112526
            171        2.65058        2.68777     0.00113974
            172        2.65088        2.68756     0.00115312
            173         2.6514        2.68735     0.00116524
            174        2.65214        2.68714     0.00117598
            175        2.65307        2.68695     0.00118527
            176        2.65417        2.68676     0.00119308
            177        2.65542        2.68659     0.00119941
            178        2.65679        2.68642     0.00120429
            179        2.65827        2.68626     0.00120779
            180        2.65983        2.68611     0.00120997
            181        2.66147        2.68598     0.00121092
            182        2.66314        2.68585     0.00121075
            183        2.66485        2.68574     0.00120956
            184        2.66658        2.68563     0.00120746
            185        2.66831        2.68554     0.00120456
            186        2.67003        2.68546     0.00120097
            187        2.67173        2.68538     0.00119679
            188         2.6734        2.68532     0.00119212
            189        2.67504        2.68527     0.00118706
            190        2.67663        2.68522     0.00118168
            191        2.67816        2.68518     0.00117607
            192        2.67963        2.68515      0.0011703
            193        2.68106        2.68513     0.00116443
            194        2.68243        2.68512     0.00115851
            195        2.68374        2.68511     0.00115259
            196        2.68498        2.68511     0.00114671
            197        2.68617        2.68512      0.0011409
            198        2.68728        2.68513     0.00113519
            199        2.68833        2.68514      0.0011296
            200        2.68931        2.68516     0.00112415
            201        2.69021        2.68519     0.00111883
            202        2.69102        2.68522     0.00111367
            203        2.69174        2.68525     0.00110864
            204        2.69235        2.68529     0.00110375
            205        2.69283        2.68532     0.00109898
            206        2.69318        2.68536     0.00109431
            207        2.69336         2.6854     0.00108971
            208        2.69338        2.68544     0.00108514
            209        2.69322        2.68547     0.00108059
            210        2.69287        2.68551     0.00107602
            211        2.69234        2.68554     0.00107141
            212        2.69161        2.68557     0.00106673
            213         2.6907        2.68559       0.001062
            214        2.68964        2.68561      0.0010572
            215        2.68844        2.68563     0.00105237
            216        2.68712        2.68563     0.00104752
            217        2.68574        2.68563     0.00104269
            218        2.68433        2.68563     0.00103793
            219        2.68293        2.68562     0.00103326
            220        2.68157         2.6856     0.00102873
            221         2.6803        2.68557     0.00102435
            222        2.67915        2.68554     0.00102015
            223        2.67816        2.68551     0.00101611
            224        2.67733        2.68548     0.00101223
            225         2.6767        2.68544     0.00100848
            226        2.67626         2.6854     0.00100483
            227        2.67604        2.68535     0.00100125
            228        2.67599        2.68531    0.000997704
            229        2.67613        2.68527    0.000994152
            230        2.67643        2.68523    0.000990572
            231        2.67688         2.6852    0.000986944
            232        2.67745        2.68517    0.000983255
            233        2.67811        2.68513    0.000979501
            234        2.67884        2.68511    0.000975684
            235        2.67963        2.68508    0.000971811
            236        2.68044        2.68506    0.000967893
            237        2.68127        2.68505    0.000963941
            238        2.68208        2.68504    0.000959972
            239        2.68287        2.68503    0.000955998
            240        2.68363        2.68502    0.000952032
            241        2.68432        2.68502    0.000948086
            242        2.68498        2.68502    0.000944169
            243        2.68559        2.68502    0.000940286
            244        2.68611        2.68503    0.000936443
            245        2.68657        2.68503    0.000932642
            246        2.68695        2.68504    0.000928884
            247        2.68728        2.68505    0.000925167
            248        2.68752        2.68506     0.00092149
            249        2.68771        2.68507    0.000917851
            250        2.68783        2.68508    0.000914246
            251         2.6879        2.68509    0.000910673
            252        2.68791         2.6851    0.000907128
            253        2.68789        2.68511    0.000903609
            254        2.68781        2.68512    0.000900114
            255        2.68771        2.68513    0.000896641
            256        2.68757        2.68514    0.000893189
            257         2.6874        2.68515    0.000889757
            258        2.68721        2.68516    0.000886344
            259        2.68701        2.68517     0.00088295
            260        2.68679        2.68517    0.000879576
            261        2.68656        2.68518    0.000876222
            262        2.68635        2.68518    0.000872889
            263        2.68613        2.68519    0.000869578
            264        2.68593        2.68519    0.000866289
            265        2.68573        2.68519    0.000863022
            266        2.68555        2.68519    0.000859779
            267         2.6854        2.68519    0.000856559
            268        2.68527        2.68519    0.000853363
            269        2.68519        2.68519     0.00085019
            270        2.68513        2.68519    0.000847042
            271         2.6851        2.68519    0.000843916
            272        2.68512        2.68519    0.000840813
            273         2.6852        2.68519    0.000837734
            274        2.68531        2.68519    0.000834676
            275        2.68545         2.6852    0.000831642
            276        2.68564         2.6852     0.00082863
            277        2.68589         2.6852    0.000825642
            278        2.68619         2.6852     0.00082268
            279        2.68652        2.68521    0.000819745
            280         2.6869        2.68521     0.00081684
            281        2.68731        2.68522    0.000813967
            282        2.68777        2.68523    0.000811131
            283        2.68827        2.68524    0.000808336
            284        2.68879        2.68525    0.000805586
            285        2.68934        2.68527    0.000802887
            286        2.68991        2.68528    0.000800244
            287         2.6905         2.6853    0.000797663
            288        2.69111        2.68532    0.000795148
            289        2.69171        2.68534    0.000792704
            290        2.69231        2.68537    0.000790335
            291        2.69291        2.68539    0.000788043
            292        2.69348        2.68542    0.000785832
            293        2.69403        2.68545    0.000783698
            294        2.69454        2.68548    0.000781641
            295          2.695        2.68551    0.000779658
            296        2.69542        2.68555    0.000777741
            297        2.69577        2.68558    0.000775883
            298        2.69604        2.68562    0.000774073
            299        2.69623        2.68565    0.000772297
            300        2.69633        2.68569    0.000770542
            301        2.69633        2.68572    0.000768792
            302        2.69622        2.68576    0.000767032
            303          2.696        2.68579    0.000765245
            304        2.69567        2.68583    0.000763417
            305        2.69522        2.68586    0.000761535
            306        2.69466        2.68588    0.000759589
            307        2.69398        2.68591    0.000757573
            308        2.69321        2.68593    0.000755483
            309        2.69234        2.68596    0.000753323
            310         2.6914        2.68597    0.000751098
            311         2.6904        2.68599    0.000748818
            312        2.68935          2.686    0.000746495
            313        2.68827        2.68601    0.000744145
            314        2.68719        2.68601    0.000741785
            315        2.68612        2.68601     0.00073943
            316        2.68509        2.68601    0.000737096
            317        2.68411          2.686    0.000734795
            318        2.68321        2.68599    0.000732537
            319        2.68239        2.68598    0.000730327
            320        2.68167        2.68597    0.000728169
            321        2.68105        2.68595    0.000726062
            322        2.68055        2.68593    0.000724001
            323        2.68016        2.68592     0.00072198
            324        2.67989         2.6859    0.000719991
            325        2.67972        2.68588    0.000718027
            326        2.67966        2.68586    0.000716077
            327         2.6797        2.68584    0.000714136
            328        2.67982        2.68582    0.000712194
            329        2.68002        2.68581    0.000710248
            330        2.68028        2.68579    0.000708293
            331         2.6806        2.68577    0.000706327
            332        2.68097        2.68576    0.000704348
            333        2.68136        2.68575    0.000702356
            334        2.68178        2.68573    0.000700353
            335        2.68223        2.68572    0.000698341
            336         2.6827        2.68571     0.00069632
            337        2.68316        2.68571    0.000694295
            338        2.68363         2.6857    0.000692268
            339         2.6841         2.6857    0.000690243
            340        2.68456        2.68569    0.000688221
            341        2.68501        2.68569    0.000686205
            342        2.68545        2.68569    0.000684199
            343        2.68587        2.68569    0.000682205
            344        2.68627        2.68569    0.000680223
            345        2.68665        2.68569    0.000678258
            346          2.687         2.6857    0.000676308
            347        2.68731         2.6857    0.000674375
            348         2.6876        2.68571    0.000672459
            349        2.68784        2.68571     0.00067056
            350        2.68805        2.68572    0.000668677
            351        2.68822        2.68573     0.00066681
            352        2.68833        2.68574    0.000664957
            353        2.68841        2.68574    0.000663116
            354        2.68843        2.68575    0.000661287
            355        2.68842        2.68576    0.000659467
            356        2.68836        2.68577    0.000657655
            357        2.68827        2.68577     0.00065585
            358        2.68814        2.68578    0.000654051
            359        2.68798        2.68579    0.000652258
            360        2.68781        2.68579     0.00065047
            361        2.68761         2.6858    0.000648688
            362        2.68741         2.6858    0.000646911
            363        2.68721         2.6858    0.000645141
            364        2.68701        2.68581    0.000643377
            365        2.68683        2.68581    0.000641621
            366        2.68666        2.68581    0.000639872
            367        2.68652        2.68581    0.000638131
            368         2.6864        2.68582    0.000636399
            369        2.68632        2.68582    0.000634676
            370        2.68626        2.68582    0.000632962
            371        2.68624        2.68582    0.000631257
            372        2.68626        2.68582    0.000629561
            373        2.68631        2.68582    0.000627874
            374        2.68639        2.68582    0.000626197
            375         2.6865        2.68583     0.00062453
            376        2.68664        2.68583    0.000622873
            377         2.6868        2.68583    0.000621226
            378        2.68699        2.68583     0.00061959
            379         2.6872        2.68584    0.000617966
            380        2.68741        2.68584    0.000616353
            381        2.68765        2.68585    0.000614754
            382        2.68788        2.68585    0.000613168
            383        2.68812        2.68586    0.000611595
            384        2.68836        2.68586    0.000610037
            385         2.6886        2.68587    0.000608494
            386        2.68884        2.68588    0.000606966
            387        2.68907        2.68589    0.000605454
            388        2.68929         2.6859    0.000603957
            389        2.68949        2.68591    0.000602475
            390        2.68969        2.68591    0.000601009
            391        2.68985        2.68592    0.000599556
            392        2.69001        2.68594    0.000598117
            393        2.69014        2.68595     0.00059669
            394        2.69023        2.68596    0.000595275
            395        2.69029        2.68597    0.000593869
            396        2.69033        2.68598    0.000592472
            397        2.69033        2.68599    0.000591081
            398        2.69029          2.686    0.000589694
            399        2.69022        2.68601    0.000588311
            400        2.69011        2.68602     0.00058693
            401        2.68996        2.68603    0.000585548
