#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            237        4.27872         4.0894      0.0171502
            238        4.28326        4.09021      0.0170975
            239        4.28698        4.09103      0.0170458
            240        4.28992        4.09186      0.0169949
            241        4.29211        4.09269      0.0169447
            242         4.2936        4.09352       0.016895
            243        4.29444        4.09435      0.0168457
            244         4.2947        4.09517      0.0167966
            245        4.29445        4.09599      0.0167478
            246        4.29374        4.09679       0.016699
            247        4.29266        4.09758      0.0166502
            248        4.29126        4.09836      0.0166013
            249        4.28962        4.09913      0.0165524
            250         4.2878        4.09989      0.0165034
            251        4.28586        4.10063      0.0164543
            252        4.28386        4.10135      0.0164051
            253        4.28184        4.10207      0.0163557
            254        4.27986        4.10277      0.0163063
            255        4.27795        4.10345      0.0162568
            256        4.27616        4.10413      0.0162073
            257        4.27452        4.10479      0.0161578
            258        4.27304        4.10544      0.0161083
            259        4.27176        4.10609      0.0160589
            260        4.27069        4.10672      0.0160096
            261        4.26983        4.10734      0.0159605
            262        4.26919        4.10796      0.0159115
            263        4.26878        4.10857      0.0158628
            264        4.26859        4.10918      0.0158143
            265         4.2686        4.10978       0.015766
            266        4.26881        4.11038      0.0157181
            267        4.26919        4.11097      0.0156705
            268        4.26972        4.11157      0.0156232
            269        4.27037        4.11216      0.0155762
            270        4.27112        4.11275      0.0155297
            271        4.27193        4.11333      0.0154835
            272        4.27275        4.11392      0.0154376
            273        4.27356         4.1145      0.0153922
            274         4.2743        4.11509       0.015347
            275        4.27494        4.11567      0.0153022
            276        4.27543        4.11625      0.0152577
            277        4.27572        4.11682      0.0152135
            278        4.27576        4.11739      0.0151695
            279        4.27551        4.11796      0.0151257
            280        4.27493        4.11852      0.0150821
            281        4.27397        4.11908      0.0150386
            282        4.27259        4.11962      0.0149951
            283        4.27075        4.12015      0.0149516
            284        4.26842        4.12068      0.0149081
            285        4.26557        4.12118      0.0148644
            286        4.26216        4.12168      0.0148206
            287        4.25818        4.12215      0.0147766
            288        4.25361        4.12261      0.0147324
            289        4.24844        4.12304      0.0146878
            290        4.24266        4.12346       0.014643
            291        4.23628        4.12384      0.0145978
            292        4.22931        4.12421      0.0145522
            293        4.22177        4.12454      0.0145064
            294        4.21368        4.12484      0.0144602
            295        4.20508        4.12511      0.0144138
            296        4.19602        4.12535       0.014367
            297        4.18656        4.12556      0.0143202
            298        4.17675        4.12573      0.0142731
            299        4.16667        4.12587       0.014226
            300         4.1564        4.12597       0.014179
            301        4.14605        4.12604       0.014132
            302         4.1357        4.12607      0.0140853
            303        4.12547        4.12607      0.0140388
            304        4.11546        4.12603      0.0139927
            305         4.1058        4.12597      0.0139469
            306         4.0966        4.12587      0.0139017
            307        4.08797        4.12575       0.013857
            308        4.08002         4.1256      0.0138128
            309        4.07285        4.12543      0.0137691
            310        4.06655        4.12524       0.013726
            311         4.0612        4.12503      0.0136834
            312        4.05687        4.12481      0.0136413
            313        4.05358        4.12459      0.0135996
            314        4.05137        4.12435      0.0135583
            315        4.05025        4.12412      0.0135173
            316        4.05018        4.12388      0.0134766
            317        4.05115        4.12365       0.013436
            318        4.05308        4.12343      0.0133956
            319        4.05592        4.12322      0.0133553
            320        4.05957        4.12302       0.013315
            321        4.06394        4.12284      0.0132748
            322        4.06891        4.12267      0.0132346
            323        4.07438        4.12252      0.0131945
            324        4.08023        4.12239      0.0131544
            325        4.08636        4.12228      0.0131144
            326        4.09265        4.12219      0.0130745
            327        4.09899        4.12212      0.0130347
            328         4.1053        4.12207      0.0129951
            329        4.11148        4.12203      0.0129556
            330        4.11747        4.12202      0.0129164
            331         4.1232        4.12202      0.0128773
            332        4.12861        4.12204      0.0128386
            333        4.13365        4.12208      0.0128001
            334         4.1383        4.12213      0.0127618
            335        4.14252        4.12219      0.0127239
            336         4.1463        4.12226      0.0126862
            337        4.14962        4.12234      0.0126488
            338        4.15248        4.12243      0.0126117
            339        4.15487        4.12252      0.0125749
            340         4.1568        4.12263      0.0125383
            341        4.15827        4.12273       0.012502
            342        4.15929        4.12284      0.0124659
            343        4.15988        4.12295        0.01243
            344        4.16005        4.12305      0.0123943
            345        4.15983        4.12316      0.0123589
            346        4.15923        4.12326      0.0123236
            347        4.15829        4.12336      0.0122885
            348        4.15703        4.12346      0.0122535
            349        4.15549        4.12355      0.0122188
            350        4.15371        4.12364      0.0121842
            351        4.15173        4.12372      0.0121497
            352        4.14959        4.12379      0.0121154
            353        4.14734        4.12386      0.0120813
            354        4.14502        4.12392      0.0120473
            355        4.14268        4.12397      0.0120135
            356        4.14036        4.12402      0.0119798
            357        4.13811        4.12406      0.0119463
            358        4.13595        4.12409       0.011913
            359        4.13393        4.12412      0.0118799
            360        4.13206        4.12414      0.0118469
            361        4.13038        4.12416      0.0118141
            362        4.12889        4.12417      0.0117814
            363        4.12761        4.12418       0.011749
            364        4.12653        4.12419      0.0117167
            365        4.12565        4.12419      0.0116846
            366        4.12496        4.12419      0.0116527
