0 424.848 461.301
1 401.775 437.637
2 393.205 421.462
3 387.498 406.393
4 375.939 395.946
5 365.468 388.776
6 358.774 380.326
7 352.991 369.939
8 348.04 363.091
9 342.488 356.494
10 337.558 349.996
11 330.916 343.334
12 322.647 337.451
13 318.055 330.191
14 303.398 323.941
15 298.921 316.43
16 296.485 307.227
17 291.887 301.143
18 287.63 297.025
19 282.188 293.37
20 274.997 288.508
21 273.238 284.063
22 268.617 279.716
23 261.779 275.796
24 257.693 269.575
25 253.693 264.39
26 252.364 259.984
27 246.683 256.494
28 244.297 254.007
29 238.217 251.649
30 234.495 245.981
31 229.044 240.882
32 218.996 236.161
33 212.771 230.023
34 207.76 221.899
35 206.883 216.828
36 201.034 212.041
37 196.615 207.367
38 193.368 202.731
39 193.368 199.629
40 191.438 196.998
41 187.776 194.859
42 186.402 192.735
43 184.59 189.831
44 183.607 188.095
45 182.999 186.63
46 181.224 186.378
47 180.2 185.473
48 179.427 183.201
49 174.564 181.396
50 173.705 179.528
51 172.071 176.893
52 170.79 175.03
53 169.084 173.745
54 166.169 172.082
55 165.09 170.298
56 164.019 167.738
57 163.816 166.714
58 163.092 165.777
59 161.81 164.388
60 160.52 163.132
61 159.113 162.066
62 158.221 161.227
63 158.005 160.208
64 157.257 159.226
65 155.116 158.655
66 154.359 158.315
67 152.49 157.237
68 152.49 156.169
69 151.101 154.326
70 149.814 152.73
71 147.936 151.616
72 146.617 150.04
73 143.998 148.867
74 142.974 147.231
75 141.941 145.816
76 139.896 143.945
77 138.749 142.849
78 132.92 141.241
79 131.172 138.818
80 130.025 136.013
81 130.025 133.011
82 129.181 132.191
83 129.147 131.082
84 128.735 130.785
85 128.551 130.094
86 128.096 129.479
87 128.061 129.729
88 126.81 129.076
89 126.81 129.063
90 125.892 128.008
91 125.068 127.127
92 124.15 126.475
93 122.84 125.491
94 122.84 124.598
95 122.37 123.667
96 121.938 123.209
97 120.849 122.717
98 120.436 122.149
99 119.347 121.908
100 118.334 121.045
101 117.842 120.667
102 117.706 119.397
103 117.467 118.778
104 116.067 118.022
105 115.839 117.536
106 115.324 116.819
107 115.324 116.369
108 114.748 115.782
109 114.005 115.454
110 112.956 114.947
111 112.956 114.678
112 112.713 113.723
113 111.665 113.303
114 110.762 112.585
115 109.945 111.986
116 109.769 111.337
117 108.82 110.578
118 108.82 110.834
119 108.474 111.07
120 107.979 110.297
121 107.979 109.376
122 107.634 109.351
123 107.184 108.596
124 107.184 108.402
125 107.184 107.697
126 106.575 107.513
127 106.217 107.214
128 105.29 106.892
129 105.29 106.431
130 105.29 105.959
131 104.971 105.559
132 104.579 105.465
133 104.578 105.281
134 104.521 105.212
135 103.316 105.108
136 103.22 104.989
137 102.742 104.616
138 101.62 104.12
139 101.303 104.032
140 101.303 102.905
141 101.226 102.087
142 99.5031 101.519
143 98.5397 101.191
144 97.4818 100.306
145 96.438 99.3244
146 95.632 98.238
147 94.7323 96.9571
148 94.7323 96.2999
149 94.3823 95.5146
150 94.1543 95.1692
151 94.1543 94.8217
152 93.8524 94.5516
153 93.7734 94.2167
154 93.7734 93.9791
155 93.7734 93.9241
156 93.1243 93.8398
157 93.1243 93.6662
158 92.6838 93.5554
159 92.6838 93.2398
160 92.6838 93.0529
161 91.8202 92.8741
162 91.8202 92.7842
163 91.815 92.3851
164 91.7385 92.2466
165 91.0056 92.1745
166 90.7528 92.0792
167 90.7524 91.6117
168 90.7524 91.3733
169 90.7524 91.0481
170 90.3913 90.8859
171 89.5576 90.7007
172 89.1483 90.4584
173 89.1483 90.0662
174 89.1483 89.7459
175 89.1483 89.4663
176 88.5871 89.4508
177 88.5871 89.2261
178 88.265 88.9588
179 88.265 88.6673
180 88.2171 88.4383
181 87.8579 88.3171
182 87.8016 88.4411
183 87.0724 88.2241
184 86.8145 87.8958
185 86.6424 87.4337
186 86.6424 87.1493
187 86.6424 86.9227
188 86.6424 86.8119
189 86.5554 86.7359
190 86.5554 86.7468
191 86.5202 86.642
192 85.7792 86.6094
193 85.7792 86.532
194 85.1147 86.1961
195 85.1147 85.8355
196 85.1147 85.5101
197 84.5861 85.2436
198 84.579 85.1669
199 84.2287 84.9125
200 84.1967 84.7377
201 83.6548 84.4923
202 83.1727 84.26
203 83.1118 83.9504
204 82.545 83.5918
205 82.545 83.5158
206 82.545 83.0002
207 81.6975 82.8611
208 81.6975 82.6942
209 80.4778 82.2494
210 80.072 82.1927
211 80.072 81.9731
212 80.072 81.7914
213 80.0134 80.5472
214 80.0134 80.1009
215 79.6711 80.1048
216 79.6711 80.0064
217 79.6711 79.9162
218 79.6711 79.7624
219 79.6711 79.7506
220 79.6711 79.7462
221 79.6711 79.7011
222 79.6711 79.7376
223 78.7763 79.8414
224 78.736 79.5943
225 78.736 79.1975
226 78.5476 78.97
227 78.5476 78.9076
228 78.5476 78.7606
229 78.5476 78.6153
230 78.5476 78.6081
231 78.5476 78.6021
232 78.5476 78.6183
233 78.54 78.5476
234 78.54 78.5464
235 78.54 78.5498
236 78.54 78.5416
237 78.54 78.5412
238 78.54 78.5934
239 78.54 78.5675
240 78.54 78.5888
241 78.54 78.5552
242 78.54 78.651
243 78.3085 78.539
244 78.3085 78.5524
245 78.3085 78.6001
246 78.3085 78.5731
247 78.3085 78.5812
248 77.9377 78.4026
249 77.8485 78.3777
250 77.4776 78.1825
251 77.4776 77.9156
252 77.4764 77.7883
253 77.4764 77.6035
254 77.4764 77.6282
255 77.4764 77.6101
256 77.4205 77.4941
257 77.4205 77.5691
258 77.4205 77.5178
259 77.0796 77.4856
260 77.0796 77.3712
261 76.6843 77.3291
262 76.6843 77.139
263 76.6843 76.8797
264 76.6843 76.7313
265 76.6843 76.8111
266 76.6843 76.7459
267 76.6843 76.7663
268 76.1728 76.8304
269 75.9951 76.7974
270 75.9951 76.5709
271 75.9951 76.2273
272 75.6175 76.3729
273 75.6175 76.1332
274 75.6175 75.9392
275 75.6175 75.7972
276 75.6175 75.6678
277 75.5145 75.63
278 75.5145 75.6041
279 75.5145 75.6428
280 75.5145 75.5565
281 75.5145 75.6901
282 75.5145 75.5859
283 75.4748 75.5386
284 75.4748 75.5089
285 75.4748 75.5873
286 75.4748 75.6743
287 75.1053 75.7589
288 75.105 75.6142
289 75.105 75.2987
290 74.7147 75.2687
291 74.7147 75.0834
292 74.7147 74.9389
293 74.5977 74.786
294 74.5977 74.808
295 74.5977 74.7512
296 74.5977 74.624
297 74.5977 74.606
298 74.5977 74.6195
299 74.5977 74.6254
