#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
              1        2.72998        2.72998              0
              2        2.72995        2.72996    8.75641e-06
              3        2.72997        2.72997    6.30986e-06
              4        2.73004        2.72998    1.65014e-05
              5        2.73015        2.73002    3.28062e-05
              6        2.73031        2.73007    5.23501e-05
              7        2.73052        2.73013    7.45013e-05
              8        2.73077        2.73021    9.89449e-05
              9        2.73106        2.73031    0.000125472
             10        2.73141        2.73042    0.000153928
             11         2.7318        2.73054    0.000184188
             12        2.73223        2.73068    0.000216154
             13        2.73271        2.73084    0.000249738
             14        2.73324        2.73101    0.000284869
             15        2.73382         2.7312    0.000321482
             16        2.73444         2.7314    0.000359526
             17         2.7351        2.73162    0.000398952
             18        2.73582        2.73185    0.000439712
             19        2.73658         2.7321    0.000481766
             20        2.73738        2.73236    0.000525076
             21        2.73823        2.73264    0.000569606
             22        2.73913        2.73294    0.000615324
             23        2.74007        2.73325      0.0006622
             24        2.74107        2.73357    0.000710206
             25         2.7421        2.73392    0.000759316
             26        2.74319        2.73427    0.000809504
             27        2.74431        2.73464    0.000860749
             28        2.74549        2.73503    0.000913028
             29        2.74671        2.73543    0.000966319
             30        2.74798        2.73585      0.0010206
             31        2.74929        2.73629     0.00107586
             32        2.75065        2.73673     0.00113207
             33        2.75206         2.7372     0.00118922
             34        2.75351        2.73768     0.00124729
             35        2.75501        2.73817     0.00130625
             36        2.75655        2.73868     0.00136611
             37        2.75814        2.73921     0.00142682
             38        2.75978        2.73975     0.00148839
             39        2.76146        2.74031      0.0015508
             40        2.76318        2.74088     0.00161402
             41        2.76495        2.74147     0.00167804
             42        2.76677        2.74207     0.00174285
             43        2.76862        2.74269     0.00180842
             44        2.77053        2.74332     0.00187474
             45        2.77247        2.74397     0.00194179
             46        2.77446        2.74463     0.00200956
             47        2.77649        2.74531     0.00207801
             48        2.77857          2.746     0.00214715
             49        2.78069        2.74671     0.00221694
             50        2.78284        2.74743     0.00228736
             51        2.78504        2.74817     0.00235841
             52        2.78728        2.74892     0.00243004
             53        2.78956        2.74969     0.00250224
             54        2.79188        2.75047       0.002575
             55        2.79423        2.75127     0.00264827
             56        2.79663        2.75208     0.00272204
             57        2.79905         2.7529     0.00279628
             58        2.80152        2.75374     0.00287096
             59        2.80402        2.75459     0.00294606
             60        2.80655        2.75546     0.00302154
             61        2.80911        2.75634     0.00309736
             62         2.8117        2.75723      0.0031735
             63        2.81432        2.75813     0.00324992
             64        2.81696        2.75905     0.00332658
             65        2.81963        2.75999     0.00340345
             66        2.82232        2.76093     0.00348047
             67        2.82504        2.76189     0.00355761
             68        2.82777        2.76286     0.00363481
             69        2.83051        2.76384     0.00371204
             70        2.83327        2.76483     0.00378923
             71        2.83604        2.76583     0.00386634
             72        2.83882        2.76685      0.0039433
             73         2.8416        2.76787     0.00402006
             74        2.84438         2.7689     0.00409654
             75        2.84716        2.76995     0.00417269
             76        2.84993          2.771     0.00424842
             77        2.85269        2.77206     0.00432368
             78        2.85543        2.77313     0.00439836
             79        2.85814         2.7742      0.0044724
             80        2.86083        2.77529     0.00454569
             81        2.86349        2.77638     0.00461816
             82        2.86611        2.77747     0.00468969
             83        2.86868        2.77857     0.00476019
             84        2.87119        2.77967     0.00482954
             85        2.87365        2.78078     0.00489764
             86        2.87603        2.78189     0.00496436
             87        2.87834        2.78299     0.00502957
             88        2.88056         2.7841     0.00509314
             89        2.88268        2.78521     0.00515494
             90        2.88469        2.78632     0.00521481
             91        2.88658        2.78742     0.00527261
             92        2.88833        2.78851     0.00532818
             93        2.88995        2.78961     0.00538136
             94         2.8914        2.79069     0.00543197
             95        2.89267        2.79176     0.00547985
             96        2.89376        2.79282      0.0055248
             97        2.89464        2.79387     0.00556666
             98        2.89529        2.79491     0.00560522
             99         2.8957        2.79593      0.0056403
            100        2.89584        2.79693     0.00567171
            101         2.8957         2.7979     0.00569925
            102        2.89526        2.79886     0.00572274
            103        2.89448        2.79979     0.00574199
            104        2.89335        2.80069     0.00575683
            105        2.89184        2.80155     0.00576708
            106        2.88992        2.80239     0.00577261
            107        2.88756        2.80318     0.00577329
            108        2.88474        2.80394     0.00576901
            109        2.88143        2.80465     0.00575972
            110        2.87759        2.80531      0.0057454
            111        2.87319        2.80592     0.00572609
            112         2.8682        2.80648      0.0057019
            113        2.86259        2.80698     0.00567303
            114        2.85632        2.80741     0.00563975
            115        2.84936        2.80778      0.0056025
            116        2.84168        2.80807     0.00556182
            117        2.83324        2.80828     0.00551844
            118        2.82402        2.80842     0.00547329
            119        2.81397        2.80846     0.00542749
            120        2.80308        2.80842     0.00538245
            121        2.79132        2.80828     0.00533982
            122        2.77867        2.80803     0.00530156
            123        2.76511        2.80768     0.00526993
            124        2.75063        2.80722     0.00524748
            125        2.73523        2.80665     0.00523701
            126        2.71889        2.80595     0.00524156
            127        2.70164        2.80513     0.00526425
            128        2.68349        2.80418     0.00530821
            129        2.66446         2.8031     0.00537642
            130         2.6446        2.80188     0.00547155
            131        2.62396        2.80052     0.00559581
            132        2.60259        2.79902     0.00575082
            133        2.58057        2.79738      0.0059375
            134          2.558        2.79559     0.00615607
            135        2.53497        2.79366     0.00640602
            136        2.51161        2.79159     0.00668621
            137        2.48804        2.78937      0.0069949
            138        2.46441        2.78702     0.00732986
            139        2.44089        2.78453     0.00768849
            140        2.41763        2.78191     0.00806786
            141        2.39482        2.77916     0.00846485
            142        2.37264         2.7763     0.00887615
            143        2.35129        2.77333     0.00929836
            144        2.33096        2.77025     0.00972803
            145        2.31184        2.76709      0.0101617
            146        2.29412        2.76385      0.0105959
            147        2.27798        2.76055      0.0110273
            148        2.26359        2.75719      0.0114526
            149        2.25111        2.75379      0.0118687
            150        2.24067        2.75037      0.0122727
            151        2.23239        2.74694      0.0126617
            152        2.22637        2.74352      0.0130334
            153        2.22266        2.74011      0.0133854
            154        2.22132        2.73674      0.0137159
            155        2.22236        2.73343      0.0140231
            156        2.22576        2.73017      0.0143058
            157        2.23148        2.72699      0.0145631
            158        2.23945        2.72391      0.0147942
            159        2.24958        2.72093      0.0149989
            160        2.26176        2.71806      0.0151772
            161        2.27584        2.71531      0.0153295
            162        2.29168        2.71269      0.0154563
            163        2.30911        2.71022      0.0155585
            164        2.32795        2.70789      0.0156373
            165        2.34802        2.70571      0.0156939
            166        2.36913        2.70368      0.0157298
            167        2.39109        2.70181      0.0157465
            168        2.41373        2.70009      0.0157459
            169        2.43684        2.69853      0.0157296
            170        2.46027        2.69713      0.0156994
            171        2.48384        2.69589       0.015657
            172        2.50741        2.69479      0.0156043
            173        2.53082        2.69384      0.0155429
            174        2.55394        2.69304      0.0154743
            175        2.57666        2.69237      0.0154002
            176        2.59888        2.69184      0.0153218
            177        2.62049        2.69144      0.0152406
            178        2.64142        2.69116      0.0151575
            179        2.66159        2.69099      0.0150738
            180        2.68096        2.69094      0.0149901
            181        2.69948        2.69098      0.0149074
            182        2.71711        2.69113      0.0148262
            183        2.73382        2.69136       0.014747
            184        2.74959        2.69168      0.0146702
            185        2.76441        2.69207      0.0145962
            186        2.77827        2.69253      0.0145251
            187        2.79118        2.69306       0.014457
            188        2.80314        2.69365      0.0143919
            189        2.81415        2.69428      0.0143299
            190        2.82422        2.69497      0.0142708
            191        2.83338        2.69569      0.0142145
            192        2.84163        2.69645      0.0141607
            193          2.849        2.69724      0.0141094
            194        2.85551        2.69806      0.0140602
            195        2.86118         2.6989       0.014013
            196        2.86603        2.69975      0.0139674
            197        2.87011        2.70061      0.0139233
            198        2.87343        2.70149      0.0138803
            199        2.87605        2.70236      0.0138382
            200        2.87798        2.70324      0.0137969
            201        2.87928        2.70412       0.013756
            202        2.88001        2.70499      0.0137154
            203         2.8802        2.70585       0.013675
            204        2.87992         2.7067      0.0136345
            205        2.87924        2.70755       0.013594
            206        2.87822        2.70837      0.0135532
            207        2.87694        2.70919      0.0135122
            208        2.87547        2.70999      0.0134709
            209        2.87388        2.71077      0.0134292
            210        2.87227        2.71154      0.0133873
            211        2.87068         2.7123       0.013345
            212         2.8692        2.71304      0.0133026
            213        2.86787        2.71376        0.01326
            214        2.86675        2.71448      0.0132173
            215        2.86586        2.71518      0.0131745
            216        2.86522        2.71588      0.0131319
            217        2.86483        2.71656      0.0130893
            218        2.86469        2.71724      0.0130468
            219        2.86477        2.71792      0.0130047
            220        2.86503        2.71858      0.0129627
            221        2.86544        2.71925      0.0129211
            222        2.86593        2.71991      0.0128798
            223        2.86646        2.72057      0.0128388
            224        2.86698        2.72122      0.0127981
            225        2.86742        2.72187      0.0127577
            226        2.86775        2.72252      0.0127175
            227        2.86792        2.72316      0.0126776
            228         2.8679        2.72379      0.0126379
            229        2.86765        2.72442      0.0125983
            230        2.86716        2.72504      0.0125588
            231        2.86642        2.72565      0.0125194
            232        2.86542        2.72625      0.0124799
            233        2.86417        2.72685      0.0124404
            234        2.86267        2.72743      0.0124007
            235        2.86095          2.728       0.012361
            236        2.85902        2.72855      0.0123211
            237         2.8569        2.72909       0.012281
            238        2.85462        2.72962      0.0122407
            239        2.85222        2.73013      0.0122002
            240        2.84972        2.73063      0.0121596
            241        2.84715        2.73111      0.0121187
            242        2.84455        2.73158      0.0120777
            243        2.84194        2.73204      0.0120365
            244        2.83935        2.73248      0.0119952
            245        2.83681         2.7329      0.0119538
            246        2.83435        2.73332      0.0119123
            247        2.83198        2.73371      0.0118708
            248        2.82973         2.7341      0.0118293
            249        2.82761        2.73448      0.0117877
            250        2.82564        2.73484      0.0117462
            251        2.82382         2.7352      0.0117048
            252        2.82217        2.73554      0.0116634
            253        2.82068        2.73588      0.0116221
            254        2.81936        2.73621       0.011581
            255         2.8182        2.73653      0.0115401
            256         2.8172        2.73684      0.0114993
            257        2.81635        2.73715      0.0114587
            258        2.81563        2.73746      0.0114183
            259        2.81504        2.73776      0.0113782
            260        2.81456        2.73805      0.0113383
            261        2.81416        2.73834      0.0112986
            262        2.81383        2.73863      0.0112591
            263        2.81355        2.73892      0.0112199
            264        2.81329         2.7392      0.0111809
            265        2.81303        2.73948      0.0111422
            266        2.81274        2.73975      0.0111037
            267        2.81239        2.74002      0.0110655
            268        2.81197        2.74029      0.0110275
            269        2.81144        2.74056      0.0109896
            270        2.81078        2.74082       0.010952
            271        2.80996        2.74107      0.0109146
            272        2.80897        2.74132      0.0108773
            273        2.80777        2.74157      0.0108402
            274        2.80635         2.7418      0.0108032
            275        2.80469        2.74203      0.0107663
            276        2.80278        2.74225      0.0107296
            277        2.80061        2.74246      0.0106929
            278        2.79818        2.74266      0.0106563
            279         2.7955        2.74285      0.0106198
            280        2.79257        2.74303      0.0105834
            281         2.7894        2.74319       0.010547
            282        2.78604        2.74335      0.0105107
            283         2.7825        2.74348      0.0104744
            284        2.77883        2.74361      0.0104383
            285        2.77509        2.74372      0.0104023
            286        2.77132        2.74382      0.0103663
            287         2.7676         2.7439      0.0103305
            288        2.76398        2.74397      0.0102949
            289        2.76053        2.74403      0.0102594
            290        2.75734        2.74407      0.0102242
            291        2.75445        2.74411      0.0101891
            292        2.75193        2.74413      0.0101542
            293        2.74985        2.74415      0.0101196
            294        2.74824        2.74417      0.0100852
            295        2.74714        2.74418       0.010051
            296        2.74658        2.74419      0.0100171
            297        2.74658        2.74419     0.00998333
            298        2.74713         2.7442     0.00994984
            299        2.74823        2.74422     0.00991657
            300        2.74988        2.74424     0.00988353
            301        2.75205        2.74426     0.00985073
            302        2.75471         2.7443     0.00981817
            303        2.75783        2.74434     0.00978587
            304        2.76139         2.7444     0.00975384
            305        2.76533        2.74447      0.0097221
            306        2.76963        2.74455     0.00969068
            307        2.77423        2.74464      0.0096596
            308         2.7791        2.74476     0.00962888
            309        2.78418        2.74488     0.00959856
            310        2.78943        2.74503     0.00956868
            311         2.7948        2.74519     0.00953925
            312        2.80024        2.74536     0.00951031
            313         2.8057        2.74556     0.00948188
            314        2.81114        2.74577     0.00945398
            315         2.8165        2.74599     0.00942663
            316        2.82174        2.74623     0.00939985
            317        2.82681        2.74648     0.00937363
            318        2.83169        2.74675     0.00934798
            319        2.83633        2.74703      0.0093229
            320         2.8407        2.74733     0.00929836
            321        2.84477        2.74763     0.00927434
            322        2.84853        2.74794     0.00925083
            323        2.85195        2.74826      0.0092278
            324        2.85501        2.74859      0.0092052
            325        2.85771        2.74893     0.00918299
            326        2.86004        2.74927     0.00916115
            327        2.86198        2.74962     0.00913961
            328        2.86354        2.74996     0.00911835
            329        2.86472        2.75031      0.0090973
            330        2.86552        2.75066     0.00907643
            331        2.86594        2.75101     0.00905569
            332        2.86598        2.75136     0.00903503
            333        2.86566         2.7517     0.00901441
            334        2.86498        2.75204      0.0089938
            335        2.86395        2.75237     0.00897316
            336        2.86258         2.7527     0.00895245
            337        2.86088        2.75302     0.00893164
            338        2.85886        2.75333      0.0089107
            339        2.85654        2.75364     0.00888961
            340        2.85391        2.75393     0.00886836
            341        2.85101        2.75422     0.00884692
            342        2.84784        2.75449     0.00882528
            343        2.84441        2.75475     0.00880345
            344        2.84075          2.755      0.0087814
            345        2.83686        2.75524     0.00875916
            346        2.83277        2.75547     0.00873671
            347        2.82849        2.75568     0.00871406
            348        2.82403        2.75587     0.00869124
            349        2.81943        2.75605     0.00866824
            350        2.81468        2.75622     0.00864509
            351        2.80983        2.75637     0.00862181
            352        2.80488        2.75651     0.00859842
            353        2.79985        2.75663     0.00857494
            354        2.79478        2.75674     0.00855139
            355        2.78969        2.75684     0.00852781
            356         2.7846        2.75691     0.00850421
            357        2.77953        2.75698     0.00848062
            358        2.77452        2.75703     0.00845708
            359        2.76959        2.75706     0.00843359
            360        2.76476        2.75708     0.00841019
            361        2.76007        2.75709      0.0083869
            362        2.75553        2.75709     0.00836373
            363        2.75117        2.75707     0.00834071
            364        2.74701        2.75704     0.00831784
            365        2.74306          2.757     0.00829514
            366        2.73934        2.75696     0.00827261
            367        2.73584         2.7569     0.00825027
            368        2.73258        2.75683     0.00822812
            369        2.72955        2.75676     0.00820615
            370        2.72672        2.75668     0.00818437
            371         2.7241        2.75659     0.00816279
            372        2.72164         2.7565     0.00814138
            373        2.71934         2.7564     0.00812017
            374        2.71715        2.75629     0.00809913
            375        2.71505        2.75618     0.00807828
            376        2.71301        2.75607     0.00805761
            377        2.71098        2.75595     0.00803713
            378        2.70895        2.75582     0.00801683
            379        2.70687        2.75569     0.00799671
            380        2.70473        2.75556     0.00797679
            381        2.70249        2.75542     0.00795707
            382        2.70015        2.75527     0.00793756
            383        2.69768        2.75512     0.00791826
            384        2.69507        2.75497     0.00789918
            385        2.69232        2.75481     0.00788034
            386        2.68943        2.75464     0.00786174
            387        2.68638        2.75446     0.00784341
            388        2.68319        2.75428     0.00782534
            389        2.67986        2.75408     0.00780757
            390         2.6764        2.75389     0.00779009
            391        2.67282        2.75368     0.00777292
            392        2.66913        2.75346     0.00775608
            393        2.66535        2.75324     0.00773959
            394         2.6615        2.75301     0.00772345
            395         2.6576        2.75276     0.00770767
            396        2.65367        2.75251     0.00769227
            397        2.64974        2.75225     0.00767724
            398        2.64583        2.75199     0.00766261
            399        2.64198        2.75171     0.00764836
            400        2.63821        2.75143      0.0076345
            401        2.63455        2.75114     0.00762103
            402        2.63105        2.75084     0.00760792
            403        2.62772        2.75053     0.00759518
            404        2.62461        2.75022     0.00758277
            405        2.62175         2.7499     0.00757068
            406        2.61917        2.74958     0.00755888
            407        2.61689        2.74926     0.00754733
            408        2.61495        2.74893     0.00753601
            409        2.61338        2.74859     0.00752487
            410        2.61219        2.74826     0.00751386
            411        2.61141        2.74793     0.00750295
            412        2.61105         2.7476      0.0074921
            413        2.61111        2.74727     0.00748124
            414         2.6116        2.74694     0.00747034
            415        2.61251        2.74661     0.00745936
            416        2.61383         2.7463     0.00744826
            417        2.61553        2.74598       0.007437
            418         2.6176        2.74567     0.00742554
            419        2.61999        2.74537     0.00741388
            420        2.62266        2.74508     0.00740198
            421        2.62557         2.7448     0.00738984
            422        2.62868        2.74452     0.00737745
            423        2.63192        2.74426     0.00736481
            424        2.63526          2.744     0.00735192
            425        2.63866        2.74375      0.0073388
            426        2.64207        2.74351     0.00732546
            427        2.64546        2.74328      0.0073119
            428        2.64881        2.74306     0.00729815
            429        2.65208        2.74285     0.00728421
            430        2.65527        2.74265     0.00727012
            431        2.65834        2.74245     0.00725588
            432        2.66129        2.74226     0.00724152
            433        2.66411        2.74208     0.00722705
            434        2.66678        2.74191     0.00721248
            435        2.66929        2.74174     0.00719783
            436        2.67163        2.74158     0.00718311
            437         2.6738        2.74143     0.00716835
            438        2.67579        2.74128     0.00715355
            439        2.67758        2.74113     0.00713873
            440        2.67917        2.74099     0.00712389
            441        2.68056        2.74085     0.00710906
            442        2.68174        2.74072     0.00709423
            443        2.68273        2.74059     0.00707942
            444        2.68353        2.74046     0.00706465
            445        2.68415        2.74033      0.0070499
            446        2.68461        2.74021      0.0070352
            447        2.68493        2.74009     0.00702055
            448        2.68512        2.73996     0.00700595
            449        2.68522        2.73984     0.00699141
            450        2.68526        2.73972     0.00697693
            451        2.68526         2.7396      0.0069625
            452        2.68526        2.73948     0.00694814
            453         2.6853        2.73936     0.00693383
            454         2.6854        2.73924     0.00691957
            455        2.68561        2.73912     0.00690537
            456        2.68595        2.73901     0.00689121
            457        2.68645        2.73889     0.00687709
            458        2.68715        2.73878       0.006863
            459        2.68806        2.73867     0.00684894
            460        2.68921        2.73856     0.00683489
            461        2.69061        2.73846     0.00682086
            462        2.69227        2.73836     0.00680683
            463        2.69419        2.73826      0.0067928
            464        2.69637        2.73817     0.00677876
            465        2.69881        2.73809     0.00676471
            466        2.70148        2.73801     0.00675065
            467        2.70437        2.73794     0.00673658
            468        2.70744        2.73787      0.0067225
            469        2.71067        2.73781     0.00670841
            470        2.71403        2.73776     0.00669433
            471        2.71747        2.73772     0.00668026
            472        2.72096        2.73768      0.0066662
            473        2.72447        2.73765     0.00665216
            474        2.72794        2.73763     0.00663816
            475        2.73136        2.73762      0.0066242
            476        2.73468        2.73762     0.00661028
            477        2.73786        2.73762     0.00659643
            478        2.74089        2.73762     0.00658263
            479        2.74374        2.73764      0.0065689
            480        2.74638        2.73765     0.00655524
            481        2.74879        2.73768     0.00654165
            482        2.75096         2.7377     0.00652814
            483        2.75288        2.73774      0.0065147
            484        2.75452        2.73777     0.00650133
            485         2.7559        2.73781     0.00648803
            486        2.75701        2.73785      0.0064748
            487        2.75783        2.73789     0.00646164
            488        2.75838        2.73793     0.00644853
            489        2.75865        2.73797     0.00643549
            490        2.75866        2.73801     0.00642249
            491        2.75839        2.73806     0.00640954
            492        2.75787         2.7381     0.00639664
            493        2.75709        2.73814     0.00638378
            494        2.75608        2.73817     0.00637096
            495        2.75483         2.7382     0.00635818
            496        2.75335        2.73824     0.00634544
            497        2.75166        2.73826     0.00633273
            498        2.74976        2.73829     0.00632005
            499        2.74767         2.7383     0.00630742
            500        2.74539        2.73832     0.00629482
            501        2.74294        2.73833     0.00628226
            502        2.74032        2.73833     0.00626975
            503        2.73754        2.73833     0.00625728
            504        2.73461        2.73832     0.00624487
            505        2.73154        2.73831     0.00623252
            506        2.72834        2.73829     0.00622023
            507          2.725        2.73826     0.00620802
            508        2.72154        2.73823     0.00619589
            509        2.71795        2.73819     0.00618384
            510        2.71425        2.73814     0.00617189
            511        2.71044        2.73809     0.00616005
            512        2.70651        2.73803     0.00614833
            513        2.70247        2.73796     0.00613674
            514        2.69833        2.73788     0.00612528
            515        2.69409         2.7378     0.00611398
            516        2.68976         2.7377     0.00610284
            517        2.68533         2.7376     0.00609187
            518        2.68083        2.73749      0.0060811
            519        2.67626        2.73737     0.00607053
            520        2.67163        2.73725     0.00606017
            521        2.66696        2.73711     0.00605004
            522        2.66227        2.73697     0.00604015
            523        2.65758        2.73682     0.00603051
            524        2.65291        2.73666     0.00602112
            525        2.64828        2.73649     0.00601201
            526        2.64373        2.73631     0.00600316
            527        2.63927        2.73613      0.0059946
            528        2.63494        2.73594     0.00598631
            529        2.63076        2.73574     0.00597829
            530        2.62676        2.73553     0.00597055
            531        2.62296        2.73532     0.00596306
            532         2.6194         2.7351     0.00595584
            533         2.6161        2.73488     0.00594884
            534        2.61307        2.73465     0.00594208
            535        2.61034        2.73442     0.00593551
            536        2.60793        2.73418     0.00592913
            537        2.60585        2.73394      0.0059229
            538        2.60411         2.7337     0.00591681
            539        2.60273        2.73346     0.00591082
            540        2.60171        2.73322      0.0059049
            541        2.60106        2.73297     0.00589904
            542        2.60077        2.73273      0.0058932
            543        2.60084        2.73248     0.00588735
            544        2.60128        2.73224     0.00588146
            545        2.60205          2.732     0.00587552
            546        2.60315        2.73177      0.0058695
            547        2.60456        2.73154     0.00586337
            548        2.60626        2.73131     0.00585713
            549        2.60821        2.73108     0.00585075
            550        2.61039        2.73086     0.00584422
            551        2.61277        2.73065     0.00583755
            552         2.6153        2.73044     0.00583071
            553        2.61797        2.73024     0.00582371
            554        2.62072        2.73004     0.00581655
            555        2.62354        2.72985     0.00580924
            556        2.62638        2.72966     0.00580177
            557        2.62922        2.72948     0.00579415
            558        2.63203        2.72931      0.0057864
            559        2.63478        2.72914     0.00577852
            560        2.63746        2.72897     0.00577052
            561        2.64005        2.72882     0.00576241
            562        2.64252        2.72866      0.0057542
            563        2.64488        2.72851     0.00574591
            564        2.64711        2.72837     0.00573753
            565        2.64921        2.72823     0.00572909
            566        2.65116        2.72809     0.00572058
            567        2.65297        2.72796     0.00571203
            568        2.65463        2.72783     0.00570343
            569        2.65616         2.7277      0.0056948
            570        2.65754        2.72758     0.00568614
            571        2.65878        2.72746     0.00567746
            572        2.65989        2.72734     0.00566876
            573        2.66086        2.72723     0.00566005
            574        2.66171        2.72711     0.00565134
            575        2.66244          2.727     0.00564263
            576        2.66304        2.72689     0.00563393
            577        2.66354        2.72678     0.00562524
            578        2.66392        2.72667     0.00561655
            579         2.6642        2.72656     0.00560789
            580        2.66439        2.72646     0.00559925
            581        2.66448        2.72635     0.00559062
            582        2.66448        2.72624     0.00558203
            583        2.66441        2.72614     0.00557346
            584        2.66425        2.72603     0.00556493
            585        2.66402        2.72592     0.00555642
            586        2.66373        2.72582     0.00554795
            587        2.66337        2.72571     0.00553952
            588        2.66295        2.72561     0.00553113
            589        2.66248         2.7255     0.00552278
            590        2.66197        2.72539     0.00551447
            591         2.6614        2.72528      0.0055062
            592         2.6608        2.72517     0.00549797
            593        2.66016        2.72506      0.0054898
            594        2.65948        2.72495     0.00548166
            595        2.65877        2.72484     0.00547358
            596        2.65804        2.72473     0.00546554
            597        2.65728        2.72462     0.00545756
            598         2.6565         2.7245     0.00544962
            599         2.6557        2.72439     0.00544173
            600        2.65488        2.72427     0.00543389
            601        2.65404        2.72416     0.00542611
            602        2.65318        2.72404     0.00541838
            603        2.65231        2.72392      0.0054107
            604        2.65143         2.7238     0.00540307
            605        2.65052        2.72368      0.0053955
            606         2.6496        2.72356     0.00538798
            607        2.64866        2.72343     0.00538051
            608        2.64771        2.72331      0.0053731
            609        2.64673        2.72318     0.00536575
            610        2.64573        2.72305     0.00535846
            611         2.6447        2.72293     0.00535122
            612        2.64365         2.7228     0.00534405
            613        2.64257        2.72267     0.00533693
            614        2.64146        2.72253     0.00532988
            615         2.6403         2.7224     0.00532289
            616        2.63911        2.72226     0.00531596
            617        2.63787        2.72213     0.00530911
            618        2.63659        2.72199     0.00530232
            619        2.63525        2.72185     0.00529561
            620        2.63386        2.72171     0.00528897
            621        2.63241        2.72156      0.0052824
            622        2.63089        2.72142     0.00527592
            623        2.62931        2.72127     0.00526952
            624        2.62766        2.72112     0.00526321
            625        2.62595        2.72097       0.005257
            626        2.62416        2.72081     0.00525087
            627         2.6223        2.72066     0.00524485
            628        2.62036         2.7205     0.00523893
            629        2.61836        2.72033     0.00523311
            630        2.61629        2.72017     0.00522741
            631        2.61415           2.72     0.00522183
            632        2.61195        2.71983     0.00521636
            633        2.60969        2.71966     0.00521102
            634        2.60738        2.71948     0.00520581
            635        2.60503         2.7193     0.00520073
            636        2.60265        2.71912     0.00519579
            637        2.60025        2.71893     0.00519098
            638        2.59784        2.71874     0.00518632
            639        2.59543        2.71855     0.00518179
            640        2.59303        2.71835      0.0051774
            641        2.59066        2.71815     0.00517316
            642        2.58834        2.71795     0.00516905
            643        2.58607        2.71774     0.00516508
            644        2.58388        2.71754     0.00516124
            645        2.58178        2.71732     0.00515752
            646        2.57978        2.71711     0.00515393
            647         2.5779         2.7169     0.00515046
            648        2.57615        2.71668     0.00514709
            649        2.57454        2.71646     0.00514381
            650        2.57308        2.71624     0.00514063
            651        2.57178        2.71602     0.00513752
            652        2.57065         2.7158     0.00513447
            653         2.5697        2.71557     0.00513148
            654        2.56892        2.71535     0.00512853
            655        2.56832        2.71512     0.00512561
            656         2.5679         2.7149     0.00512271
            657        2.56765        2.71467     0.00511982
            658        2.56758        2.71445     0.00511691
            659        2.56768        2.71423     0.00511399
            660        2.56793        2.71401     0.00511105
            661        2.56834        2.71379     0.00510806
            662        2.56889        2.71357     0.00510503
            663        2.56957        2.71335     0.00510195
            664        2.57037        2.71313     0.00509881
            665        2.57128        2.71292      0.0050956
            666        2.57228        2.71271     0.00509233
            667        2.57336         2.7125     0.00508897
            668        2.57452        2.71229     0.00508555
            669        2.57573        2.71209     0.00508204
            670        2.57699        2.71189     0.00507845
            671        2.57828        2.71169     0.00507479
            672        2.57959        2.71149     0.00507104
            673        2.58091         2.7113     0.00506722
            674        2.58223        2.71111     0.00506332
            675        2.58355        2.71092     0.00505934
            676        2.58485        2.71073     0.00505529
            677        2.58612        2.71055     0.00505117
            678        2.58736        2.71037     0.00504699
            679        2.58856        2.71019     0.00504275
            680        2.58972        2.71001     0.00503844
            681        2.59084        2.70983     0.00503408
            682         2.5919        2.70966     0.00502967
            683        2.59291        2.70949     0.00502521
            684        2.59386        2.70932      0.0050207
            685        2.59476        2.70915     0.00501616
            686        2.59559        2.70899     0.00501158
            687        2.59637        2.70883     0.00500696
            688        2.59709        2.70866     0.00500232
            689        2.59776         2.7085     0.00499765
            690        2.59836        2.70834     0.00499295
            691        2.59892        2.70818     0.00498824
            692        2.59941        2.70803     0.00498351
            693        2.59986        2.70787     0.00497876
            694        2.60025        2.70772       0.004974
            695        2.60059        2.70756     0.00496923
            696        2.60089        2.70741     0.00496445
            697        2.60114        2.70726     0.00495967
            698        2.60134         2.7071     0.00495489
            699         2.6015        2.70695      0.0049501
            700        2.60162         2.7068     0.00494532
            701        2.60169        2.70665     0.00494053
            702        2.60172         2.7065     0.00493576
            703        2.60171        2.70635     0.00493099
            704        2.60165        2.70621     0.00492622
            705        2.60155        2.70606     0.00492147
            706        2.60141        2.70591     0.00491673
            707        2.60122        2.70576     0.00491201
            708        2.60098        2.70561      0.0049073
            709        2.60068        2.70546     0.00490261
            710        2.60034        2.70532     0.00489794
            711        2.59993        2.70517     0.00489329
            712        2.59946        2.70502     0.00488867
            713        2.59894        2.70487     0.00488408
            714        2.59834        2.70472     0.00487952
            715        2.59767        2.70457     0.00487499
            716        2.59693        2.70442      0.0048705
            717        2.59611        2.70427     0.00486605
            718        2.59521        2.70412     0.00486164
            719        2.59422        2.70397     0.00485728
            720        2.59315        2.70381     0.00485297
            721        2.59198        2.70366     0.00484872
            722        2.59073         2.7035     0.00484453
            723        2.58938        2.70334      0.0048404
            724        2.58794        2.70318     0.00483633
            725        2.58641        2.70302     0.00483234
            726        2.58478        2.70286     0.00482843
            727        2.58305        2.70269      0.0048246
            728        2.58124        2.70253     0.00482086
            729        2.57933        2.70236     0.00481721
            730        2.57734        2.70219     0.00481365
            731        2.57526        2.70201      0.0048102
            732         2.5731        2.70184     0.00480685
            733        2.57087        2.70166     0.00480361
            734        2.56857        2.70148     0.00480049
            735         2.5662        2.70129     0.00479748
            736        2.56378        2.70111      0.0047946
