#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          44   -0.472795   -0.473104 9.95275e-05
          45   -0.472707   -0.473095 9.77057e-05
          46   -0.473064   -0.473094 9.55838e-05
          47    -0.47206   -0.473072 9.60487e-05
          48   -0.472978    -0.47307 9.40675e-05
          49    -0.47285   -0.473066 9.22551e-05
          50   -0.472868   -0.473062 9.04946e-05
          51   -0.473318   -0.473067 8.88596e-05
          52   -0.472924   -0.473064 8.71931e-05
          53   -0.472492   -0.473053 8.62127e-05
          54   -0.472676   -0.473046 8.48979e-05
          55    -0.47356   -0.473056 8.38662e-05
          56   -0.472504   -0.473046 8.29442e-05
          57   -0.472752   -0.473041 8.16491e-05
          58   -0.472352   -0.473029 8.10998e-05
          59   -0.473123    -0.47303  7.9741e-05
          60   -0.473539   -0.473039 7.88613e-05
          61   -0.473273   -0.473043 7.76619e-05
          62   -0.472455   -0.473033 7.69849e-05
          63   -0.473394   -0.473039 7.59754e-05
          64   -0.473191   -0.473041 7.48255e-05
          65   -0.473378   -0.473046 7.38534e-05
          66   -0.472924   -0.473045 7.27577e-05
          67   -0.473153   -0.473046 7.16897e-05
          68   -0.472331   -0.473036 7.14034e-05
          69   -0.473697   -0.473045 7.10098e-05
          70   -0.473263   -0.473048 7.00634e-05
          71   -0.472484    -0.47304 6.95252e-05
          72     -0.4716    -0.47302 7.13798e-05
          73   -0.473542   -0.473028 7.07593e-05
          74   -0.472701   -0.473023 6.99405e-05
          75   -0.472946   -0.473022 6.90155e-05
          76   -0.471815   -0.473006 6.99118e-05
          77   -0.473476   -0.473012 6.92692e-05
          78   -0.471588   -0.472994  7.0746e-05
          79   -0.472575   -0.472989 7.00495e-05
          80     -0.4728   -0.472986 6.92135e-05
          81   -0.473139   -0.472988 6.83846e-05
          82   -0.473003   -0.472988 6.75509e-05
          83   -0.473754   -0.472998 6.73641e-05
          84   -0.473171      -0.473 6.65936e-05
          85   -0.473074   -0.473001 6.58159e-05
          86   -0.473944   -0.473012 6.59588e-05
          87   -0.472621   -0.473007 6.53532e-05
          88   -0.474336   -0.473022 6.63312e-05
          89   -0.473504   -0.473028 6.58066e-05
          90   -0.472523   -0.473022 6.53142e-05
          91   -0.472187   -0.473013  6.5238e-05
          92   -0.472386   -0.473006 6.48839e-05
          93   -0.473397    -0.47301 6.43224e-05
          94    -0.47349   -0.473015 6.38406e-05
          95    -0.47243   -0.473009 6.34649e-05
          96   -0.472991   -0.473009 6.28041e-05
          97   -0.473068    -0.47301 6.21597e-05
          98   -0.472819   -0.473008 6.15558e-05
          99   -0.473117   -0.473009  6.0944e-05
         100   -0.473403   -0.473013  6.0462e-05
           1   -0.482849   -0.482849           0
           2   -0.483352     -0.4831 0.000177993
           3   -0.483648   -0.483283 0.000190536
           4   -0.483022   -0.483218 0.000153663
           5   -0.482745   -0.483123 0.000149181
           6    -0.48328   -0.483149 0.000126577
           7   -0.484531   -0.483347 0.000212545
           8   -0.483427   -0.483357 0.000186212
           9   -0.484396   -0.483472 0.000198141
          10   -0.483231   -0.483448 0.000179782
          11   -0.484164   -0.483513  0.00017483
          12   -0.483186   -0.483486 0.000162374
          13   -0.482763    -0.48343 0.000159123
          14   -0.484791   -0.483527 0.000174948
          15   -0.483093   -0.483498 0.000165669
          16   -0.484322    -0.48355 0.000163106
          17   -0.484618   -0.483613 0.000165171
          18   -0.482006   -0.483523 0.000178498
          19   -0.483242   -0.483509 0.000169717
          20   -0.484083   -0.483537 0.000163642
          21   -0.483458   -0.483534 0.000155894
          22   -0.483575   -0.483535 0.000148819
          23   -0.483939   -0.483553 0.000143381
          24   -0.483343   -0.483544 0.000137673
          25   -0.483923   -0.483559 0.000132998
          26   -0.483469   -0.483556 0.000127928
          27    -0.48343   -0.483551 0.000123275
          28    -0.48355   -0.483551 0.000118872
          29    -0.48339   -0.483546 0.000114903
          30   -0.483117   -0.483531 0.000111958
          31   -0.483678   -0.483536 0.000108447
          32    -0.48448   -0.483566 0.000108998
          33   -0.482167   -0.483523 0.000113637
          34    -0.48435   -0.483548 0.000112868
          35   -0.482637   -0.483522   0.0001126
          36   -0.483043   -0.483508 0.000110255
          37   -0.483184     -0.4835 0.000107622
          38   -0.483495   -0.483499  0.00010479
          39   -0.482358    -0.48347 0.000106113
          40   -0.484462   -0.483495 0.000106316
          41    -0.48416   -0.483511 0.000104953
          42     -0.4836   -0.483513 0.000102475
          43    -0.48174   -0.483472 0.000108069
