#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          52   -0.473451   -0.473052 0.000414888
          53   -0.470947   -0.473013 0.000408958
          54   -0.469399   -0.472946 0.000406822
          55   -0.476548   -0.473011 0.000404664
          56   -0.469969   -0.472957 0.000401069
          57   -0.476061   -0.473011 0.000397713
          58   -0.477102   -0.473082 0.000397059
          59   -0.475358    -0.47312 0.000392198
          60   -0.472715   -0.473114  0.00038572
          61   -0.468076   -0.473031 0.000388136
          62   -0.470259   -0.472986 0.000384442
          63   -0.467474   -0.472899 0.000388169
          64   -0.467578   -0.472816 0.000390907
          65   -0.475523   -0.472857 0.000387105
          66   -0.473645   -0.472869 0.000381423
          67   -0.472975   -0.472871 0.000375734
          68   -0.477505   -0.472939 0.000376337
          69    -0.47381   -0.472952 0.000371094
          70   -0.470736    -0.47292  0.00036714
          71   -0.471487     -0.4729 0.000362524
          72   -0.470214   -0.472863 0.000359402
          73   -0.472888   -0.472863 0.000354479
          74   -0.477461   -0.472925 0.000355093
          75   -0.476815   -0.472977 0.000354126
          76   -0.467802   -0.472909 0.000355952
          77    -0.47357   -0.472917 0.000351433
          78   -0.473073   -0.472919 0.000346933
          79   -0.467613   -0.472852 0.000348983
          80   -0.472832   -0.472852  0.00034462
          81   -0.476605   -0.472898 0.000343467
          82   -0.473142   -0.472901 0.000339291
          83   -0.477413   -0.472956  0.00033953
          84    -0.46862   -0.472904 0.000339389
          85   -0.476985   -0.472952 0.000338775
          86   -0.474475    -0.47297 0.000335299
          87   -0.468374   -0.472917 0.000335581
          88   -0.470709   -0.472892 0.000332704
          89   -0.473151   -0.472895 0.000328978
          90   -0.475482   -0.472923 0.000326576
          91   -0.474922   -0.472945 0.000323725
          92   -0.475985   -0.472978 0.000321888
          93    -0.47158   -0.472963 0.000318777
          94   -0.477666   -0.473013 0.000319288
          95   -0.468871    -0.47297 0.000318891
          96   -0.477001   -0.473012 0.000318322
          97   -0.467697   -0.472957 0.000319722
          98   -0.475623   -0.472984 0.000317615
          99   -0.470284   -0.472957 0.000315575
         100   -0.481223    -0.47304 0.000323064
           1   -0.488371   -0.488371           0
           2   -0.478882   -0.483626  0.00335466
           3   -0.481461   -0.482905  0.00231276
           4   -0.478294   -0.481752  0.00200135
           5   -0.485112   -0.482424   0.0017102
           6   -0.485993   -0.483019  0.00152512
           7    -0.48167   -0.482826  0.00131937
           8   -0.484664   -0.483056  0.00117427
           9   -0.478019   -0.482496  0.00116957
          10   -0.480585   -0.482305  0.00106811
          11   -0.487956   -0.482819  0.00108757
          12   -0.482358    -0.48278 0.000997616
          13   -0.482625   -0.482769 0.000920948
          14   -0.483168   -0.482797 0.000855608
          15   -0.478685   -0.482523 0.000841343
          16    -0.48772   -0.482848 0.000849144
          17   -0.484676   -0.482955 0.000805978
          18    -0.48315   -0.482966 0.000761274
          19    -0.48597   -0.483124 0.000737437
          20   -0.483594   -0.483148 0.000700939
          21   -0.482123   -0.483099 0.000669257
          22   -0.481854   -0.483042 0.000641225
          23   -0.482668   -0.483026 0.000613552
          24   -0.483677   -0.483053 0.000588586
          25   -0.483025   -0.483052 0.000565044
          26    -0.48204   -0.483013  0.00054465
          27   -0.486128   -0.483128 0.000536558
          28    -0.48692   -0.483264 0.000534208
          29   -0.487634   -0.483415 0.000536617
          30   -0.483285    -0.48341 0.000518747
          31   -0.484628   -0.483449 0.000503498
          32   -0.490414   -0.483667 0.000532733
          33    -0.48209   -0.483619 0.000518729
          34   -0.483737   -0.483623 0.000503483
          35   -0.479556   -0.483507 0.000502327
          36   -0.482531   -0.483479 0.000489104
          37    -0.48479   -0.483515 0.000477165
          38   -0.482582    -0.48349  0.00046524
          39   -0.482786   -0.483472  0.00045366
          40   -0.483107   -0.483463 0.000442411
          41    -0.48165   -0.483419 0.000433826
          42   -0.480381   -0.483347 0.000429484
          43    -0.48812   -0.483458 0.000433607
          44   -0.481178   -0.483406 0.000426835
          45   -0.485519   -0.483453 0.000419927
          46   -0.484306   -0.483471 0.000411207
          47   -0.487297   -0.483553 0.000410437
          48   -0.485739   -0.483598 0.000404405
          49   -0.484276   -0.483612 0.000396388
          50   -0.486899   -0.483678 0.000393875
          51   -0.483443   -0.483673 0.000386179
          52   -0.483956   -0.483679  0.00037879
          53   -0.483431   -0.483674 0.000371672
          54   -0.479786   -0.483602 0.000371698
          55   -0.479491   -0.483527 0.000372378
          56   -0.484103   -0.483538 0.000365871
          57    -0.48199    -0.48351 0.000360458
          58   -0.486989    -0.48357 0.000359198
          59   -0.478603   -0.483486 0.000362843
          60    -0.48591   -0.483527 0.000359039
          61   -0.482931   -0.483517 0.000353285
          62   -0.479117   -0.483446 0.000354642
          63   -0.485519   -0.483479 0.000350536
          64   -0.485873   -0.483516 0.000347049
          65   -0.479483   -0.483454 0.000347212
          66   -0.483877   -0.483461 0.000342011
          67   -0.482271   -0.483443 0.000337367
          68    -0.48222   -0.483425 0.000332885
          69   -0.485524   -0.483455 0.000329448
          70    -0.48289   -0.483447 0.000324841
          71   -0.479058   -0.483385 0.000326096
          72   -0.487208   -0.483438  0.00032586
          73   -0.482089    -0.48342 0.000321921
          74   -0.484492   -0.483434 0.000317896
          75   -0.479309   -0.483379 0.000318382
          76    -0.48066   -0.483344 0.000316197
          77   -0.487564   -0.483398 0.000316805
          78   -0.480896   -0.483366 0.000314365
          79   -0.479784   -0.483321 0.000313638
          80   -0.489288   -0.483396 0.000318464
          81   -0.481374   -0.483371 0.000315509
          82   -0.482571   -0.483361 0.000311812
          83   -0.484162   -0.483371 0.000308204
          84   -0.482946   -0.483365 0.000304576
          85   -0.480864   -0.483336 0.000302412
          86    -0.48446   -0.483349 0.000299177
          87   -0.486536   -0.483386 0.000297972
          88   -0.483908   -0.483392 0.000294645
          89   -0.483699   -0.483395 0.000291355
          90   -0.482682   -0.483387 0.000288225
          91   -0.475394   -0.483299 0.000298141
          92   -0.479495   -0.483258 0.000297754
          93   -0.491388   -0.483345 0.000307117
          94   -0.484348   -0.483356 0.000304035
          95   -0.486372   -0.483388 0.000302488
          96   -0.484039   -0.483395 0.000299413
          97   -0.483928     -0.4834 0.000296376
          98   -0.482564   -0.483392 0.000293475
          99   -0.483269    -0.48339 0.000290513
         100   -0.484652   -0.483403 0.000287882
           1   -0.490513   -0.490513           0
           2   -0.495447    -0.49298  0.00174436
           3    -0.49631    -0.49409  0.00147432
           4   -0.491175   -0.493361  0.00127317
           5   -0.498255    -0.49434  0.00134298
           6   -0.492814   -0.494086  0.00114299
           7   -0.496264   -0.494397   0.0010212
           8    -0.49257   -0.494169 0.000918735
           9   -0.497234   -0.494509 0.000877514
          10    -0.49414   -0.494472  0.00079054
          11   -0.496369   -0.494645 0.000737243
          12   -0.494699   -0.494649  0.00067582
          13   -0.497676   -0.494882 0.000662724
          14   -0.497855   -0.495094 0.000648527
          15   -0.503094   -0.495628 0.000794898
          16   -0.491546   -0.495373 0.000785086
          17   -0.496621   -0.495446 0.000742333
          18   -0.493422   -0.495334 0.000709556
          19   -0.493404   -0.495232 0.000679442
          20   -0.500244   -0.495483 0.000690138
          21   -0.500079   -0.495701 0.000691105
          22   -0.490887   -0.495483 0.000693469
          23   -0.492087   -0.495335 0.000678852
          24   -0.496456   -0.495382 0.000652172
          25   -0.499218   -0.495535 0.000643881
          26   -0.496346   -0.495566 0.000619871
          27   -0.493677   -0.495496 0.000600852
          28   -0.491388    -0.49535 0.000597043
          29   -0.493313   -0.495279 0.000580572
          30   -0.496095   -0.495307 0.000561856
          31   -0.491442   -0.495182 0.000557391
          32   -0.492489   -0.495098 0.000546289
          33   -0.498555   -0.495203 0.000539687
          34   -0.491691   -0.495099 0.000533607
          35    -0.49182   -0.495006  0.00052652
          36   -0.498099   -0.495091 0.000518857
          37   -0.493715   -0.495054 0.000506166
          38   -0.493095   -0.495003 0.000495464
          39   -0.489193   -0.494854 0.000504654
          40   -0.494451   -0.494844 0.000492138
          41   -0.497479   -0.494908 0.000484314
          42   -0.491324   -0.494823 0.000480243
          43   -0.494697    -0.49482 0.000469084
          44   -0.491164   -0.494737 0.000465722
