#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         144   -0.185931   -0.116356  0.00455773
         145   -0.188028    -0.11685  0.00455302
         146   -0.164338   -0.117175  0.00453344
         147   -0.159138   -0.117461  0.00451158
         148   -0.176762   -0.117861  0.00449885
         149   -0.171267    -0.11822  0.00448291
         150   -0.178578   -0.118622  0.00447105
         151   -0.170746   -0.118967  0.00445474
         152   -0.162073   -0.119251  0.00443445
         153   -0.180531   -0.119652  0.00442352
         154   -0.175307   -0.120013  0.00440954
         155   -0.184712    -0.12043   0.0044008
         156   -0.168041   -0.120736  0.00438316
         157   -0.180273   -0.121115  0.00437161
         158     -0.1951   -0.121583  0.00436895
         159   -0.191189   -0.122021  0.00436335
         160    -0.18769   -0.122431  0.00435534
         161   -0.191857   -0.122862  0.00434958
         162   -0.191771   -0.123288  0.00434348
         163   -0.192859   -0.123715  0.00433776
         164   -0.201967   -0.124192  0.00433747
         165   -0.203494   -0.124672  0.00433773
         166   -0.173599   -0.124967   0.0043216
         167   -0.205753   -0.125451  0.00432271
         168   -0.193501   -0.125856  0.00431592
         169    -0.19983   -0.126294  0.00431252
         170   -0.209489   -0.126783  0.00431483
         171   -0.215906   -0.127304  0.00432096
         172   -0.216542   -0.127823  0.00432687
         173   -0.212348   -0.128312  0.00432936
         174   -0.212922   -0.128798   0.0043317
         175   -0.220508   -0.129322  0.00433853
         176    -0.21972   -0.129836  0.00434418
         177   -0.234714   -0.130428  0.00435986
         178   -0.238421   -0.131035  0.00437737
         179   -0.235197   -0.131617  0.00439143
         180   -0.235995   -0.132197  0.00440515
         181    -0.23356   -0.132757  0.00441627
         182   -0.240201   -0.133347  0.00443128
         183   -0.236214   -0.133909  0.00444258
         184   -0.251294   -0.134547  0.00446401
         185   -0.240213   -0.135118  0.00447627
         186    -0.24967   -0.135734  0.00449437
         187   -0.228628   -0.136231   0.0044977
         188   -0.230439   -0.136732  0.00450161
         189   -0.226431   -0.137207  0.00450274
         190   -0.225242    -0.13767  0.00450282
         191   -0.235002    -0.13818  0.00450799
         192    -0.22774   -0.138646  0.00450858
         193   -0.254875   -0.139248  0.00452526
         194   -0.258376   -0.139862   0.0045434
         195   -0.255126   -0.140453  0.00455839
         196   -0.256033   -0.141043  0.00457312
         197    -0.27222   -0.141709  0.00459813
         198   -0.277519   -0.142395  0.00462578
         199    -0.27003   -0.143036  0.00464679
         200   -0.243232   -0.143537  0.00465048
         201   -0.263622   -0.144135  0.00466556
         202   -0.271105   -0.144763  0.00468461
         203   -0.266384   -0.145362  0.00469969
         204   -0.266077   -0.145954  0.00471376
         205   -0.245743   -0.146441  0.00471583
         206   -0.263191   -0.147008  0.00472687
         207   -0.262026   -0.147563  0.00473658
         208   -0.257179    -0.14809  0.00474304
         209   -0.252298   -0.148589  0.00474648
         210   -0.251043   -0.149077  0.00474888
         211   -0.251046    -0.14956   0.0047509
         212   -0.257419   -0.150069  0.00475566
         213   -0.268607   -0.150625  0.00476578
         214   -0.266841   -0.151168  0.00477435
         215   -0.238987   -0.151577  0.00476959
         216   -0.261219   -0.152084  0.00477444
         217   -0.245718   -0.152516   0.0047719
         218   -0.272186   -0.153065  0.00478148
         219   -0.274353   -0.153619  0.00479161
         220   -0.271353   -0.154154  0.00479962
         221   -0.262293   -0.154643  0.00480278
         222   -0.253984   -0.155091  0.00480195
         223   -0.265377   -0.155585  0.00480582
