# VELOCITY:     ACTUAL_POFV:     AVE_POFV:        ERROR:
         1.4054       0.532902       0.550088     0.00495721
        1.44736       0.526612       0.554541     0.00473844
        1.48931       0.561373        0.55338     0.00474252
        1.53126       0.550007       0.551374     0.00438685
        1.57321       0.564242       0.552574      0.0057634
        1.61517       0.572298       0.551777     0.00502923
        1.65712       0.573843       0.546495      0.0041423
        1.69907       0.529922       0.543477     0.00464829
        1.74102       0.517673       0.538947     0.00543121
        1.78298       0.508072       0.521689     0.00422652
        1.82493       0.489643       0.510078     0.00498109
        1.86688        0.45466       0.499354        0.00531
        1.90883       0.453888       0.491269     0.00488959
        1.95078       0.472427       0.476275      0.0040115
        1.99274       0.487987       0.457702     0.00477694
        2.03469       0.495933       0.438923     0.00604295
        2.07664       0.461282       0.419529     0.00502649
        2.11859        0.41394       0.406939     0.00433194
        2.16055       0.359756       0.392785     0.00536279
         2.2025       0.329298       0.373137     0.00458429
        2.24445       0.316938       0.354075     0.00557155
         2.2864       0.320469       0.336336     0.00414638
        2.32836       0.304027       0.318948     0.00390191
        2.37031       0.314069       0.296997     0.00395573
        2.41226       0.324442       0.284964     0.00433178
        2.45421       0.293543       0.269817     0.00446263
        2.49617       0.260768        0.25132      0.0046583
        2.53812       0.269265       0.243025     0.00444909
        2.58007       0.244766        0.22556     0.00360334
        2.62202       0.218833       0.207773     0.00284301
        2.66397       0.216405       0.195097     0.00267871
        2.70593       0.177009       0.180473     0.00244544
        2.74788       0.162111       0.170003     0.00349316
        2.78983       0.148316       0.159366     0.00332793
        2.83178       0.137943       0.143235     0.00260324
        2.87374       0.114658       0.135055      0.0028751
        2.91569       0.108258       0.121918      0.0027785
        2.95764       0.110906        0.11164     0.00199535
        2.99959       0.104947       0.104904      0.0021819
        3.04155      0.0984362      0.0977885     0.00210631
         3.0835      0.0903803      0.0887346      0.0019363
        3.12545      0.0790138      0.0798487     0.00193464
         3.1674      0.0817727      0.0714809     0.00208576
        3.20936      0.0699647      0.0639096     0.00126292
        3.25131        0.05915      0.0584879     0.00168357
        3.29326      0.0407208      0.0515787     0.00194641
        3.33521      0.0321131      0.0454373      0.0016073
        3.37716      0.0294646      0.0413733     0.00136781
        3.41912      0.0380723      0.0377556     0.00144731
        3.46107      0.0327753      0.0343058     0.00126913
        3.50302      0.0320028       0.031451     0.00117492
        3.54497        0.02803       0.028006     0.00168049
        3.58693      0.0209673      0.0247194     0.00145257
        3.62888       0.018981       0.021356     0.00127309
        3.67083      0.0166635      0.0186643     0.00133145
        3.71278      0.0204156      0.0167115     0.00106321
        3.75474      0.0172153       0.015608     0.00102381
        3.79669      0.0120286      0.0123741    0.000767152
        3.83864     0.00926978      0.0100758    0.000644059
        3.88059     0.00739375     0.00980236    0.000730707
        3.92255      0.0107044     0.00889553    0.000779785
         3.9645       0.008718     0.00742254    0.000591198
        4.00645     0.00739375     0.00672682     0.00058052
         4.0484     0.00805588     0.00561848    0.000495007
        4.09035     0.00342099     0.00542656     0.00066114
        4.13231     0.00286922     0.00415509    0.000386686
        4.17426      0.0036417     0.00377604     0.00050541
      0.0209762    0.000662127    0.000478203    8.26807e-05
      0.0629285     0.00562808     0.00322787    0.000421486
       0.104881     0.00673162     0.00784896    0.000506013
       0.146833      0.0153393      0.0143829    0.000700231
       0.188786      0.0199742      0.0230687    0.000881025
       0.230738      0.0260437      0.0345869     0.00115952
        0.27269      0.0474524      0.0473329     0.00119854
       0.314643        0.07471      0.0633986     0.00178967
       0.356595      0.0962291      0.0822325     0.00204127
       0.398547      0.0970016       0.100496     0.00172359
         0.4405       0.137391       0.117564     0.00219822
       0.482452       0.148537       0.138021     0.00209544
       0.524404       0.157034       0.162428     0.00291948
       0.566357       0.177781       0.187768      0.0029981
       0.608309       0.222695        0.21463     0.00374391
       0.650261       0.243663       0.243681     0.00390656
       0.692214       0.269265       0.267968     0.00433096
       0.734166       0.291115        0.29014     0.00330393
       0.776119       0.328305       0.318055     0.00464344
       0.818071       0.332939       0.343782     0.00505171
       0.860023       0.335809       0.367113     0.00410985
       0.901976       0.359535       0.392195     0.00549573
       0.943928       0.390544       0.409765     0.00432045
        0.98588       0.386241       0.432603     0.00456754
        1.02783       0.408643       0.447124     0.00321682
        1.06979        0.42354       0.471517     0.00438875
        1.11174       0.449915       0.486199      0.0049211
        1.15369       0.494167       0.506522     0.00434992
        1.19564       0.531026       0.515024     0.00392985
        1.23759       0.545151       0.527471     0.00429876
        1.27955       0.519107       0.539546     0.00413428
         1.3215       0.534888       0.548043     0.00312651
        1.36345       0.561373       0.556095     0.00510968
         1.4054       0.531577       0.549317     0.00481029
        1.44736       0.545372       0.554159     0.00455638
        1.48931       0.577816       0.554398     0.00465293
        1.53126       0.550779       0.551349     0.00420413
        1.57321       0.570091       0.553303     0.00556928
        1.61517       0.579471       0.552931     0.00495029
        1.65712       0.584658       0.548085     0.00426401
        1.69907       0.571967       0.544664      0.0046037
        1.74102       0.551662       0.539477     0.00523068
        1.78298        0.51072       0.521232     0.00407505
        1.82493        0.52915       0.510872     0.00483652
        1.86688       0.476952       0.498421     0.00517014
        1.90883       0.481697        0.49087      0.0047021
        1.95078       0.502885       0.477384     0.00399464
        1.99274       0.469558       0.458196     0.00460338
        2.03469       0.433141       0.438682     0.00579596
        2.07664       0.399042       0.418676       0.004889
        2.11859        0.38591       0.406063     0.00423914
        2.16055       0.352251       0.391096     0.00539874
         2.2025       0.352031       0.372258     0.00447684
        2.24445       0.337354       0.353378     0.00538279
         2.2864       0.322456       0.335758     0.00401375
        2.32836       0.303806       0.318317        0.00379
        2.37031        0.31749       0.297851     0.00388196
        2.41226       0.274893       0.284544     0.00417157
        2.45421        0.24598       0.268823     0.00438581
        2.49617       0.251719       0.251337     0.00446423
        2.53812       0.265513       0.243962     0.00436126
        2.58007       0.279086        0.22779     0.00408552
        2.62202       0.224571       0.208473     0.00280939
        2.66397       0.202832       0.195419     0.00258641
        2.70593       0.185616       0.180687     0.00235291
        2.74788       0.188265       0.170764     0.00342948
        2.78983       0.181312       0.160281     0.00331251
        2.83178       0.176126       0.144606     0.00283262
        2.87374       0.149641       0.135662     0.00281881
        2.91569       0.146882       0.122958     0.00285079
        2.95764       0.121169       0.112037     0.00195131
        2.99959       0.104506       0.104887     0.00209105
        3.04155      0.0925874      0.0975717     0.00202966
         3.0835      0.0900492      0.0887894     0.00185639
        3.12545      0.0791242      0.0798185     0.00185427
         3.1674      0.0910424       0.072296     0.00215222
        3.20936      0.0713993      0.0642217     0.00124826
        3.25131      0.0751514      0.0591822     0.00175074
        3.29326      0.0730547      0.0524735     0.00206076
        3.33521      0.0571636      0.0459259     0.00161289
        3.37716      0.0493284      0.0417048     0.00135039
        3.41912      0.0405001        0.03787     0.00139151
        3.46107      0.0247194      0.0339064     0.00127757
        3.50302      0.0214088      0.0310326     0.00119816
        3.54497      0.0279197      0.0280024     0.00161047
        3.58693      0.0240573      0.0246918     0.00139231
        3.62888      0.0209673      0.0213398     0.00122015
        3.67083      0.0116976       0.018374     0.00130724
        3.71278     0.00739375      0.0163233     0.00108749
        3.75474     0.00960084      0.0153577     0.00101128
        3.79669      0.0114769      0.0123367    0.000736098
        3.83864      0.0113665      0.0101296    0.000619465
        3.88059       0.010263     0.00982155    0.000700513
        3.92255      0.0113665     0.00899849     0.00075406
         3.9645     0.00794552     0.00744433    0.000566966
        4.00645     0.00695233     0.00673622    0.000556408
         4.0484     0.00882836     0.00575223    0.000492118
        4.09035     0.00717304     0.00549933    0.000637585
        4.13231     0.00474524     0.00417968    0.000371356
        4.17426      0.0060695      0.0038716    0.000493302
      0.0209762    0.000110354    0.000463489    8.06721e-05
      0.0629285     0.00165532     0.00316497    0.000409293
       0.104881     0.00551772     0.00775571     0.00049429
       0.146833      0.0162221      0.0144564    0.000676076
       0.188786      0.0274783      0.0232451     0.00086326
       0.230738      0.0428175      0.0349162     0.00115894
        0.27269      0.0499906      0.0474392     0.00115531
       0.314643      0.0858558      0.0642969      0.0019304
       0.356595      0.0996501      0.0829292     0.00207512
       0.398547       0.112451       0.100974     0.00171971
         0.4405       0.131211        0.11811     0.00217701
       0.482452       0.153282       0.138632     0.00209866
       0.524404       0.189037       0.163492     0.00299043
       0.566357       0.191134       0.187903     0.00288119
       0.608309       0.235276       0.215456      0.0036841
       0.650261       0.248629       0.243879     0.00375531
       0.692214       0.245759        0.26708     0.00424786
       0.734166       0.302151       0.290621     0.00320651
       0.776119       0.296191       0.317181     0.00453932
       0.818071       0.337133       0.343516     0.00485664
       0.860023        0.38293       0.367745     0.00399386
       0.901976        0.37344       0.391445     0.00532686
       0.943928       0.390655          0.409     0.00421471
        0.98588       0.419788       0.432091      0.0044135
        1.02783       0.428837       0.446393     0.00317022
        1.06979       0.441308       0.470309     0.00437639
        1.11174       0.460399       0.485167     0.00483125
        1.15369       0.517783       0.506973     0.00419918
        1.19564       0.496043       0.514265      0.0038453
        1.23759       0.483242       0.525702     0.00447608
        1.27955       0.475959       0.537002     0.00468645
         1.3215       0.512155       0.546608     0.00331466
        1.36345       0.527274       0.554942     0.00503366
         1.4054       0.552103       0.549428     0.00461917
        1.44736       0.564684        0.55458     0.00439353
        1.48931       0.600328       0.556235     0.00481588
        1.53126       0.568436       0.552033     0.00409115
        1.57321       0.559939       0.553569     0.00535283
        1.61517        0.56965         0.5536     0.00479724
        1.65712       0.560159       0.548568     0.00412071
        1.69907        0.58852       0.546418     0.00474202
        1.74102       0.549124       0.539863     0.00503567
        1.78298       0.517894       0.521098     0.00391423
        1.82493       0.508403       0.510773     0.00464406
        1.86688       0.523963       0.499442     0.00506328
        1.90883       0.529481       0.492415     0.00476089
        1.95078       0.470883       0.477124     0.00384331
        1.99274       0.447046        0.45775      0.0044408
        2.03469       0.433362       0.438469     0.00556803
        2.07664       0.439321       0.419501     0.00476268
        2.11859       0.431376       0.407076     0.00418874
        2.16055       0.398159       0.391379     0.00519017
         2.2025       0.378074        0.37249      0.0043038
        2.24445        0.35501       0.353443     0.00516787
         2.2864       0.338678       0.335875      0.0038549
        2.32836       0.330953       0.318823     0.00367194
        2.37031       0.295088       0.297741     0.00372826
        2.41226       0.275665       0.284189     0.00401979
        2.45421       0.289239        0.26964     0.00428573
        2.49617       0.276548       0.252345     0.00439809
        2.53812       0.241787       0.243875     0.00418768
        2.58007       0.219495       0.227458     0.00393555
        2.62202       0.212984       0.208654      0.0027028
        2.66397       0.197314       0.195495     0.00248407
        2.70593       0.180319       0.180672     0.00225884
        2.74788          0.162       0.170414     0.00331017
        2.78983       0.157476       0.160168     0.00318191
        2.83178       0.143019       0.144542     0.00272002
        2.87374       0.131763       0.135506     0.00271037
        2.91569       0.114658       0.122626     0.00275602
        2.95764       0.107154       0.111842     0.00188301
        2.99959      0.0911528       0.104338     0.00207832
        3.04155      0.0847522       0.097059     0.00201221
         3.0835      0.0828762      0.0885528     0.00179714
        3.12545      0.0727236      0.0795347     0.00180168
         3.1674      0.0727236      0.0723131      0.0020662
        3.20936       0.057605       0.063957     0.00122606
        3.25131      0.0521977      0.0589028     0.00170286
        3.29326      0.0472317      0.0522639     0.00198897
        3.33521      0.0433693      0.0458236     0.00155161
        3.37716      0.0427072      0.0417449     0.00129697
        3.41912      0.0316717       0.037622     0.00135776
        3.46107      0.0279197      0.0336669      0.0012487
        3.50302      0.0270368      0.0308728     0.00116084
        3.54497      0.0305682      0.0281051     0.00154932
        3.58693      0.0239469       0.024662     0.00133694
        3.62888       0.022733      0.0213955     0.00117262
        3.67083      0.0171049      0.0183233     0.00125593
        3.71278      0.0163325      0.0163236     0.00104399
        3.75474      0.0119183      0.0152201    0.000980145
        3.79669      0.0132425      0.0123729    0.000707545
        3.83864      0.0125804      0.0102277    0.000602393
        3.88059      0.0075041     0.00972885    0.000678598
        3.92255     0.00838694     0.00897403    0.000724294
         3.9645     0.00739375     0.00744231    0.000544291
        4.00645     0.00253815      0.0065683    0.000558917
         4.0484     0.00275886     0.00563249    0.000486781
        4.09035     0.00342099      0.0054162    0.000617478
        4.13231     0.00231744     0.00410519    0.000363895
        4.17426     0.00165532     0.00378295     0.00048147
      0.0209762    0.000110354    0.000449907    7.87043e-05
      0.0629285     0.00176567     0.00311115    0.000397074
       0.104881     0.00904907     0.00780546    0.000477776
       0.146833      0.0216295      0.0147323    0.000704117
       0.188786      0.0316717      0.0235692    0.000888818
       0.230738      0.0416036      0.0351734     0.00114255
        0.27269      0.0588189      0.0478769      0.0011909
       0.314643      0.0739375      0.0646677     0.00189143
       0.356595      0.0821037      0.0828974     0.00199555
       0.398547      0.0961187       0.100788     0.00166367
         0.4405       0.129115       0.118533     0.00213403
       0.482452       0.142909       0.138796     0.00202438
       0.524404        0.18363       0.164267     0.00297402
       0.566357       0.188816       0.187938     0.00277059
       0.608309       0.209011       0.215208     0.00355073
       0.650261       0.228434       0.243285     0.00365756
       0.692214       0.257236       0.266701     0.00410132
       0.734166       0.286811       0.290474     0.00308652
       0.776119       0.303475       0.316654     0.00439523
       0.818071       0.337905         0.3433     0.00467464
       0.860023       0.352141       0.367145     0.00388508
       0.901976       0.354017       0.390005     0.00531293
       0.943928       0.406215       0.408893     0.00405397
        0.98588       0.402794       0.430964     0.00438524
        1.02783       0.419678       0.445365     0.00321048
        1.06979       0.469227       0.470267     0.00420827
        1.11174       0.480373       0.484982     0.00464895
        1.15369       0.503658       0.506845     0.00403961
        1.19564       0.524184       0.514647     0.00371628
        1.23759       0.531026       0.525907      0.0043086
        1.27955        0.55718       0.537779     0.00457001
         1.3215        0.56336       0.547252     0.00324919
        1.36345       0.581347       0.555957     0.00494145
         1.4054       0.590286          0.551     0.00470122
        1.44736       0.574285       0.555338     0.00428942
        1.48931        0.56049       0.556399     0.00463344
        1.53126        0.54791       0.551874     0.00393687
        1.57321       0.561263       0.553865     0.00515513
        1.61517        0.54162       0.553139      0.0046348
        1.65712       0.552545       0.548721     0.00396506
        1.69907       0.543716       0.546314     0.00456078
        1.74102       0.523522       0.539234     0.00488106
        1.78298       0.551221       0.522257      0.0039314
        1.82493       0.540847        0.51193     0.00460724
        1.86688       0.510941       0.499885     0.00488781
        1.90883       0.505534       0.492919     0.00460444
        1.95078       0.483684       0.477376     0.00370376
        1.99274       0.467351        0.45812     0.00428532
        2.03469       0.462827       0.439406     0.00543211
        2.07664       0.420892       0.419555      0.0045798
        2.11859       0.378516       0.405977     0.00416918
        2.16055       0.371122         0.3906     0.00504869
         2.2025       0.345961        0.37147     0.00425751
        2.24445       0.360087       0.353699     0.00497542
         2.2864       0.343644       0.336174      0.0037182
        2.32836       0.305682       0.318317     0.00356533
        2.37031       0.275555       0.296887     0.00368121
        2.41226       0.274562       0.283819      0.0038822
        2.45421       0.268382       0.269592     0.00412117
        2.49617       0.246201       0.252109     0.00423528
        2.53812       0.239911       0.243722     0.00402939
        2.58007       0.228765       0.227508      0.0037845
        2.62202       0.175353       0.207373      0.0028864
        2.66397       0.177671        0.19481     0.00248132
        2.70593       0.149861       0.179487     0.00246328
        2.74788       0.160124       0.170018     0.00320643
        2.78983       0.129887       0.159004     0.00326573
        2.83178       0.131101       0.144025     0.00266408
        2.87374       0.138826       0.135634     0.00260913
        2.91569       0.118521       0.122468     0.00265454
        2.95764       0.101416       0.111441     0.00185279
        2.99959       0.097443       0.104073     0.00201524
        3.04155      0.0879525      0.0967087     0.00196506
         3.0835       0.078462      0.0881647     0.00176943
        3.12545      0.0772481      0.0794467     0.00173453
         3.1674      0.0833176      0.0727363     0.00202962
        3.20936        0.07162      0.0642518     0.00121381
        3.25131      0.0676473      0.0592391     0.00167025
        3.29326      0.0674266      0.0528471     0.00199614
        3.33521        0.05915      0.0463361     0.00157432
        3.37716      0.0574947      0.0423506     0.00138132
        3.41912      0.0552876      0.0383015     0.00146571
        3.46107      0.0489974      0.0342566     0.00133264
        3.50302      0.0475628      0.0315147     0.00128145
        3.54497      0.0354238      0.0283866     0.00151508
        3.58693      0.0273679      0.0247661     0.00128956
        3.62888      0.0252712      0.0215446     0.00113695
        3.67083       0.017436      0.0182891     0.00120809
        3.71278      0.0139047      0.0162306     0.00100797
        3.75474      0.0143461      0.0151865    0.000943023
        3.79669      0.0168842      0.0125465    0.000701284
        3.83864      0.0171049      0.0104922    0.000634646
        3.88059      0.0137943     0.00988521    0.000670271
        3.92255     0.00849729     0.00895569    0.000696669
         3.9645      0.0113665     0.00759324    0.000543881
        4.00645     0.00904907     0.00666371    0.000545503
         4.0484     0.00463489     0.00559412    0.000469569
        4.09035     0.00408312     0.00536492    0.000595854
        4.13231     0.00297957     0.00406189    0.000352465
        4.17426      0.0012139     0.00368414    0.000472983
      0.0209762     0.00099319    0.000470028    7.83193e-05
      0.0629285     0.00507631     0.00318393    0.000388981
       0.104881     0.00651091     0.00775751     0.00046248
       0.146833       0.019312      0.0149019     0.00069817
       0.188786       0.029575      0.0237916    0.000883295
       0.230738       0.053853      0.0358652     0.00129284
        0.27269      0.0812209      0.0491118     0.00166846
       0.314643      0.0934702      0.0657345     0.00210077
       0.356595       0.113224      0.0840206      0.0022153
       0.398547       0.122383       0.101587     0.00178399
         0.4405       0.136288       0.119191     0.00215392
       0.482452        0.16189       0.139652     0.00212241
       0.524404       0.165642       0.164318     0.00286431
       0.566357       0.207246       0.188653     0.00275872
       0.608309       0.225344       0.215584     0.00343901
       0.650261       0.250174        0.24354     0.00353098
       0.692214       0.245428       0.265913     0.00402438
       0.734166       0.292219       0.290539     0.00297288
       0.776119       0.323449       0.316905     0.00423964
       0.818071       0.366266       0.344151     0.00457824
       0.860023       0.365825       0.367096      0.0037415
       0.901976       0.393193       0.390123     0.00511747
       0.943928       0.423982       0.409452     0.00394215
        0.98588       0.424754       0.430734     0.00422885
        1.02783       0.454771       0.445714     0.00311041
        1.06979       0.453998       0.469665     0.00409532
        1.11174         0.5137       0.486046     0.00459683
        1.15369       0.491077       0.506261     0.00393198
        1.19564       0.497478       0.514011     0.00363263
        1.23759       0.522197        0.52577     0.00415121
        1.27955       0.541509       0.537917     0.00440283
         1.3215       0.527605       0.546524      0.0032093
        1.36345        0.50443       0.554049     0.00511369
         1.4054       0.518666       0.549802     0.00467714
        1.44736       0.546806       0.555022     0.00414217
        1.48931       0.545924       0.556011     0.00447804
        1.53126       0.518887       0.550652     0.00397612
        1.57321       0.509617       0.552226     0.00521819
        1.61517       0.518887        0.55187     0.00463351
        1.65712        0.52606       0.547881     0.00390603
        1.69907       0.534005       0.545858     0.00441458
        1.74102       0.558173       0.539936     0.00475041
        1.78298       0.514693       0.521977     0.00379576
        1.82493       0.515024       0.512045     0.00443803
        1.86688         0.5137       0.500396     0.00473349
        1.90883       0.475297       0.492267     0.00447993
        1.95078       0.465144       0.476923     0.00359419
        1.99274       0.462275       0.458273     0.00412937
        2.03469       0.471324       0.440588     0.00535801
        2.07664       0.417581       0.419482     0.00441076
        2.11859       0.417912       0.406419     0.00403813
        2.16055       0.373108       0.389952     0.00490309
         2.2025       0.376088       0.371641     0.00410326
        2.24445       0.345851       0.353408     0.00479963
         2.2864       0.322125       0.335653     0.00361671
        2.32836       0.324994       0.318565     0.00344184
        2.37031       0.291225       0.296678     0.00355084
        2.41226       0.279418       0.283656     0.00374184
        2.45421       0.258671       0.269187     0.00398833
        2.49617       0.241456       0.251714     0.00409676
        2.53812        0.22424       0.243001     0.00394423
        2.58007       0.230751       0.227629     0.00364624
        2.62202       0.223689       0.207977     0.00284205
        2.66397       0.191134       0.194673     0.00239315
        2.70593       0.178112       0.179436     0.00237257
        2.74788       0.161228       0.169692     0.00310415
        2.78983       0.165421       0.159241     0.00315341
        2.83178       0.132756       0.143608      0.0025979
        2.87374       0.127018       0.135315     0.00253194
        2.91569       0.128453        0.12269     0.00256546
        2.95764        0.13088       0.112161     0.00191897
        2.99959       0.114658       0.104465     0.00197837
        3.04155       0.101416       0.096883         0.0019
         3.0835      0.0879525      0.0881569     0.00170391
        3.12545      0.0811105      0.0795083     0.00167138
         3.1674      0.0672059      0.0725315     0.00196476
        3.20936      0.0684198      0.0644061     0.00117863
        3.25131      0.0517562       0.058962     0.00163122
        3.29326      0.0622399      0.0531949     0.00195228
        3.33521      0.0553979      0.0466718     0.00155137
        3.37716      0.0390655       0.042229     0.00133551
        3.41912      0.0327753      0.0380968     0.00142565
        3.46107      0.0235055      0.0338584     0.00134145
        3.50302      0.0241676      0.0312426     0.00126255
        3.54497      0.0226227      0.0281731     0.00147393
        3.58693      0.0243883      0.0247521     0.00124187
        3.62888      0.0249401      0.0216703     0.00110177
        3.67083      0.0236159      0.0184864     0.00117935
        3.71278      0.0194224      0.0163488    0.000977546
        3.75474      0.0164428       0.015233    0.000909244
        3.79669      0.0139047      0.0125968    0.000677113
        3.83864      0.0142357      0.0106308    0.000626103
        3.88059      0.0137943        0.01003    0.000660898
        3.92255      0.0114769     0.00904907    0.000677095
         3.9645      0.0099319     0.00767985    0.000530589
        4.00645      0.0062902     0.00664988    0.000525475
         4.0484      0.0062902      0.0056199    0.000452884
        4.09035     0.00904907     0.00550137    0.000589201
        4.13231     0.00805588     0.00420982    0.000369149
        4.17426     0.00695233     0.00380519    0.000470698
      0.0209762    0.000110354    0.000457183    7.65683e-05
      0.0629285    0.000441418     0.00308598    0.000387224
       0.104881     0.00617985     0.00770117    0.000449382
       0.146833      0.0137943      0.0148624    0.000674355
       0.188786      0.0207466      0.0236829    0.000858417
       0.230738      0.0304578      0.0356721       0.001261
        0.27269      0.0442521      0.0489383     0.00161788
       0.314643      0.0611364      0.0655703     0.00203216
       0.356595      0.0797863      0.0838694     0.00214133
       0.398547      0.0839797       0.100959     0.00182775
         0.4405        0.10892       0.118824       0.002108
       0.482452       0.133419       0.139429     0.00205825
       0.524404       0.149972       0.163805     0.00280746
       0.566357       0.168511       0.187934     0.00275238
       0.608309       0.197755       0.214947     0.00337462
       0.650261       0.243442       0.243537     0.00340488
       0.692214       0.258561       0.265651     0.00388921
       0.734166       0.282066       0.290236     0.00288207
       0.776119       0.307668       0.316575     0.00410104
       0.818071       0.318373        0.34323     0.00450634
       0.860023       0.373219       0.367315     0.00361425
       0.901976       0.379399        0.38974     0.00494902
       0.943928       0.416588       0.409707     0.00380959
        0.98588       0.447156        0.43132     0.00411829
        1.02783       0.437555       0.445422     0.00301294
        1.06979       0.469006       0.469641     0.00394912
        1.11174       0.470551       0.485493     0.00446584
        1.15369       0.480483       0.505341     0.00389785
        1.19564       0.512596        0.51396     0.00350325
        1.23759       0.522087       0.525638     0.00400504
        1.27955       0.527053       0.537529     0.00426265
         1.3215       0.551331       0.546696     0.00309927
        1.36345       0.543827       0.553684     0.00494408
         1.4054       0.561815       0.550231     0.00452973
        1.44736       0.615447        0.55718     0.00452159
        1.48931       0.580354        0.55688      0.0044017
        1.53126       0.552876       0.550732     0.00383491
        1.57321        0.57914       0.553187     0.00511959
        1.61517       0.551662       0.551863     0.00446803
        1.65712        0.56038       0.548328     0.00379194
        1.69907        0.52628       0.545159     0.00431194
        1.74102       0.571415        0.54106     0.00471191
        1.78298       0.556849       0.523222     0.00385911
        1.82493       0.544379         0.5132     0.00442722
        1.86688       0.541509       0.501865     0.00478676
        1.90883       0.521204         0.4933     0.00443754
        1.95078       0.509176       0.478075     0.00364573
        1.99274       0.480042       0.459051     0.00405442
        2.03469       0.444949       0.440744     0.00516892
        2.07664       0.435569       0.420056     0.00429049
        2.11859       0.434576       0.407425     0.00401717
        2.16055       0.392089       0.390028     0.00472857
         2.2025       0.390324       0.372308      0.0040106
        2.24445        0.38591       0.354569     0.00476651
         2.2864       0.335919       0.335663     0.00348756
        2.32836       0.293984       0.317687     0.00342905
        2.37031        0.28019       0.296089     0.00347251
        2.41226       0.244435       0.282255     0.00386149
        2.45421       0.236821       0.268031     0.00400991
        2.49617       0.234393       0.251096     0.00399688
        2.53812       0.226558       0.242413     0.00384683
        2.58007       0.202169       0.226719     0.00362762
        2.62202       0.198748       0.207648     0.00275959
        2.66397       0.166525       0.193668     0.00250997
        2.70593       0.163876       0.178881     0.00235202
        2.74788       0.153393        0.16911     0.00304739
        2.78983       0.166746       0.159509     0.00305216
        2.83178       0.150192       0.143843     0.00251574
        2.87374       0.127349       0.135031     0.00245744
        2.91569       0.121059       0.122631     0.00247449
        2.95764      0.0982155       0.111663     0.00191398
        2.99959      0.0925874       0.104041     0.00195266
        3.04155      0.0911528      0.0966784     0.00184313
         3.0835      0.0900492      0.0882245      0.0016444
        3.12545       0.100312      0.0802513     0.00176915
         3.1674      0.0826555      0.0728931     0.00192757
        3.20936      0.0689715      0.0645692     0.00114776
        3.25131      0.0777999      0.0596348     0.00170607
        3.29326      0.0614674      0.0534904     0.00190478
        3.33521      0.0583775      0.0470898     0.00155127
        3.37716      0.0460178      0.0423643     0.00129465
        3.41912       0.038293      0.0381038     0.00137475
        3.46107      0.0350927      0.0339025     0.00129427
        3.50302      0.0237262      0.0309741     0.00124567
        3.54497      0.0203052      0.0278921     0.00144783
        3.58693      0.0156703      0.0244277     0.00123915
        3.62888      0.0166635      0.0214915     0.00107684
        3.67083      0.0153393       0.018374     0.00114257
        3.71278       0.018981      0.0164428    0.000947143
        3.75474      0.0176567      0.0153196    0.000880881
        3.79669     0.00838694      0.0124464    0.000669414
        3.83864     0.00904907      0.0105743    0.000606285
        3.88059      0.0120286      0.0101014    0.000641137
        3.92255      0.0133529     0.00920277    0.000670133
         3.9645     0.00838694     0.00770511     0.00051224
        4.00645      0.0115872     0.00682621    0.000535477
         4.0484     0.00463489     0.00558472    0.000438074
        4.09035     0.00331063     0.00542313     0.00057333
        4.13231     0.00452453     0.00422106    0.000356137
        4.17426     0.00408312     0.00381511    0.000453992
      0.0209762     0.00110354    0.000479471    7.71038e-05
      0.0629285     0.00264851      0.0030709    0.000374165
       0.104881     0.00507631     0.00761065    0.000442907
       0.146833      0.0137943      0.0148256    0.000652106
       0.188786      0.0236159      0.0236805    0.000828819
       0.230738      0.0347617      0.0356407     0.00121791
        0.27269      0.0493284      0.0489517     0.00156215
       0.314643      0.0608053       0.065406     0.00196871
       0.356595      0.0858558      0.0839379     0.00206859
       0.398547      0.0983258       0.100868     0.00176698
         0.4405       0.113775        0.11865     0.00204249
       0.482452       0.134522        0.13926     0.00199422
       0.524404       0.156152       0.163542     0.00272303
       0.566357       0.170056       0.187317     0.00272564
       0.608309        0.20559       0.214624     0.00327364
       0.650261       0.235607       0.243263     0.00329843
       0.692214        0.28328       0.266259     0.00380231
       0.734166       0.302482       0.290658     0.00281345
       0.776119       0.313958       0.316485     0.00396062
       0.818071        0.34563       0.343313     0.00435171
       0.860023       0.354348       0.366868     0.00351717
       0.901976        0.39231       0.389829     0.00477915
       0.943928       0.417581       0.409978     0.00368789
        0.98588       0.430713         0.4313     0.00397633
        1.02783        0.47011       0.446273     0.00302693
        1.06979       0.477062       0.469897     0.00382123
        1.11174       0.488981       0.485613     0.00431347
        1.15369       0.503989       0.505294     0.00376372
        1.19564       0.566229       0.515763     0.00381804
        1.23759       0.527605       0.525706     0.00386751
        1.27955       0.545924       0.537818     0.00412548
         1.3215       0.589955       0.548188      0.0033321
        1.36345        0.57594       0.554451     0.00483279
         1.4054       0.583334       0.551373     0.00451507
        1.44736       0.528598       0.556194     0.00447179
        1.48931       0.541399       0.556346     0.00428217
        1.53126       0.555855       0.550909     0.00370674
        1.57321       0.581016       0.554147     0.00503218
        1.61517       0.580354       0.552845     0.00442066
        1.65712        0.56358       0.548854     0.00369748
        1.69907       0.541509       0.545033     0.00416509
        1.74102       0.523411       0.540451     0.00458857
        1.78298       0.519659       0.523099       0.003728
        1.82493       0.491298       0.512444     0.00433849
        1.86688       0.497699       0.501721     0.00462385
        1.90883       0.496816       0.493421     0.00428618
        1.95078       0.508513       0.479125     0.00366799
        1.99274       0.501671       0.460521     0.00417248
