#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            151       -6.31614        -6.3076     0.00198613
            152       -6.31636       -6.30766     0.00197389
            153       -6.31625       -6.30772     0.00196179
            154        -6.3158       -6.30777     0.00194975
            155       -6.31535       -6.30782     0.00193779
            156        -6.3149       -6.30786      0.0019259
            157        -6.3151       -6.30791     0.00191418
            158       -6.31627       -6.30796      0.0019028
            159       -6.31646       -6.30802     0.00189158
            160       -6.31634       -6.30807     0.00188047
            161        -6.3159       -6.30812     0.00186942
            162       -6.31611       -6.30817     0.00185853
            163       -6.31569       -6.30821      0.0018477
            164       -6.31559       -6.30826     0.00183699
            165       -6.31518        -6.3083     0.00182633
            166       -6.31446       -6.30834     0.00181571
            167       -6.31472       -6.30837     0.00180524
            168       -6.31401       -6.30841      0.0017948
            169       -6.31396       -6.30844     0.00178448
            170       -6.31328       -6.30847     0.00177421
            171       -6.31389        -6.3085     0.00176412
            172       -6.31322       -6.30853     0.00175408
            173       -6.31256       -6.30855     0.00174409
            174       -6.31254       -6.30858     0.00173422
            175       -6.31286        -6.3086     0.00172448
            176       -6.31253       -6.30862     0.00171483
            177        -6.3122       -6.30864     0.00170526
            178       -6.31316       -6.30867     0.00169587
            179       -6.31348       -6.30869     0.00168661
            180       -6.31379       -6.30872     0.00167748
            181       -6.31248       -6.30874     0.00166834
            182       -6.31181       -6.30876     0.00165926
            183       -6.31307       -6.30878     0.00165036
            184        -6.3127       -6.30881     0.00164152
            185       -6.31232       -6.30882     0.00163276
            186       -6.31225       -6.30884     0.00162409
            187       -6.31119       -6.30886     0.00161545
            188       -6.31077       -6.30887     0.00160689
            189       -6.31034       -6.30887     0.00159841
            190       -6.30989       -6.30888        0.00159
            191       -6.30942       -6.30888     0.00158168
            192       -6.30926       -6.30888     0.00157344
            193       -6.30811       -6.30888      0.0015653
            194       -6.30662       -6.30887     0.00155727
            195       -6.30673       -6.30886     0.00154932
            196        -6.3065       -6.30884     0.00154147
            197       -6.30593       -6.30883     0.00153371
            198       -6.30697       -6.30882     0.00152599
            199       -6.30671       -6.30881     0.00151836
            200       -6.30708        -6.3088      0.0015108
            201       -6.30712       -6.30879      0.0015033
            202       -6.30715       -6.30878     0.00149588
            203        -6.3062       -6.30877     0.00148857
            204       -6.30557       -6.30876     0.00148135
            205       -6.30429       -6.30873     0.00147429
            206       -6.30366       -6.30871     0.00146734
            207       -6.30433       -6.30869      0.0014604
            208       -6.30402       -6.30867     0.00145355
            209       -6.30373       -6.30864     0.00144679
