#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           2111        1.21331        1.20523     0.00325066
           2112        1.21095        1.20523     0.00324912
           2113        1.20864        1.20523     0.00324759
           2114        1.20637        1.20523     0.00324605
           2115        1.20416        1.20523     0.00324452
           2116        1.20199        1.20523     0.00324298
           2117        1.19988        1.20523     0.00324145
           2118        1.19782        1.20523     0.00323992
           2119        1.19582        1.20522      0.0032384
           2120        1.19388        1.20522     0.00323687
           2121        1.19199        1.20521     0.00323535
           2122        1.19017         1.2052     0.00323384
           2123        1.18841        1.20519     0.00323232
           2124        1.18672        1.20519     0.00323081
           2125         1.1851        1.20518     0.00322931
           2126        1.18356        1.20517      0.0032278
           2127         1.1821        1.20516      0.0032263
           2128        1.18072        1.20514     0.00322481
           2129        1.17943        1.20513     0.00322332
           2130        1.17823        1.20512     0.00322183
           2131        1.17711        1.20511     0.00322034
           2132         1.1761        1.20509     0.00321886
           2133        1.17517        1.20508     0.00321738
           2134        1.17435        1.20506     0.00321591
           2135        1.17362        1.20505     0.00321443
           2136        1.17299        1.20503     0.00321296
           2137        1.17245        1.20502      0.0032115
           2138          1.172          1.205     0.00321003
           2139        1.17164        1.20499     0.00320857
           2140        1.17137        1.20497     0.00320711
           2141        1.17118        1.20496     0.00320565
           2142        1.17106        1.20494     0.00320419
           2143          1.171        1.20492     0.00320274
           2144        1.17102        1.20491     0.00320128
           2145        1.17108        1.20489     0.00319983
           2146         1.1712        1.20488     0.00319838
           2147        1.17136        1.20486     0.00319692
           2148        1.17156        1.20485     0.00319547
           2149        1.17179        1.20483     0.00319402
           2150        1.17204        1.20482     0.00319257
           2151        1.17231         1.2048     0.00319113
           2152        1.17258        1.20479     0.00318968
           2153        1.17286        1.20477     0.00318823
           2154        1.17313        1.20476     0.00318678
           2155        1.17338        1.20474     0.00318534
           2156        1.17362        1.20473     0.00318389
           2157        1.17383        1.20471     0.00318245
           2158          1.174         1.2047     0.00318101
           2159        1.17413        1.20468     0.00317957
           2160        1.17422        1.20467     0.00317812
           2161        1.17425        1.20466     0.00317668
           2162        1.17423        1.20464     0.00317525
           2163        1.17416        1.20463     0.00317381
           2164        1.17403        1.20461     0.00317237
           2165        1.17386         1.2046     0.00317094
           2166        1.17363        1.20459     0.00316951
           2167        1.17336        1.20457     0.00316808
           2168        1.17305        1.20456     0.00316665
           2169        1.17271        1.20454     0.00316523
           2170        1.17236        1.20453      0.0031638
           2171          1.172        1.20451     0.00316238
           2172        1.17165         1.2045     0.00316096
           2173        1.17132        1.20448     0.00315954
           2174        1.17104        1.20447     0.00315813
           2175         1.1708        1.20445     0.00315671
           2176        1.17065        1.20444      0.0031553
           2177        1.17058        1.20442     0.00315389
           2178        1.17064         1.2044     0.00315248
           2179        1.17082        1.20439     0.00315107
           2180        1.17115        1.20437     0.00314966
           2181        1.17165        1.20436     0.00314825
           2182        1.17233        1.20434     0.00314684
           2183        1.17321        1.20433     0.00314544
           2184         1.1743        1.20432     0.00314403
           2185        1.17561         1.2043     0.00314261
           2186        1.17714        1.20429      0.0031412
           2187        1.17892        1.20428     0.00313979
           2188        1.18094        1.20427     0.00313837
           2189        1.18321        1.20426     0.00313695
           2190        1.18572        1.20425     0.00313553
           2191        1.18848        1.20424     0.00313411
           2192        1.19148        1.20424     0.00313268
           2193         1.1947        1.20423     0.00313126
           2194        1.19814        1.20423     0.00312983
           2195        1.20179        1.20423      0.0031284
           2196        1.20563        1.20423     0.00312698
           2197        1.20966        1.20423     0.00312556
           2198        1.21384        1.20424     0.00312414
           2199        1.21816        1.20424     0.00312272
           2200         1.2226        1.20425     0.00312132
           2201        1.22713        1.20426     0.00311992
           2202        1.23174        1.20427     0.00311852
           2203        1.23639        1.20429     0.00311714
           2204        1.24106         1.2043     0.00311577
           2205        1.24572        1.20432     0.00311442
           2206        1.25034        1.20434     0.00311307
           2207         1.2549        1.20437     0.00311175
           2208        1.25937        1.20439     0.00311044
           2209        1.26371        1.20442     0.00310915
           2210        1.26791        1.20445     0.00310787
           2211        1.27194        1.20448     0.00310662
           2212        1.27578        1.20451     0.00310538
           2213         1.2794        1.20454     0.00310416
           2214        1.28279        1.20458     0.00310296
           2215        1.28595        1.20462     0.00310178
           2216        1.28886        1.20465     0.00310061
           2217        1.29151        1.20469     0.00309946
           2218        1.29389        1.20473     0.00309832
           2219          1.296        1.20478      0.0030972
           2220        1.29784        1.20482     0.00309609
           2221        1.29941        1.20486     0.00309499
           2222        1.30072         1.2049     0.00309389
           2223        1.30176        1.20495     0.00309281
           2224        1.30253        1.20499     0.00309173
           2225        1.30305        1.20503     0.00309065
           2226        1.30332        1.20508     0.00308958
           2227        1.30336        1.20512     0.00308851
           2228        1.30316        1.20517     0.00308744
           2229        1.30274        1.20521     0.00308636
           2230         1.3021        1.20525     0.00308528
           2231        1.30125         1.2053      0.0030842
           2232        1.30019        1.20534     0.00308311
           2233        1.29893        1.20538     0.00308201
           2234        1.29748        1.20542     0.00308091
           2235        1.29584        1.20546      0.0030798
           2236        1.29403         1.2055     0.00307868
           2237        1.29206        1.20554     0.00307754
           2238        1.28992        1.20558      0.0030764
           2239        1.28763        1.20562     0.00307524
           2240         1.2852        1.20565     0.00307407
           2241        1.28264        1.20569      0.0030729
           2242        1.27996        1.20572      0.0030717
           2243        1.27716        1.20575      0.0030705
           2244        1.27425        1.20578     0.00306928
           2245        1.27125        1.20581     0.00306805
           2246        1.26818        1.20584     0.00306681
           2247        1.26503        1.20586     0.00306556
           2248        1.26182        1.20589      0.0030643
           2249        1.25857        1.20591     0.00306303
           2250        1.25528        1.20593     0.00306174
           2251        1.25196        1.20596     0.00306045
           2252        1.24862        1.20597     0.00305915
           2253        1.24527        1.20599     0.00305784
           2254        1.24192        1.20601     0.00305653
           2255        1.23859        1.20602     0.00305521
           2256        1.23527        1.20603     0.00305388
           2257        1.23199        1.20605     0.00305255
           2258        1.22874        1.20606     0.00305121
           2259        1.22552        1.20606     0.00304987
           2260        1.22235        1.20607     0.00304853
           2261        1.21923        1.20608     0.00304719
           2262        1.21617        1.20608     0.00304585
           2263        1.21317        1.20609      0.0030445
           2264        1.21023        1.20609     0.00304316
           2265        1.20735        1.20609     0.00304181
           2266        1.20454        1.20609     0.00304047
           2267         1.2018        1.20609     0.00303913
           2268        1.19913        1.20608     0.00303779
           2269        1.19653        1.20608     0.00303646
           2270        1.19401        1.20607     0.00303512
           2271        1.19156        1.20607     0.00303379
           2272        1.18918        1.20606     0.00303247
           2273        1.18687        1.20605     0.00303115
           2274        1.18463        1.20604     0.00302983
           2275        1.18245        1.20603     0.00302851
           2276        1.18034        1.20602      0.0030272
           2277         1.1783        1.20601      0.0030259
           2278        1.17632        1.20599      0.0030246
           2279        1.17441        1.20598      0.0030233
           2280        1.17257        1.20597     0.00302201
           2281        1.17079        1.20595     0.00302073
           2282        1.16909        1.20593     0.00301945
           2283        1.16745        1.20592     0.00301817
           2284        1.16589         1.2059      0.0030169
           2285         1.1644        1.20588     0.00301564
           2286        1.16299        1.20586     0.00301437
           2287        1.16166        1.20584     0.00301312
           2288        1.16042        1.20582     0.00301187
           2289        1.15928         1.2058     0.00301062
           2290        1.15823        1.20578     0.00300938
           2291        1.15729        1.20576     0.00300814
           2292        1.15646        1.20574      0.0030069
           2293        1.15575        1.20572     0.00300567
           2294        1.15516         1.2057     0.00300444
           2295         1.1547        1.20567     0.00300321
           2296        1.15436        1.20565     0.00300199
           2297        1.15416        1.20563     0.00300077
           2298         1.1541        1.20561     0.00299954
           2299        1.15418        1.20558     0.00299832
           2300         1.1544        1.20556      0.0029971
           2301        1.15476        1.20554     0.00299588
           2302        1.15525        1.20552     0.00299466
           2303        1.15589         1.2055     0.00299344
           2304        1.15666        1.20548     0.00299221
           2305        1.15755        1.20545     0.00299098
           2306        1.15857        1.20543     0.00298976
           2307        1.15971        1.20541     0.00298853
           2308        1.16096         1.2054     0.00298729
           2309         1.1623        1.20538     0.00298606
           2310        1.16372        1.20536     0.00298482
           2311        1.16522        1.20534     0.00298358
           2312        1.16678        1.20532     0.00298234
           2313        1.16838        1.20531     0.00298109
           2314        1.17002        1.20529     0.00297984
           2315        1.17168        1.20528     0.00297859
           2316        1.17335        1.20526     0.00297733
           2317        1.17501        1.20525     0.00297608
           2318        1.17665        1.20524     0.00297482
           2319        1.17825        1.20523     0.00297356
           2320         1.1798        1.20522      0.0029723
           2321        1.18129        1.20521     0.00297103
           2322         1.1827         1.2052     0.00296977
           2323        1.18403        1.20519     0.00296851
           2324        1.18528        1.20518     0.00296724
           2325        1.18642        1.20517     0.00296598
           2326        1.18747        1.20516     0.00296471
           2327        1.18841        1.20516     0.00296345
           2328        1.18924        1.20515     0.00296218
           2329        1.18997        1.20514     0.00296092
           2330        1.19059        1.20514     0.00295965
           2331        1.19112        1.20513     0.00295839
           2332        1.19155        1.20512     0.00295713
           2333        1.19189        1.20512     0.00295586
           2334        1.19216        1.20511      0.0029546
           2335        1.19237        1.20511     0.00295334
           2336        1.19252         1.2051     0.00295208
           2337        1.19264         1.2051     0.00295082
           2338        1.19272        1.20509     0.00294957
           2339         1.1928        1.20509     0.00294831
           2340        1.19287        1.20508     0.00294705
           2341        1.19295        1.20508      0.0029458
           2342        1.19304        1.20507     0.00294455
           2343        1.19316        1.20507     0.00294329
           2344        1.19333        1.20506     0.00294204
           2345        1.19354        1.20506     0.00294079
           2346        1.19382        1.20505     0.00293954
           2347        1.19415        1.20505     0.00293829
           2348        1.19455        1.20504     0.00293705
           2349        1.19502        1.20504      0.0029358
           2350        1.19556        1.20503     0.00293455
           2351        1.19617        1.20503     0.00293331
           2352        1.19685        1.20503     0.00293206
           2353        1.19761        1.20502     0.00293082
           2354        1.19843        1.20502     0.00292957
           2355        1.19931        1.20502     0.00292833
           2356        1.20025        1.20502     0.00292709
           2357        1.20126        1.20501     0.00292585
           2358        1.20232        1.20501     0.00292461
           2359        1.20343        1.20501     0.00292337
           2360        1.20458        1.20501     0.00292213
           2361        1.20578        1.20501     0.00292089
           2362        1.20703        1.20501     0.00291965
           2363        1.20831        1.20502     0.00291842
           2364        1.20963        1.20502     0.00291718
           2365        1.21098        1.20502     0.00291595
           2366        1.21237        1.20502     0.00291472
           2367        1.21379        1.20503     0.00291349
           2368        1.21524        1.20503     0.00291227
           2369        1.21673        1.20504     0.00291104
           2370        1.21826        1.20504     0.00290982
           2371        1.21981        1.20505      0.0029086
           2372        1.22141        1.20505     0.00290738
           2373        1.22305        1.20506     0.00290616
           2374        1.22473        1.20507     0.00290495
           2375        1.22646        1.20508     0.00290374
           2376        1.22823        1.20509     0.00290254
           2377        1.23006         1.2051     0.00290133
           2378        1.23193        1.20511     0.00290014
           2379        1.23386        1.20512     0.00289894
           2380        1.23583        1.20514     0.00289775
           2381        1.23785        1.20515     0.00289657
           2382        1.23991        1.20516     0.00289539
           2383        1.24201        1.20518     0.00289422
           2384        1.24414         1.2052     0.00289305
           2385         1.2463        1.20521     0.00289189
           2386        1.24847        1.20523     0.00289073
           2387        1.25064        1.20525     0.00288958
           2388         1.2528        1.20527     0.00288844
           2389        1.25494        1.20529     0.00288731
           2390        1.25703        1.20531     0.00288618
           2391        1.25907        1.20534     0.00288506
           2392        1.26102        1.20536     0.00288395
           2393        1.26288        1.20538     0.00288284
           2394        1.26462        1.20541     0.00288174
           2395        1.26621        1.20543     0.00288065
           2396        1.26765        1.20546     0.00287957
           2397         1.2689        1.20549     0.00287849
           2398        1.26996        1.20551     0.00287741
           2399         1.2708        1.20554     0.00287634
           2400        1.27141        1.20557     0.00287528
           2401        1.27178        1.20559     0.00287421
           2402        1.27189        1.20562     0.00287315
           2403        1.27173        1.20565     0.00287208
           2404        1.27128        1.20568     0.00287102
           2405        1.27056         1.2057     0.00286995
           2406        1.26955        1.20573     0.00286888
           2407        1.26825        1.20576     0.00286781
           2408        1.26667        1.20578     0.00286673
           2409        1.26482        1.20581     0.00286564
           2410         1.2627        1.20583     0.00286455
           2411        1.26032        1.20585     0.00286345
           2412         1.2577        1.20587     0.00286234
           2413        1.25484        1.20589     0.00286123
           2414        1.25178        1.20591     0.00286011
           2415        1.24852        1.20593     0.00285898
           2416        1.24508        1.20595     0.00285784
           2417        1.24149        1.20596      0.0028567
           2418        1.23776        1.20597     0.00285554
           2419        1.23394        1.20599     0.00285439
           2420        1.23003          1.206     0.00285322
           2421        1.22607          1.206     0.00285206
           2422        1.22208        1.20601     0.00285089
           2423        1.21809        1.20602     0.00284972
           2424        1.21411        1.20602     0.00284854
           2425        1.21017        1.20602     0.00284737
           2426        1.20629        1.20602     0.00284619
           2427         1.2025        1.20602     0.00284502
           2428         1.1988        1.20602     0.00284385
           2429        1.19522        1.20601     0.00284268
           2430        1.19178        1.20601     0.00284152
           2431        1.18849          1.206     0.00284036
           2432        1.18535        1.20599     0.00283921
           2433        1.18238        1.20598     0.00283806
           2434        1.17958        1.20597     0.00283691
           2435        1.17696        1.20596     0.00283577
           2436        1.17451        1.20595     0.00283464
           2437        1.17224        1.20593     0.00283351
           2438        1.17015        1.20592     0.00283238
           2439        1.16823         1.2059     0.00283126
           2440        1.16647        1.20589     0.00283015
           2441        1.16488        1.20587     0.00282904
           2442        1.16345        1.20585     0.00282793
           2443        1.16216        1.20583     0.00282683
           2444        1.16102        1.20582     0.00282574
           2445        1.16001         1.2058     0.00282464
           2446        1.15913        1.20578     0.00282355
           2447        1.15837        1.20576     0.00282246
           2448        1.15773        1.20574     0.00282138
           2449         1.1572        1.20572      0.0028203
           2450        1.15677         1.2057     0.00281922
           2451        1.15644        1.20568     0.00281814
           2452        1.15621        1.20566     0.00281706
           2453        1.15609        1.20564     0.00281599
           2454        1.15606        1.20562     0.00281491
           2455        1.15613         1.2056     0.00281384
           2456        1.15631        1.20558     0.00281276
           2457         1.1566        1.20556     0.00281169
           2458          1.157        1.20554     0.00281061
           2459        1.15752        1.20552     0.00280954
           2460        1.15816         1.2055     0.00280846
           2461        1.15893        1.20548     0.00280738
           2462        1.15982        1.20546     0.00280631
           2463        1.16085        1.20544     0.00280522
           2464        1.16201        1.20543     0.00280414
           2465        1.16331        1.20541     0.00280306
           2466        1.16474        1.20539     0.00280197
           2467        1.16631        1.20538     0.00280088
           2468        1.16801        1.20536     0.00279978
           2469        1.16984        1.20535     0.00279869
           2470         1.1718        1.20533     0.00279759
           2471        1.17386        1.20532     0.00279648
           2472        1.17604        1.20531     0.00279538
           2473         1.1783         1.2053     0.00279427
           2474        1.18063        1.20529     0.00279316
           2475        1.18303        1.20528     0.00279204
           2476        1.18548        1.20527     0.00279092
           2477        1.18795        1.20526     0.00278981
           2478        1.19044        1.20526     0.00278869
           2479        1.19293        1.20525     0.00278757
           2480        1.19539        1.20525     0.00278645
           2481        1.19782        1.20525     0.00278532
           2482        1.20018        1.20524      0.0027842
           2483        1.20247        1.20524     0.00278308
           2484        1.20467        1.20524     0.00278196
           2485        1.20676        1.20524     0.00278084
           2486        1.20873        1.20524     0.00277972
           2487        1.21057        1.20525     0.00277861
           2488        1.21226        1.20525     0.00277749
           2489        1.21378        1.20525     0.00277638
           2490        1.21514        1.20526     0.00277527
           2491        1.21631        1.20526     0.00277416
           2492         1.2173        1.20527     0.00277305
           2493        1.21808        1.20527     0.00277194
           2494        1.21866        1.20528     0.00277083
           2495        1.21902        1.20528     0.00276973
           2496        1.21917        1.20529     0.00276862
           2497        1.21911        1.20529     0.00276752
           2498        1.21882         1.2053     0.00276642
           2499        1.21832         1.2053     0.00276532
           2500         1.2176        1.20531     0.00276421
           2501        1.21668        1.20531     0.00276311
           2502        1.21554        1.20532     0.00276201
           2503        1.21421        1.20532     0.00276091
           2504        1.21269        1.20532     0.00275981
           2505        1.21098        1.20533     0.00275871
           2506        1.20911        1.20533     0.00275761
           2507        1.20708        1.20533     0.00275651
           2508        1.20492        1.20533     0.00275541
           2509        1.20265        1.20533     0.00275431
           2510        1.20028        1.20533     0.00275321
           2511        1.19784        1.20532     0.00275212
           2512        1.19534        1.20532     0.00275103
           2513         1.1928        1.20531     0.00274994
           2514        1.19025        1.20531     0.00274885
           2515        1.18772         1.2053     0.00274776
           2516        1.18521        1.20529     0.00274668
           2517        1.18276        1.20528     0.00274561
           2518        1.18038        1.20527     0.00274453
           2519        1.17809        1.20526     0.00274347
           2520        1.17593        1.20525      0.0027424
           2521        1.17389        1.20524     0.00274134
           2522          1.172        1.20523     0.00274029
           2523        1.17027        1.20521     0.00273924
           2524        1.16872         1.2052     0.00273819
           2525        1.16735        1.20518     0.00273715
           2526        1.16618        1.20517     0.00273611
           2527         1.1652        1.20515     0.00273507
           2528        1.16443        1.20513     0.00273403
           2529        1.16389        1.20512       0.002733
           2530        1.16356         1.2051     0.00273197
           2531        1.16346        1.20509     0.00273094
           2532        1.16359        1.20507     0.00272991
           2533        1.16395        1.20505     0.00272888
           2534        1.16454        1.20504     0.00272785
           2535        1.16536        1.20502     0.00272682
           2536        1.16641        1.20501     0.00272579
           2537         1.1677        1.20499     0.00272475
           2538        1.16921        1.20498     0.00272372
           2539        1.17094        1.20496     0.00272268
           2540        1.17287        1.20495     0.00272163
           2541        1.17501        1.20494     0.00272059
           2542        1.17734        1.20493     0.00271954
           2543        1.17984        1.20492     0.00271849
           2544         1.1825        1.20491     0.00271743
           2545        1.18529         1.2049     0.00271638
           2546         1.1882         1.2049     0.00271532
           2547        1.19122        1.20489     0.00271426
           2548        1.19432        1.20489      0.0027132
           2549        1.19747        1.20488     0.00271213
           2550        1.20065        1.20488     0.00271107
           2551        1.20384        1.20488     0.00271001
           2552        1.20701        1.20488     0.00270894
           2553        1.21014        1.20488     0.00270788
           2554        1.21322        1.20489     0.00270683
           2555        1.21622        1.20489     0.00270577
           2556        1.21912         1.2049     0.00270472
           2557        1.22191         1.2049     0.00270367
           2558        1.22458        1.20491     0.00270262
           2559        1.22712        1.20492     0.00270158
           2560        1.22951        1.20493     0.00270054
           2561        1.23175        1.20494     0.00269951
           2562        1.23384        1.20495     0.00269848
           2563        1.23578        1.20496     0.00269745
           2564        1.23757        1.20498     0.00269643
           2565        1.23921        1.20499     0.00269541
           2566        1.24072          1.205      0.0026944
           2567         1.2421        1.20502     0.00269339
           2568        1.24335        1.20503     0.00269238
           2569        1.24449        1.20505     0.00269137
           2570        1.24553        1.20506     0.00269037
           2571        1.24646        1.20508     0.00268937
           2572        1.24732         1.2051     0.00268838
           2573        1.24811        1.20511     0.00268739
           2574        1.24883        1.20513      0.0026864
           2575        1.24951        1.20515     0.00268541
           2576        1.25016        1.20517     0.00268442
           2577        1.25079        1.20518     0.00268344
           2578         1.2514         1.2052     0.00268246
           2579          1.252        1.20522     0.00268148
           2580        1.25261        1.20524      0.0026805
           2581        1.25323        1.20526     0.00267953
           2582        1.25387        1.20527     0.00267856
           2583        1.25453        1.20529     0.00267759
           2584        1.25522        1.20531     0.00267662
           2585        1.25594        1.20533     0.00267566
           2586        1.25669        1.20535      0.0026747
           2587        1.25748        1.20537     0.00267374
           2588        1.25832        1.20539     0.00267278
           2589        1.25919        1.20541     0.00267183
           2590        1.26011        1.20544     0.00267088
           2591        1.26107        1.20546     0.00266994
           2592        1.26207        1.20548       0.002669
           2593        1.26311         1.2055     0.00266806
           2594        1.26418        1.20552     0.00266713
           2595        1.26529        1.20555      0.0026662
           2596        1.26642        1.20557     0.00266528
           2597        1.26756        1.20559     0.00266436
           2598        1.26871        1.20562     0.00266344
           2599        1.26985        1.20564     0.00266253
           2600        1.27099        1.20567     0.00266163
           2601        1.27209        1.20569     0.00266073
           2602        1.27314        1.20572     0.00265983
           2603        1.27413        1.20575     0.00265894
           2604        1.27503        1.20577     0.00265805
           2605        1.27583         1.2058     0.00265717
           2606        1.27651        1.20583     0.00265628
           2607        1.27703        1.20585     0.00265541
           2608        1.27738        1.20588     0.00265453
           2609        1.27753        1.20591     0.00265365
           2610        1.27747        1.20594     0.00265278
           2611        1.27718        1.20596      0.0026519
           2612        1.27663        1.20599     0.00265103
           2613        1.27581        1.20602     0.00265015
           2614        1.27471        1.20604     0.00264926
           2615         1.2733        1.20607     0.00264837
           2616         1.2716        1.20609     0.00264748
           2617        1.26958        1.20612     0.00264658
           2618        1.26726        1.20614     0.00264567
           2619        1.26464        1.20616     0.00264476
           2620        1.26172        1.20619     0.00264383
           2621        1.25852        1.20621      0.0026429
           2622        1.25505        1.20622     0.00264196
           2623        1.25134        1.20624     0.00264101
           2624        1.24741        1.20626     0.00264005
           2625        1.24328        1.20627     0.00263908
           2626        1.23899        1.20628      0.0026381
           2627        1.23456        1.20629     0.00263712
           2628        1.23003         1.2063     0.00263613
           2629        1.22543        1.20631     0.00263514
           2630        1.22078        1.20632     0.00263414
           2631        1.21614        1.20632     0.00263314
           2632        1.21152        1.20632     0.00263214
           2633        1.20695        1.20632     0.00263114
           2634        1.20248        1.20632     0.00263015
           2635        1.19812        1.20632     0.00262915
           2636        1.19391        1.20631     0.00262816
           2637        1.18987        1.20631     0.00262717
           2638        1.18603         1.2063     0.00262618
           2639         1.1824        1.20629      0.0026252
           2640        1.17902        1.20628     0.00262423
           2641         1.1759        1.20627     0.00262326
           2642        1.17305        1.20626      0.0026223
           2643        1.17049        1.20624     0.00262134
           2644        1.16823        1.20623     0.00262039
           2645        1.16628        1.20621     0.00261944
           2646        1.16465         1.2062      0.0026185
           2647        1.16334        1.20618     0.00261756
           2648        1.16236        1.20616     0.00261662
           2649        1.16171        1.20615     0.00261569
           2650        1.16139        1.20613     0.00261476
           2651        1.16138        1.20611     0.00261383
           2652        1.16168         1.2061     0.00261289
           2653        1.16228        1.20608     0.00261196
           2654        1.16316        1.20606     0.00261103
           2655        1.16431        1.20605     0.00261009
           2656        1.16571        1.20603     0.00260915
           2657        1.16733        1.20602     0.00260821
           2658        1.16917          1.206     0.00260727
           2659        1.17119        1.20599     0.00260632
           2660        1.17336        1.20598     0.00260537
           2661        1.17566        1.20597     0.00260441
           2662        1.17806        1.20596     0.00260346
           2663        1.18052        1.20595      0.0026025
           2664        1.18302        1.20594     0.00260153
           2665        1.18552        1.20593     0.00260057
           2666        1.18799        1.20592      0.0025996
           2667        1.19041        1.20592     0.00259863
           2668        1.19274        1.20591     0.00259766
           2669        1.19496        1.20591     0.00259669
           2670        1.19704        1.20591     0.00259572
           2671        1.19895         1.2059     0.00259475
           2672        1.20066         1.2059     0.00259378
           2673        1.20216         1.2059     0.00259281
           2674        1.20342         1.2059     0.00259184
           2675        1.20443         1.2059     0.00259087
           2676        1.20517         1.2059     0.00258991
           2677        1.20562         1.2059     0.00258894
           2678        1.20578         1.2059     0.00258797
           2679        1.20563         1.2059     0.00258701
           2680        1.20517         1.2059     0.00258604
           2681         1.2044         1.2059     0.00258508
           2682        1.20332         1.2059     0.00258411
           2683        1.20194         1.2059     0.00258315
           2684        1.20024        1.20589     0.00258219
           2685        1.19826        1.20589     0.00258123
           2686          1.196        1.20589     0.00258027
           2687        1.19346        1.20588     0.00257931
           2688        1.19068        1.20588     0.00257836
           2689        1.18766        1.20587     0.00257741
           2690        1.18444        1.20586     0.00257646
           2691        1.18103        1.20585     0.00257552
           2692        1.17746        1.20584     0.00257459
           2693        1.17376        1.20583     0.00257366
           2694        1.16996        1.20582     0.00257274
           2695        1.16609         1.2058     0.00257183
           2696        1.16218        1.20579     0.00257092
           2697        1.15827        1.20577     0.00257003
           2698        1.15439        1.20575     0.00256915
           2699        1.15056        1.20573     0.00256828
           2700        1.14684        1.20571     0.00256742
           2701        1.14326        1.20568     0.00256657
           2702        1.13984        1.20566     0.00256574
           2703        1.13662        1.20563     0.00256492
           2704        1.13363        1.20561     0.00256411
           2705        1.13089        1.20558     0.00256331
           2706        1.12844        1.20555     0.00256252
           2707         1.1263        1.20552     0.00256174
           2708        1.12448        1.20549     0.00256097
           2709        1.12302        1.20546      0.0025602
           2710        1.12192        1.20543     0.00255944
           2711        1.12119         1.2054     0.00255869
           2712        1.12085        1.20537     0.00255794
           2713         1.1209        1.20534     0.00255718
           2714        1.12134        1.20531     0.00255643
           2715        1.12217        1.20528     0.00255567
           2716        1.12339        1.20525     0.00255491
           2717        1.12498        1.20522     0.00255414
           2718        1.12693        1.20519     0.00255336
           2719        1.12923        1.20516     0.00255257
           2720        1.13185        1.20513     0.00255178
           2721        1.13477        1.20511     0.00255097
           2722        1.13796        1.20508     0.00255015
           2723        1.14142        1.20506     0.00254932
           2724        1.14509        1.20504     0.00254848
           2725        1.14896        1.20502     0.00254763
           2726          1.153          1.205     0.00254677
           2727        1.15718        1.20498     0.00254589
           2728        1.16145        1.20496     0.00254501
           2729         1.1658        1.20495     0.00254412
           2730         1.1702        1.20494     0.00254322
           2731        1.17462        1.20492     0.00254231
           2732        1.17902        1.20492      0.0025414
           2733         1.1834        1.20491     0.00254048
           2734        1.18771         1.2049     0.00253956
           2735        1.19196         1.2049     0.00253863
           2736         1.1961        1.20489     0.00253771
           2737        1.20013        1.20489     0.00253678
           2738        1.20403        1.20489     0.00253586
           2739        1.20779        1.20489     0.00253493
           2740         1.2114        1.20489     0.00253401
           2741        1.21485         1.2049     0.00253308
           2742        1.21813         1.2049     0.00253216
           2743        1.22125        1.20491     0.00253125
           2744         1.2242        1.20492     0.00253034
           2745        1.22698        1.20492     0.00252943
           2746        1.22958        1.20493     0.00252852
           2747        1.23201        1.20494     0.00252762
           2748        1.23428        1.20495     0.00252672
           2749        1.23637        1.20496     0.00252583
           2750        1.23831        1.20498     0.00252494
           2751        1.24008        1.20499     0.00252405
           2752         1.2417          1.205     0.00252317
           2753        1.24318        1.20502     0.00252229
           2754        1.24451        1.20503     0.00252142
           2755         1.2457        1.20505     0.00252055
           2756        1.24674        1.20506     0.00251968
           2757        1.24766        1.20508     0.00251881
           2758        1.24843        1.20509     0.00251795
           2759        1.24908        1.20511     0.00251709
           2760         1.2496        1.20512     0.00251622
           2761        1.24998        1.20514     0.00251537
           2762        1.25024        1.20516     0.00251451
           2763        1.25038        1.20517     0.00251365
           2764        1.25039        1.20519      0.0025128
           2765        1.25028        1.20521     0.00251194
           2766        1.25004        1.20522     0.00251108
           2767        1.24968        1.20524     0.00251023
           2768         1.2492        1.20525     0.00250937
           2769        1.24858        1.20527     0.00250851
           2770        1.24784        1.20529     0.00250765
           2771        1.24697         1.2053     0.00250679
           2772        1.24597        1.20531     0.00250593
           2773        1.24486        1.20533     0.00250507
           2774        1.24363        1.20534     0.00250421
           2775        1.24228        1.20536     0.00250334
           2776        1.24081        1.20537     0.00250247
           2777        1.23924        1.20538      0.0025016
           2778        1.23757        1.20539     0.00250072
           2779         1.2358         1.2054     0.00249985
           2780        1.23394        1.20541     0.00249897
           2781          1.232        1.20542     0.00249809
           2782        1.22999        1.20543     0.00249721
           2783        1.22792        1.20544     0.00249632
           2784         1.2258        1.20545     0.00249544
           2785        1.22364        1.20545     0.00249455
           2786        1.22146        1.20546     0.00249366
           2787        1.21926        1.20547     0.00249277
           2788        1.21705        1.20547     0.00249188
           2789        1.21486        1.20547     0.00249099
           2790        1.21268        1.20548      0.0024901
           2791        1.21054        1.20548     0.00248921
           2792        1.20844        1.20548     0.00248831
           2793         1.2064        1.20548     0.00248742
           2794        1.20443        1.20548     0.00248653
           2795        1.20253        1.20548     0.00248564
           2796        1.20072        1.20548     0.00248476
           2797          1.199        1.20547     0.00248387
           2798        1.19738        1.20547     0.00248298
           2799        1.19588        1.20547      0.0024821
           2800        1.19449        1.20546     0.00248121
           2801        1.19321        1.20546     0.00248033
           2802        1.19205        1.20545     0.00247945
           2803        1.19101        1.20545     0.00247857
           2804        1.19009        1.20544     0.00247769
           2805        1.18929        1.20544     0.00247682
           2806         1.1886        1.20543     0.00247594
           2807        1.18801        1.20542     0.00247507
           2808        1.18754        1.20542      0.0024742
           2809        1.18716        1.20541     0.00247332
