#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           2414        7.81066        8.01803      0.0161746
           2415        7.82954        8.01795      0.0161681
           2416        7.84781        8.01788      0.0161616
           2417        7.86678        8.01782       0.016155
           2418        7.88772        8.01776      0.0161484
           2419        7.90766        8.01772      0.0161418
           2420        7.92791        8.01768      0.0161352
           2421        7.94976        8.01765      0.0161285
           2422        7.97447        8.01763      0.0161219
           2423          7.997        8.01762      0.0161152
           2424        8.01792        8.01762      0.0161086
           2425        8.03853        8.01763      0.0161019
           2426        8.05944        8.01765      0.0160953
           2427        8.07985        8.01768      0.0160887
           2428        8.10107        8.01771      0.0160821
           2429        8.11877        8.01775      0.0160755
           2430        8.13854         8.0178       0.016069
           2431        8.15679        8.01786      0.0160625
           2432        8.17347        8.01792       0.016056
           2433        8.18855        8.01799      0.0160496
           2434        8.20269        8.01807      0.0160432
           2435        8.21591        8.01815      0.0160368
           2436        8.22888        8.01824      0.0160304
           2437        8.24161        8.01833      0.0160241
           2438         8.2534        8.01842      0.0160178
           2439        8.26568        8.01853      0.0160116
           2440        8.27495        8.01863      0.0160054
           2441        8.28404        8.01874      0.0159992
           2442        8.29159        8.01885       0.015993
           2443        8.29974        8.01897      0.0159869
           2444        8.30498        8.01908      0.0159808
           2445        8.30806         8.0192      0.0159747
           2446        8.31396        8.01932      0.0159686
           2447        8.31774        8.01944      0.0159625
           2448        8.31946        8.01957      0.0159565
           2449        8.32123        8.01969      0.0159504
           2450        8.32379        8.01981      0.0159444
           2451        8.32713        8.01994      0.0159384
           2452        8.32632        8.02006      0.0159324
           2453        8.32631        8.02019      0.0159264
           2454        8.32426        8.02031      0.0159204
           2455        8.32298        8.02044      0.0159144
           2456        8.32035        8.02056      0.0159084
           2457        8.31916        8.02068      0.0159023
           2458        8.31446         8.0208      0.0158963
           2459        8.30976        8.02092      0.0158903
           2460        8.30644        8.02103      0.0158843
           2461        8.30097        8.02115      0.0158782
           2462        8.29546        8.02126      0.0158722
           2463        8.28779        8.02137      0.0158661
           2464        8.28005        8.02147        0.01586
           2465        8.27297        8.02157      0.0158539
           2466        8.26302        8.02167      0.0158478
           2467        8.25235        8.02177      0.0158416
           2468        8.24167        8.02185      0.0158354
           2469        8.22962        8.02194      0.0158292
           2470        8.21625        8.02202       0.015823
           2471        8.20444        8.02209      0.0158168
           2472        8.19354        8.02216      0.0158106
           2473        8.18082        8.02222      0.0158043
           2474        8.16563        8.02228       0.015798
           2475        8.15017        8.02233      0.0157917
           2476        8.13665        8.02238      0.0157854
           2477        8.12023        8.02242      0.0157791
           2478        8.10593        8.02245      0.0157727
           2479        8.09032        8.02248      0.0157664
           2480         8.0756         8.0225      0.0157601
           2481        8.06118        8.02252      0.0157537
           2482        8.04854        8.02253      0.0157474
           2483        8.03424        8.02253       0.015741
           2484        8.01979        8.02253      0.0157347
           2485        8.01019        8.02253      0.0157284
           2486        7.99917        8.02252       0.015722
           2487        7.98893         8.0225      0.0157157
           2488        7.98022        8.02249      0.0157094
           2489        7.97171        8.02247      0.0157031
           2490        7.96343        8.02244      0.0156968
           2491        7.95685        8.02242      0.0156906
           2492         7.9499        8.02239      0.0156843
           2493        7.94545        8.02236       0.015678
           2494        7.94282        8.02232      0.0156718
           2495        7.94272        8.02229      0.0156655
           2496        7.94165        8.02226      0.0156593
           2497        7.93962        8.02223       0.015653
           2498        7.94228         8.0222      0.0156468
           2499        7.94466        8.02216      0.0156406
           2500        7.94888        8.02214      0.0156343
           2501        7.95349        8.02211      0.0156281
           2502        7.95917        8.02208      0.0156219
           2503        7.96658        8.02206      0.0156157
           2504        7.97426        8.02204      0.0156094
           2505        7.98354        8.02203      0.0156032
           2506        7.99296        8.02201       0.015597
           2507        8.00383        8.02201      0.0155908
           2508        8.01182          8.022      0.0155846
           2509        8.02178          8.022      0.0155784
           2510        8.03149        8.02201      0.0155721
           2511        8.04437        8.02202      0.0155659
           2512        8.05608        8.02203      0.0155598
           2513        8.07004        8.02205      0.0155536
           2514        8.08119        8.02207      0.0155474
           2515        8.09366         8.0221      0.0155412
           2516        8.10521        8.02213      0.0155351
           2517        8.11856        8.02217       0.015529
           2518        8.13218        8.02222      0.0155229
           2519        8.14247        8.02226      0.0155168
           2520        8.15286        8.02231      0.0155107
           2521        8.16255        8.02237      0.0155047
           2522        8.17289        8.02243      0.0154986
           2523        8.18027        8.02249      0.0154926
           2524        8.18605        8.02256      0.0154866
           2525        8.19159        8.02262      0.0154806
           2526        8.19614        8.02269      0.0154746
           2527        8.19965        8.02276      0.0154687
           2528        8.20138        8.02283      0.0154627
           2529        8.20272        8.02291      0.0154568
           2530        8.20293        8.02298      0.0154508
           2531        8.20128        8.02305      0.0154449
           2532        8.19848        8.02312      0.0154389
           2533        8.19523        8.02318       0.015433
           2534        8.19082        8.02325       0.015427
           2535        8.18454        8.02331      0.0154211
           2536        8.18135        8.02338      0.0154151
           2537        8.17562        8.02344      0.0154092
           2538        8.16668        8.02349      0.0154032
           2539         8.1588        8.02355      0.0153972
           2540         8.1485        8.02359      0.0153913
           2541        8.13514        8.02364      0.0153853
           2542        8.12372        8.02368      0.0153793
           2543        8.11081        8.02371      0.0153732
           2544        8.09649        8.02374      0.0153672
           2545        8.08438        8.02376      0.0153612
           2546        8.06891        8.02378      0.0153552
           2547        8.05516         8.0238      0.0153492
           2548         8.0397         8.0238      0.0153431
           2549        8.02266         8.0238      0.0153371
           2550        8.00697        8.02379      0.0153311
           2551        7.99273        8.02378      0.0153251
           2552        7.97795        8.02376      0.0153191
           2553        7.96201        8.02374      0.0153131
           2554        7.94783        8.02371      0.0153072
           2555        7.93481        8.02368      0.0153012
           2556        7.92018        8.02363      0.0152953
           2557        7.90965        8.02359      0.0152894
           2558        7.89622        8.02354      0.0152835
           2559        7.88488        8.02349      0.0152776
           2560        7.87424        8.02343      0.0152717
           2561        7.86431        8.02337      0.0152659
           2562        7.85298         8.0233      0.0152601
           2563        7.84445        8.02323      0.0152543
           2564        7.83874        8.02316      0.0152485
           2565        7.83084        8.02308      0.0152427
           2566        7.82215          8.023       0.015237
           2567        7.81263        8.02292      0.0152313
           2568        7.80576        8.02284      0.0152256
           2569        7.79936        8.02275      0.0152199
           2570         7.7948        8.02266      0.0152143
           2571         7.7906        8.02257      0.0152086
           2572        7.78742        8.02248       0.015203
           2573        7.78377        8.02239      0.0151973
           2574        7.78032        8.02229      0.0151917
           2575        7.77628         8.0222      0.0151861
           2576        7.77374         8.0221      0.0151805
           2577        7.77052          8.022       0.015175
           2578        7.76517         8.0219      0.0151694
           2579        7.76329         8.0218      0.0151638
           2580        7.75991         8.0217      0.0151583
           2581        7.75711         8.0216      0.0151528
           2582        7.75064         8.0215      0.0151473
           2583         7.7447        8.02139      0.0151418
           2584        7.73998        8.02128      0.0151363
           2585        7.73788        8.02117      0.0151309
           2586        7.73133        8.02106      0.0151254
           2587        7.72456        8.02094        0.01512
           2588        7.71757        8.02083      0.0151146
           2589        7.71177        8.02071      0.0151093
           2590        7.70788        8.02059      0.0151039
           2591        7.69885        8.02046      0.0150986
           2592        7.69247        8.02033      0.0150933
           2593        7.68522        8.02021       0.015088
           2594        7.67715        8.02007      0.0150828
           2595         7.6704        8.01994      0.0150776
           2596        7.66362         8.0198      0.0150724
           2597        7.65686        8.01966      0.0150672
           2598        7.65088        8.01952      0.0150621
           2599        7.64221        8.01937       0.015057
           2600        7.63588        8.01923       0.015052
           2601        7.62774        8.01908      0.0150469
           2602        7.62214        8.01892      0.0150419
           2603        7.61633        8.01877      0.0150369
           2604        7.60972        8.01861       0.015032
           2605        7.60594        8.01845       0.015027
           2606        7.60088        8.01829      0.0150221
           2607        7.60029        8.01813      0.0150172
           2608        7.60005        8.01797      0.0150123
           2609        7.59956        8.01781      0.0150074
           2610        7.60104        8.01765      0.0150025
           2611        7.60598        8.01749      0.0149976
           2612        7.61094        8.01734      0.0149927
           2613        7.61668        8.01719      0.0149877
           2614        7.62539        8.01704      0.0149827
           2615        7.63497        8.01689      0.0149777
           2616        7.64543        8.01675      0.0149727
           2617        7.65747        8.01661      0.0149676
           2618        7.67107        8.01648      0.0149624
           2619        7.68406        8.01635      0.0149573
           2620        7.69849        8.01623       0.014952
           2621        7.71709        8.01612      0.0149468
           2622        7.73906        8.01601      0.0149414
           2623        7.76003        8.01591      0.0149361
           2624        7.78199        8.01582      0.0149306
           2625        7.80548        8.01574      0.0149252
           2626        7.82966        8.01567      0.0149196
           2627        7.85294        8.01561      0.0149141
           2628        7.87729        8.01556      0.0149085
           2629         7.9011        8.01551      0.0149029
           2630        7.92493        8.01548      0.0148973
           2631        7.94789        8.01545      0.0148916
           2632        7.97054        8.01544       0.014886
           2633        7.99272        8.01543      0.0148803
           2634        8.01568        8.01543      0.0148747
           2635        8.03858        8.01544      0.0148691
           2636        8.05915        8.01545      0.0148634
           2637         8.0794        8.01548      0.0148578
           2638        8.09779        8.01551      0.0148522
           2639        8.11492        8.01555      0.0148466
           2640        8.12858        8.01559      0.0148411
           2641        8.14294        8.01564      0.0148355
           2642        8.15579        8.01569        0.01483
           2643        8.16567        8.01575      0.0148245
           2644        8.17395        8.01581       0.014819
           2645         8.1841        8.01587      0.0148135
           2646        8.19187        8.01594      0.0148081
           2647        8.19655        8.01601      0.0148027
           2648        8.20167        8.01608      0.0147972
           2649        8.20302        8.01615      0.0147918
           2650        8.20415        8.01622      0.0147864
           2651        8.20159        8.01629       0.014781
           2652        8.19611        8.01636      0.0147756
           2653        8.19272        8.01642      0.0147702
           2654        8.18656        8.01649      0.0147647
           2655        8.17775        8.01655      0.0147593
           2656         8.1685         8.0166      0.0147538
           2657        8.15681        8.01666      0.0147484
           2658        8.14777        8.01671      0.0147429
           2659        8.13727        8.01675      0.0147374
           2660        8.12617        8.01679       0.014732
           2661        8.11463        8.01683      0.0147265
           2662        8.10421        8.01686       0.014721
           2663        8.09225        8.01689      0.0147155
           2664        8.07963        8.01691        0.01471
           2665         8.0672        8.01693      0.0147045
           2666        8.05441        8.01695       0.014699
           2667        8.04424        8.01696      0.0146934
           2668        8.03332        8.01696      0.0146879
           2669         8.0239        8.01697      0.0146824
           2670         8.0161        8.01697      0.0146769
           2671        8.00865        8.01696      0.0146714
           2672        8.00097        8.01696       0.014666
           2673        7.99598        8.01695      0.0146605
           2674        7.99165        8.01694       0.014655
           2675        7.98877        8.01693      0.0146495
           2676        7.98813        8.01692       0.014644
           2677        7.98836        8.01691      0.0146386
           2678         7.9888         8.0169      0.0146331
           2679        7.99299        8.01689      0.0146277
           2680        7.99741        8.01688      0.0146222
           2681        8.00419        8.01688      0.0146167
           2682        8.01189        8.01687      0.0146113
           2683        8.01977        8.01688      0.0146059
           2684        8.03131        8.01688      0.0146004
           2685        8.04433        8.01689       0.014595
           2686        8.05945        8.01691      0.0145896
           2687        8.07376        8.01693      0.0145841
           2688        8.09138        8.01696      0.0145787
           2689        8.11008        8.01699      0.0145734
           2690        8.12973        8.01703       0.014568
           2691        8.15019        8.01708      0.0145627
           2692        8.17131        8.01714      0.0145574
           2693        8.19292         8.0172      0.0145521
           2694        8.21416        8.01728      0.0145469
           2695        8.23626        8.01736      0.0145417
           2696        8.25694        8.01745      0.0145366
           2697        8.28026        8.01755      0.0145315
           2698        8.30178        8.01765      0.0145265
           2699        8.32204        8.01776      0.0145216
           2700        8.34014        8.01788      0.0145167
           2701        8.35733        8.01801      0.0145119
           2702        8.37555        8.01814      0.0145071
           2703        8.39184        8.01828      0.0145024
           2704        8.40815        8.01842      0.0144978
           2705         8.4208        8.01857      0.0144932
           2706         8.4325        8.01872      0.0144886
           2707        8.44101        8.01888      0.0144841
           2708        8.44908        8.01904      0.0144796
           2709        8.45307         8.0192      0.0144752
           2710        8.45504        8.01936      0.0144707
           2711        8.45777        8.01952      0.0144663
           2712        8.45771        8.01968      0.0144618
           2713        8.45485        8.01984      0.0144574
           2714        8.44989           8.02      0.0144529
           2715          8.445        8.02016      0.0144485
           2716        8.43739        8.02031       0.014444
           2717        8.42502        8.02046      0.0144394
           2718        8.41361        8.02061      0.0144348
           2719        8.39833        8.02075      0.0144302
           2720        8.38282        8.02088      0.0144255
           2721        8.36509        8.02101      0.0144208
           2722        8.34738        8.02113       0.014416
           2723        8.32773        8.02124      0.0144111
           2724         8.3091        8.02134      0.0144062
           2725        8.28671        8.02144      0.0144012
           2726        8.26565        8.02153      0.0143962
           2727        8.24328        8.02161      0.0143912
           2728        8.21902        8.02168      0.0143861
           2729        8.19657        8.02175       0.014381
           2730        8.17254         8.0218      0.0143758
           2731        8.14778        8.02185      0.0143706
           2732        8.12313        8.02189      0.0143654
           2733        8.09801        8.02191      0.0143602
           2734        8.07394        8.02193      0.0143549
           2735        8.05032        8.02194      0.0143497
           2736        8.02655        8.02195      0.0143444
           2737        8.00482        8.02194      0.0143392
           2738         7.9838        8.02193       0.014334
           2739        7.96285         8.0219      0.0143288
           2740        7.94271        8.02187      0.0143236
           2741         7.9213        8.02184      0.0143184
           2742        7.90572         8.0218      0.0143132
           2743        7.88752        8.02175      0.0143081
           2744        7.87167        8.02169       0.014303
           2745        7.85746        8.02163      0.0142979
           2746        7.84419        8.02157      0.0142928
           2747        7.83186         8.0215      0.0142878
           2748        7.81835        8.02142      0.0142828
           2749        7.80575        8.02135      0.0142778
           2750        7.79548        8.02126      0.0142728
           2751        7.78328        8.02118      0.0142679
           2752        7.77618        8.02109       0.014263
           2753        7.76995          8.021      0.0142581
           2754        7.76527         8.0209      0.0142532
           2755         7.7572        8.02081      0.0142484
           2756        7.75137        8.02071      0.0142436
           2757        7.74847        8.02061      0.0142387
           2758        7.74497        8.02051      0.0142339
           2759        7.74228        8.02041      0.0142291
           2760        7.73898        8.02031      0.0142243
           2761        7.73788        8.02021      0.0142195
           2762        7.73757         8.0201      0.0142148
           2763        7.74016           8.02        0.01421
           2764        7.74001         8.0199      0.0142052
           2765        7.74205         8.0198      0.0142004
           2766        7.74629         8.0197      0.0141956
           2767        7.74991        8.01961      0.0141908
           2768        7.75502        8.01951       0.014186
           2769        7.76162        8.01942      0.0141812
           2770        7.76759        8.01933      0.0141764
           2771         7.7736        8.01924      0.0141715
           2772        7.77966        8.01915      0.0141667
           2773        7.78926        8.01907      0.0141618
           2774        7.79816        8.01899       0.014157
           2775        7.80774        8.01891      0.0141521
           2776        7.81656        8.01884      0.0141471
           2777        7.82742        8.01877      0.0141422
           2778        7.84096        8.01871      0.0141373
           2779        7.85081        8.01865      0.0141323
           2780        7.86185        8.01859      0.0141273
           2781        7.87402        8.01854      0.0141224
           2782        7.88728        8.01849      0.0141174
           2783        7.90016        8.01845      0.0141124
           2784        7.91541        8.01841      0.0141073
           2785        7.92944        8.01838      0.0141023
           2786        7.94147        8.01835      0.0140973
           2787        7.95497        8.01833      0.0140922
           2788        7.96634        8.01831      0.0140872
           2789        7.97835         8.0183      0.0140821
           2790        7.99374        8.01829      0.0140771
           2791        8.00751        8.01828      0.0140721
           2792        8.02172        8.01828       0.014067
           2793         8.0377        8.01829       0.014062
           2794        8.04907         8.0183      0.0140569
           2795         8.0614        8.01832      0.0140519
           2796        8.07182        8.01834      0.0140469
           2797        8.08594        8.01836      0.0140419
           2798        8.09736        8.01839      0.0140369
           2799        8.10676        8.01842      0.0140319
           2800        8.11554        8.01846       0.014027
           2801        8.12578        8.01849       0.014022
           2802        8.13394        8.01853      0.0140171
           2803        8.14073        8.01858      0.0140121
           2804        8.14686        8.01862      0.0140072
           2805        8.15304        8.01867      0.0140023
           2806        8.15999        8.01872      0.0139974
           2807         8.1642        8.01877      0.0139925
           2808        8.16853        8.01883      0.0139876
           2809        8.17301        8.01888      0.0139828
           2810        8.17837        8.01894      0.0139779
           2811        8.17757          8.019       0.013973
           2812        8.18197        8.01905      0.0139682
           2813        8.18384        8.01911      0.0139634
           2814        8.18466        8.01917      0.0139585
           2815        8.18658        8.01923      0.0139537
           2816        8.18964        8.01929      0.0139489
           2817        8.19247        8.01935       0.013944
           2818        8.19228        8.01941      0.0139392
           2819        8.19263        8.01948      0.0139344
           2820        8.19287        8.01954      0.0139296
           2821        8.19159         8.0196      0.0139248
           2822        8.19165        8.01966        0.01392
           2823        8.19163        8.01972      0.0139152
           2824        8.19155        8.01978      0.0139104
           2825        8.19071        8.01984      0.0139056
           2826        8.19051         8.0199      0.0139008
           2827        8.18953        8.01996      0.0138961
           2828        8.18847        8.02002      0.0138913
           2829        8.18941        8.02008      0.0138865
           2830        8.18952        8.02014      0.0138817
           2831        8.18946         8.0202      0.0138769
           2832        8.18991        8.02026      0.0138722
           2833        8.18871        8.02032      0.0138674
           2834        8.18936        8.02038      0.0138626
           2835        8.18758        8.02044      0.0138579
           2836        8.18332         8.0205      0.0138531
           2837        8.18078        8.02055      0.0138483
           2838        8.17709        8.02061      0.0138436
           2839        8.17502        8.02066      0.0138388
           2840        8.17031        8.02071       0.013834
           2841        8.16432        8.02077      0.0138292
           2842        8.15913        8.02081      0.0138245
           2843        8.15261        8.02086      0.0138197
           2844        8.14894        8.02091      0.0138149
           2845        8.14248        8.02095      0.0138101
           2846        8.13605        8.02099      0.0138053
           2847        8.12821        8.02103      0.0138005
           2848        8.11897        8.02106      0.0137957
           2849        8.10837        8.02109      0.0137909
           2850        8.09852        8.02112      0.0137861
           2851        8.08735        8.02114      0.0137813
           2852        8.07631        8.02116      0.0137764
           2853        8.06333        8.02118      0.0137716
           2854         8.0506        8.02119      0.0137668
           2855        8.03676        8.02119       0.013762
           2856        8.02401        8.02119      0.0137572
           2857        8.00889        8.02119      0.0137524
           2858        7.99503        8.02118      0.0137475
           2859        7.98111        8.02116      0.0137427
           2860        7.96721        8.02115      0.0137379
           2861        7.95273        8.02112      0.0137332
           2862        7.93637        8.02109      0.0137284
           2863        7.92317        8.02106      0.0137236
           2864         7.9111        8.02102      0.0137189
           2865        7.89744        8.02098      0.0137142
           2866        7.88792        8.02093      0.0137095
           2867        7.87699        8.02088      0.0137048
           2868        7.86684        8.02083      0.0137001
           2869        7.85895        8.02077      0.0136955
           2870        7.84916        8.02071      0.0136908
           2871        7.84528        8.02065      0.0136862
           2872        7.83961        8.02059      0.0136816
           2873        7.83572        8.02052       0.013677
           2874        7.83295        8.02046      0.0136724
           2875         7.8278        8.02039      0.0136678
           2876        7.82521        8.02032      0.0136632
           2877        7.82592        8.02025      0.0136586
           2878        7.82713        8.02019       0.013654
           2879        7.83022        8.02012      0.0136494
           2880         7.8338        8.02006      0.0136448
           2881        7.83856        8.01999      0.0136403
           2882        7.84308        8.01993      0.0136357
           2883        7.84874        8.01987      0.0136311
           2884        7.85479        8.01982      0.0136265
           2885        7.86545        8.01976      0.0136218
           2886        7.87503        8.01971      0.0136172
           2887         7.8849        8.01966      0.0136126
           2888        7.89643        8.01962      0.0136079
           2889        7.90955        8.01958      0.0136033
           2890        7.92491        8.01955      0.0135986
           2891         7.9368        8.01952      0.0135939
           2892        7.95148         8.0195      0.0135892
           2893        7.96677        8.01948      0.0135846
           2894        7.98401        8.01947      0.0135799
           2895        7.99887        8.01946      0.0135752
           2896         8.0155        8.01946      0.0135705
           2897        8.03167        8.01946      0.0135658
           2898        8.05011        8.01947      0.0135611
           2899        8.06721        8.01949      0.0135565
           2900        8.08427        8.01951      0.0135518
           2901        8.10119        8.01954      0.0135472
           2902        8.11857        8.01958      0.0135425
           2903         8.1356        8.01962      0.0135379
           2904        8.15219        8.01966      0.0135334
           2905        8.16541        8.01971      0.0135288
           2906        8.17941        8.01977      0.0135242
           2907        8.19413        8.01983      0.0135197
           2908        8.20807        8.01989      0.0135152
           2909        8.22047        8.01996      0.0135108
           2910          8.232        8.02003      0.0135063
           2911         8.2405        8.02011      0.0135019
           2912        8.25088        8.02019      0.0134975
           2913        8.26102        8.02027      0.0134931
           2914        8.26812        8.02036      0.0134887
           2915        8.27502        8.02044      0.0134844
           2916        8.28245        8.02053      0.0134801
           2917        8.28836        8.02063      0.0134758
           2918         8.2935        8.02072      0.0134715
           2919        8.29513        8.02081      0.0134672
           2920        8.29895        8.02091      0.0134629
           2921        8.30012          8.021      0.0134586
           2922        8.30223         8.0211      0.0134544
           2923        8.30466         8.0212      0.0134501
           2924        8.30678        8.02129      0.0134459
           2925        8.30795        8.02139      0.0134416
           2926        8.30683        8.02149      0.0134374
           2927        8.30628        8.02159      0.0134332
           2928        8.30633        8.02168      0.0134289
           2929        8.30632        8.02178      0.0134247
           2930        8.30695        8.02188      0.0134205
           2931        8.30965        8.02198      0.0134162
           2932        8.31083        8.02208       0.013412
           2933        8.30977        8.02217      0.0134078
           2934        8.31135        8.02227      0.0134036
           2935        8.31269        8.02237      0.0133994
           2936         8.3137        8.02247      0.0133952
           2937        8.31289        8.02257       0.013391
           2938        8.31089        8.02267      0.0133868
           2939        8.31255        8.02277      0.0133826
           2940        8.30791        8.02286      0.0133784
           2941        8.30323        8.02296      0.0133742
           2942        8.30129        8.02305        0.01337
           2943        8.29569        8.02315      0.0133658
           2944        8.29062        8.02324      0.0133615
           2945        8.28394        8.02333      0.0133573
           2946        8.27776        8.02341       0.013353
           2947        8.26858        8.02349      0.0133488
           2948        8.25713        8.02357      0.0133445
           2949        8.24772        8.02365      0.0133402
           2950        8.23618        8.02372      0.0133358
           2951        8.22684        8.02379      0.0133315
           2952        8.21063        8.02385      0.0133271
           2953        8.19754        8.02391      0.0133228
           2954        8.18349        8.02397      0.0133184
           2955        8.17003        8.02402      0.0133139
           2956        8.15662        8.02406      0.0133095
           2957        8.14199         8.0241      0.0133051
           2958        8.13124        8.02414      0.0133006
           2959          8.121        8.02417      0.0132962
           2960        8.11002         8.0242      0.0132917
           2961        8.10197        8.02423      0.0132872
           2962        8.09134        8.02425      0.0132828
           2963         8.0832        8.02427      0.0132783
           2964        8.07556        8.02429      0.0132738
           2965        8.07064         8.0243      0.0132694
           2966        8.06358        8.02431      0.0132649
           2967        8.05943        8.02433      0.0132604
           2968        8.05825        8.02434       0.013256
           2969        8.06008        8.02435      0.0132515
           2970        8.06214        8.02436      0.0132471
           2971        8.06515        8.02438      0.0132426
           2972         8.0705        8.02439      0.0132382
           2973        8.07677        8.02441      0.0132337
           2974         8.0839        8.02443      0.0132293
           2975        8.09466        8.02445      0.0132249
           2976        8.10682        8.02448      0.0132204
           2977        8.12099        8.02451       0.013216
           2978        8.13421        8.02455      0.0132117
           2979        8.15056        8.02459      0.0132073
           2980        8.16706        8.02464      0.0132029
           2981        8.18492        8.02469      0.0131986
           2982        8.19971        8.02475      0.0131943
           2983        8.21757        8.02482      0.0131901
           2984        8.23477        8.02489      0.0131858
           2985        8.25319        8.02496      0.0131816
           2986        8.26836        8.02505      0.0131775
           2987        8.28572        8.02513      0.0131734
           2988        8.30222        8.02523      0.0131693
           2989        8.31625        8.02532      0.0131652
           2990        8.32691        8.02542      0.0131612
           2991        8.33829        8.02553      0.0131572
           2992         8.3474        8.02564      0.0131533
           2993        8.35694        8.02575      0.0131493
           2994        8.36258        8.02586      0.0131454
           2995        8.36425        8.02597      0.0131415
           2996        8.36895        8.02609      0.0131376
           2997         8.3689         8.0262      0.0131338
           2998        8.36695        8.02631      0.0131299
           2999        8.36452        8.02643       0.013126
           3000        8.35884        8.02654      0.0131221
           3001         8.3514        8.02665      0.0131181
           3002        8.34299        8.02675      0.0131142
           3003        8.33088        8.02685      0.0131102
           3004        8.31731        8.02695      0.0131062
           3005        8.30237        8.02704      0.0131022
           3006        8.28834        8.02713      0.0130981
           3007        8.27322        8.02721       0.013094
           3008        8.25926        8.02729      0.0130899
           3009        8.24447        8.02736      0.0130857
           3010        8.22688        8.02743      0.0130815
           3011        8.20874        8.02749      0.0130773
           3012        8.19088        8.02754      0.0130731
           3013        8.17275        8.02759      0.0130689
           3014        8.15447        8.02763      0.0130646
           3015        8.13547        8.02767      0.0130603
           3016        8.11516        8.02769       0.013056
           3017         8.0986        8.02772      0.0130517
           3018        8.07955        8.02774      0.0130474
           3019        8.06095        8.02775      0.0130431
           3020        8.04361        8.02775      0.0130387
           3021        8.02836        8.02775      0.0130344
           3022        8.01387        8.02775      0.0130301
           3023        7.99883        8.02774      0.0130258
           3024        7.98192        8.02772      0.0130215
           3025        7.96887         8.0277      0.0130172
           3026        7.95624        8.02768      0.0130129
           3027        7.94691        8.02765      0.0130087
           3028        7.93812        8.02762      0.0130044
           3029        7.92853        8.02759      0.0130002
           3030        7.92171        8.02756      0.0129959
           3031        7.91839        8.02752      0.0129917
           3032         7.9172        8.02748      0.0129874
           3033        7.91253        8.02745      0.0129832
           3034        7.90933        8.02741       0.012979
           3035        7.91112        8.02737      0.0129748
           3036        7.91365        8.02733      0.0129706
           3037        7.91621        8.02729      0.0129663
           3038        7.92226        8.02726      0.0129621
           3039        7.92823        8.02723      0.0129579
           3040        7.93477         8.0272      0.0129537
           3041        7.94251        8.02717      0.0129494
           3042        7.95137        8.02714      0.0129452
           3043        7.96267        8.02712       0.012941
           3044        7.97348         8.0271      0.0129367
           3045        7.98297        8.02709      0.0129325
           3046        7.99597        8.02708      0.0129282
           3047        8.00881        8.02707       0.012924
           3048        8.01996        8.02707      0.0129198
           3049        8.03493        8.02707      0.0129155
           3050        8.05079        8.02708      0.0129113
           3051        8.06598         8.0271      0.0129071
           3052        8.08038        8.02711      0.0129028
           3053         8.0946        8.02713      0.0128986
           3054        8.10782        8.02716      0.0128944
           3055        8.12206        8.02719      0.0128903
           3056        8.13369        8.02723      0.0128861
           3057        8.14688        8.02727      0.0128819
           3058        8.15805        8.02731      0.0128778
           3059        8.16855        8.02736      0.0128737
           3060        8.17907         8.0274      0.0128696
           3061        8.18887        8.02746      0.0128655
           3062        8.19725        8.02751      0.0128614
           3063        8.20631        8.02757      0.0128573
           3064        8.21467        8.02763      0.0128533
           3065        8.22095         8.0277      0.0128492
           3066          8.228        8.02776      0.0128452
           3067        8.23232        8.02783      0.0128412
           3068        8.23752         8.0279      0.0128372
           3069        8.24295        8.02797      0.0128332
           3070        8.24797        8.02804      0.0128292
           3071        8.25193        8.02811      0.0128252
           3072        8.25561        8.02818      0.0128213
           3073         8.2605        8.02826      0.0128173
           3074         8.2617        8.02834      0.0128134
           3075        8.26354        8.02841      0.0128094
           3076        8.26679        8.02849      0.0128055
           3077        8.26941        8.02857      0.0128016
           3078        8.27359        8.02865      0.0127977
           3079        8.27868        8.02873      0.0127938
           3080        8.28054        8.02881      0.0127899
           3081        8.28558        8.02889       0.012786
           3082        8.28821        8.02898      0.0127821
           3083        8.29415        8.02906      0.0127783
           3084        8.29922        8.02915      0.0127744
           3085        8.30558        8.02924      0.0127706
           3086        8.31257        8.02933      0.0127668
           3087        8.31742        8.02943       0.012763
           3088         8.3272        8.02952      0.0127592
           3089        8.33419        8.02962      0.0127555
           3090        8.34332        8.02972      0.0127518
           3091        8.35389        8.02983      0.0127481
           3092        8.36448        8.02994      0.0127444
           3093        8.37859        8.03005      0.0127408
           3094        8.39195        8.03017      0.0127372
           3095        8.40522        8.03029      0.0127337
           3096        8.41975        8.03041      0.0127302
           3097        8.43477        8.03054      0.0127267
           3098         8.4516        8.03068      0.0127233
           3099         8.4659        8.03082        0.01272
           3100        8.48042        8.03096      0.0127167
           3101        8.49643        8.03112      0.0127135
           3102         8.5117        8.03127      0.0127104
           3103        8.52751        8.03143      0.0127073
           3104        8.54236        8.03159      0.0127043
           3105        8.55823        8.03176      0.0127013
           3106        8.57499        8.03194      0.0126984
           3107        8.58688        8.03212      0.0126956
           3108        8.59873         8.0323      0.0126928
           3109        8.61044        8.03249      0.0126901
           3110         8.6212        8.03268      0.0126874
           3111        8.63091        8.03287      0.0126848
           3112        8.63739        8.03306      0.0126822
           3113         8.6455        8.03326      0.0126797
           3114        8.65449        8.03346      0.0126771
           3115        8.65935        8.03366      0.0126747
