#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            309       -7.53735       -7.49386      0.0203664
            310       -7.53768         -7.494      0.0203011
            311        -7.5383       -7.49414      0.0202364
            312       -7.53857       -7.49428       0.020172
            313       -7.53882       -7.49443      0.0201081
            314       -7.53838       -7.49457      0.0200445
            315       -7.53791        -7.4947      0.0199814
            316        -7.5387       -7.49484      0.0199186
            317        -7.5388       -7.49498      0.0198563
            318       -7.53917       -7.49512      0.0197943
            319       -7.53886       -7.49526      0.0197327
            320       -7.53688       -7.49539      0.0196715
            321       -7.53518       -7.49551      0.0196106
            322       -7.53473       -7.49563      0.0195501
            323       -7.53489       -7.49575      0.0194899
            324       -7.53275       -7.49587      0.0194301
            325       -7.53189       -7.49598      0.0193706
            326       -7.53133       -7.49609      0.0193115
            327       -7.53173        -7.4962      0.0192528
            328       -7.52988        -7.4963      0.0191943
            329       -7.52869        -7.4964      0.0191363
            330       -7.52914        -7.4965      0.0190785
            331       -7.52899        -7.4966      0.0190211
            332       -7.52825       -7.49669      0.0189641
            333       -7.52822       -7.49679      0.0189074
            334       -7.52795       -7.49688       0.018851
            335       -7.52779       -7.49697      0.0187949
            336       -7.52839       -7.49706      0.0187392
            337       -7.52849       -7.49716      0.0186839
            338       -7.52938       -7.49725      0.0186288
            339       -7.53076       -7.49735      0.0185741
            340       -7.53136       -7.49745      0.0185198
            341        -7.5328       -7.49756      0.0184658
            342       -7.53315       -7.49766      0.0184121
            343       -7.53372       -7.49776      0.0183587
            344       -7.53549       -7.49787      0.0183056
            345       -7.53718       -7.49799      0.0182529
            346       -7.53942       -7.49811      0.0182006
            347       -7.54191       -7.49823      0.0181486
            348       -7.54432       -7.49837      0.0180969
            349        -7.5473       -7.49851      0.0180456
            350       -7.55149       -7.49866      0.0179947
            351       -7.55526       -7.49882      0.0179441
            352       -7.55796       -7.49899      0.0178939
            353       -7.56281       -7.49917      0.0178441
            354       -7.56592       -7.49936      0.0177947
            355       -7.56985       -7.49956      0.0177457
            356       -7.57395       -7.49976      0.0176971
            357       -7.57819       -7.49998      0.0176489
            358        -7.5819       -7.50021      0.0176011
            359       -7.58701       -7.50045      0.0175537
            360       -7.59089       -7.50071      0.0175067
            361       -7.59612       -7.50097      0.0174602
            362       -7.60105       -7.50125      0.0174142
            363       -7.60532       -7.50153      0.0173686
            364       -7.60923       -7.50183      0.0173234
            365       -7.61405       -7.50214      0.0172787
            366       -7.61781       -7.50245      0.0172343
            367       -7.62242       -7.50278      0.0171905
